,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
96410,104114,21001A92-,JAKOB SMITS,104114,20,1,female,parent,56054,4,single_with_child,6,Worker,21001A92-,Anderlecht
96411,104115,21001A92-,JAKOB SMITS,104115,20,1,female,parent,56055,4,single_with_child,6,Worker,21001A92-,Anderlecht
96412,104116,21001A92-,JAKOB SMITS,104116,20,1,female,parent,56056,4,single_with_child,6,Worker,21001A92-,Anderlecht
96419,104195,21001A92-,JAKOB SMITS,104195,19,1,female,parent,56097,4,single_with_child,6,Worker,21001A92-,Anderlecht
96420,104196,21001A92-,JAKOB SMITS,104196,19,1,female,parent,56098,4,single_with_child,6,Worker,21001A92-,Anderlecht
96427,104275,21001A92-,JAKOB SMITS,104275,18,1,female,parent,56139,4,single_with_child,6,Worker,21001A92-,Anderlecht
96428,104276,21001A92-,JAKOB SMITS,104276,18,1,female,parent,56140,4,single_with_child,6,Worker,21001A92-,Anderlecht
99176,107168,21001A00-,RESISTANCE,107168,20,1,female,parent,57681,4,single_with_child,6,Worker,21001A00-,Anderlecht
99177,107169,21001A00-,RESISTANCE,107169,20,1,female,parent,57682,4,single_with_child,6,Worker,21001A00-,Anderlecht
99178,107170,21001A00-,RESISTANCE,107170,20,1,female,parent,57683,4,single_with_child,6,Worker,21001A00-,Anderlecht
99187,107215,21001A00-,RESISTANCE,107215,19,1,female,parent,57708,4,single_with_child,6,Worker,21001A00-,Anderlecht
99188,107216,21001A00-,RESISTANCE,107216,19,1,female,parent,57709,4,single_with_child,6,Worker,21001A00-,Anderlecht
99197,107261,21001A00-,RESISTANCE,107261,18,1,female,parent,57734,4,single_with_child,6,Worker,21001A00-,Anderlecht
99198,107262,21001A00-,RESISTANCE,107262,18,1,female,parent,57735,4,single_with_child,6,Worker,21001A00-,Anderlecht
99587,107723,21001A00-,RESISTANCE,107723,18,0,male,parent,58153,4,single_with_child,6,Worker,21001A00-,Anderlecht
102477,110613,21001A95-,BUFFON,110613,20,1,female,parent,59439,4,single_with_child,6,Worker,21001A95-,Anderlecht
102478,110614,21001A95-,BUFFON,110614,20,1,female,parent,59440,4,single_with_child,6,Worker,21001A95-,Anderlecht
102479,110615,21001A95-,BUFFON,110615,20,1,female,parent,59441,4,single_with_child,6,Worker,21001A95-,Anderlecht
102485,110707,21001A95-,BUFFON,110707,19,1,female,parent,59488,4,single_with_child,6,Worker,21001A95-,Anderlecht
102486,110708,21001A95-,BUFFON,110708,19,1,female,parent,59489,4,single_with_child,6,Worker,21001A95-,Anderlecht
102492,110800,21001A95-,BUFFON,110800,18,1,female,parent,59536,4,single_with_child,6,Worker,21001A95-,Anderlecht
102493,110801,21001A95-,BUFFON,110801,18,1,female,parent,59537,4,single_with_child,6,Worker,21001A95-,Anderlecht
105027,113507,21001B10-,ROSEE-EST,113507,20,1,female,parent,60878,4,single_with_child,6,Worker,21001B10-,Anderlecht
105029,113509,21001B10-,ROSEE-EST,113509,20,1,female,parent,60879,4,single_with_child,6,Worker,21001B10-,Anderlecht
105032,113512,21001B10-,ROSEE-EST,113512,20,1,female,parent,60880,4,single_with_child,6,Worker,21001B10-,Anderlecht
105042,113546,21001B10-,ROSEE-EST,113546,19,1,female,parent,60897,4,single_with_child,6,Worker,21001B10-,Anderlecht
105043,113547,21001B10-,ROSEE-EST,113547,19,1,female,parent,60898,4,single_with_child,6,Worker,21001B10-,Anderlecht
105050,113578,21001B10-,ROSEE-EST,113578,18,1,female,parent,60915,4,single_with_child,6,Worker,21001B10-,Anderlecht
105051,113579,21001B10-,ROSEE-EST,113579,18,1,female,parent,60916,4,single_with_child,6,Worker,21001B10-,Anderlecht
105451,114027,21001B10-,ROSEE-EST,114027,18,0,male,parent,61326,4,single_with_child,6,Worker,21001B10-,Anderlecht
106634,115210,21001B332,GOUJONS,115210,20,1,female,parent,62038,4,single_with_child,6,Worker,21001B332,Anderlecht
106639,115237,21001B332,GOUJONS,115237,19,1,female,parent,62052,4,single_with_child,6,Worker,21001B332,Anderlecht
106644,115264,21001B332,GOUJONS,115264,18,1,female,parent,62066,4,single_with_child,6,Worker,21001B332,Anderlecht
108381,117045,21001B241,REVISION-SUD,117045,20,1,female,parent,62947,4,single_with_child,6,Worker,21001B241,Anderlecht
108385,117049,21001B241,REVISION-SUD,117049,20,1,female,parent,62948,4,single_with_child,6,Worker,21001B241,Anderlecht
108399,117087,21001B241,REVISION-SUD,117087,19,1,female,parent,62966,4,single_with_child,6,Worker,21001B241,Anderlecht
108410,117122,21001B241,REVISION-SUD,117122,18,1,female,parent,62984,4,single_with_child,6,Worker,21001B241,Anderlecht
109954,118714,21001A10-,PORSELEIN,118714,20,1,female,parent,63927,4,single_with_child,6,Worker,21001A10-,Anderlecht
109960,118742,21001A10-,PORSELEIN,118742,19,1,female,parent,63942,4,single_with_child,6,Worker,21001A10-,Anderlecht
109966,118770,21001A10-,PORSELEIN,118770,18,1,female,parent,63957,4,single_with_child,6,Worker,21001A10-,Anderlecht
112626,121474,21001A120,MINIMES,121474,20,1,female,parent,65178,4,single_with_child,6,Worker,21001A120,Anderlecht
112628,121476,21001A120,MINIMES,121476,20,1,female,parent,65179,4,single_with_child,6,Worker,21001A120,Anderlecht
112630,121478,21001A120,MINIMES,121478,20,1,female,parent,65180,4,single_with_child,6,Worker,21001A120,Anderlecht
112633,121481,21001A120,MINIMES,121481,20,1,female,parent,65181,4,single_with_child,6,Worker,21001A120,Anderlecht
112647,121545,21001A120,MINIMES,121545,19,1,female,parent,65212,4,single_with_child,6,Worker,21001A120,Anderlecht
112652,121550,21001A120,MINIMES,121550,19,1,female,parent,65213,4,single_with_child,6,Worker,21001A120,Anderlecht
112664,121612,21001A120,MINIMES,121612,18,1,female,parent,65244,4,single_with_child,6,Worker,21001A120,Anderlecht
112666,121614,21001A120,MINIMES,121614,18,1,female,parent,65245,4,single_with_child,6,Worker,21001A120,Anderlecht
114578,123626,21001A152,LINDE-OUEST,123626,20,1,female,parent,66522,4,single_with_child,6,Worker,21001A152,Anderlecht
114592,123670,21001A152,LINDE-OUEST,123670,19,1,female,parent,66542,4,single_with_child,6,Worker,21001A152,Anderlecht
114601,123709,21001A152,LINDE-OUEST,123709,18,1,female,parent,66562,4,single_with_child,6,Worker,21001A152,Anderlecht
115760,124928,21001A02-,WAYEZ,124928,20,1,female,parent,67202,4,single_with_child,6,Worker,21001A02-,Anderlecht
115768,124944,21001A02-,WAYEZ,124944,19,1,female,parent,67209,4,single_with_child,6,Worker,21001A02-,Anderlecht
115774,124958,21001A02-,WAYEZ,124958,18,1,female,parent,67216,4,single_with_child,6,Worker,21001A02-,Anderlecht
118166,127366,21001A112,BIESTEBROEK,127366,20,1,female,parent,68350,4,single_with_child,6,Worker,21001A112,Anderlecht
118167,127367,21001A112,BIESTEBROEK,127367,20,1,female,parent,68351,4,single_with_child,6,Worker,21001A112,Anderlecht
118168,127368,21001A112,BIESTEBROEK,127368,20,1,female,parent,68352,4,single_with_child,6,Worker,21001A112,Anderlecht
118175,127419,21001A112,BIESTEBROEK,127419,19,1,female,parent,68379,4,single_with_child,6,Worker,21001A112,Anderlecht
118176,127420,21001A112,BIESTEBROEK,127420,19,1,female,parent,68380,4,single_with_child,6,Worker,21001A112,Anderlecht
118183,127471,21001A112,BIESTEBROEK,127471,18,1,female,parent,68407,4,single_with_child,6,Worker,21001A112,Anderlecht
118184,127472,21001A112,BIESTEBROEK,127472,18,1,female,parent,68408,4,single_with_child,6,Worker,21001A112,Anderlecht
119884,129260,21002A20-,SAINT-JULIEN,129260,20,1,female,parent,69545,4,single_with_child,6,Worker,21002A20-,Auderghem
119891,129289,21002A20-,SAINT-JULIEN,129289,19,1,female,parent,69561,4,single_with_child,6,Worker,21002A20-,Auderghem
119898,129318,21002A20-,SAINT-JULIEN,129318,18,1,female,parent,69577,4,single_with_child,6,Worker,21002A20-,Auderghem
121178,130642,21002A53-,PECHERIES,130642,20,1,female,parent,70411,4,single_with_child,6,Worker,21002A53-,Auderghem
121187,130699,21002A53-,PECHERIES,130699,19,1,female,parent,70438,4,single_with_child,6,Worker,21002A53-,Auderghem
121190,130702,21002A53-,PECHERIES,130702,19,1,female,parent,70439,4,single_with_child,6,Worker,21002A53-,Auderghem
121196,130756,21002A53-,PECHERIES,130756,18,1,female,parent,70466,4,single_with_child,6,Worker,21002A53-,Auderghem
121198,130758,21002A53-,PECHERIES,130758,18,1,female,parent,70467,4,single_with_child,6,Worker,21002A53-,Auderghem
123619,133275,21002A511,INVALIDES (BOULEVARD DES),133275,20,1,female,parent,71736,4,single_with_child,6,Worker,21002A511,Auderghem
123627,133347,21002A511,INVALIDES (BOULEVARD DES),133347,19,1,female,parent,71775,4,single_with_child,6,Worker,21002A511,Auderghem
123628,133348,21002A511,INVALIDES (BOULEVARD DES),133348,19,1,female,parent,71776,4,single_with_child,6,Worker,21002A511,Auderghem
123636,133420,21002A511,INVALIDES (BOULEVARD DES),133420,18,1,female,parent,71815,4,single_with_child,6,Worker,21002A511,Auderghem
123637,133421,21002A511,INVALIDES (BOULEVARD DES),133421,18,1,female,parent,71816,4,single_with_child,6,Worker,21002A511,Auderghem
125421,135333,21002A23-,TH. BALIS (PLACE),135333,20,1,female,parent,72932,4,single_with_child,6,Worker,21002A23-,Auderghem
125428,135378,21002A23-,TH. BALIS (PLACE),135378,19,1,female,parent,72956,4,single_with_child,6,Worker,21002A23-,Auderghem
125435,135423,21002A23-,TH. BALIS (PLACE),135423,18,1,female,parent,72980,4,single_with_child,6,Worker,21002A23-,Auderghem
126322,136386,21002A22-,CANARIS (AVENUE DES),136386,20,1,female,parent,73512,4,single_with_child,6,Worker,21002A22-,Auderghem
127551,137719,21002A24-,AVENUE DE BROUCKERE,137719,20,1,female,parent,74244,4,single_with_child,6,Worker,21002A24-,Auderghem
127557,137755,21002A24-,AVENUE DE BROUCKERE,137755,19,1,female,parent,74263,4,single_with_child,6,Worker,21002A24-,Auderghem
127563,137791,21002A24-,AVENUE DE BROUCKERE,137791,18,1,female,parent,74282,4,single_with_child,6,Worker,21002A24-,Auderghem
128985,139273,21002A25-,WATERMAEL (CHAUSSEE DE),139273,20,1,female,parent,75061,4,single_with_child,6,Worker,21002A25-,Auderghem
128991,139319,21002A25-,WATERMAEL (CHAUSSEE DE),139319,19,1,female,parent,75085,4,single_with_child,6,Worker,21002A25-,Auderghem
128997,139365,21002A25-,WATERMAEL (CHAUSSEE DE),139365,18,1,female,parent,75109,4,single_with_child,6,Worker,21002A25-,Auderghem
130893,141519,21002A441,CHANT D'OISEAUX,141519,19,1,female,parent,76278,4,single_with_child,6,Worker,21002A441,Auderghem
130900,141568,21002A441,CHANT D'OISEAUX,141568,18,1,female,parent,76303,4,single_with_child,6,Worker,21002A441,Auderghem
132198,142994,21002A130,PARC DES PRINCES,142994,19,1,female,parent,77053,4,single_with_child,6,Worker,21002A130,Auderghem
132205,143045,21002A130,PARC DES PRINCES,143045,18,1,female,parent,77079,4,single_with_child,6,Worker,21002A130,Auderghem
133290,144218,21002A311,AMITIE (PLACE DE L'),144218,20,1,female,parent,77727,4,single_with_child,6,Worker,21002A311,Auderghem
133297,144245,21002A311,AMITIE (PLACE DE L'),144245,19,1,female,parent,77742,4,single_with_child,6,Worker,21002A311,Auderghem
133304,144272,21002A311,AMITIE (PLACE DE L'),144272,18,1,female,parent,77757,4,single_with_child,6,Worker,21002A311,Auderghem
134967,146031,21002A30-,TRIOMPHE (BOULEVARD DU),146031,20,1,female,parent,78709,4,single_with_child,6,Worker,21002A30-,Auderghem
134975,146059,21002A30-,TRIOMPHE (BOULEVARD DU),146059,19,1,female,parent,78726,4,single_with_child,6,Worker,21002A30-,Auderghem
134983,146087,21002A30-,TRIOMPHE (BOULEVARD DU),146087,18,1,female,parent,78743,4,single_with_child,6,Worker,21002A30-,Auderghem
138036,149180,21002A21-,LEBON,149180,20,1,female,parent,80534,4,single_with_child,6,Worker,21002A21-,Auderghem
138037,149181,21002A21-,LEBON,149181,20,1,female,parent,80535,4,single_with_child,6,Worker,21002A21-,Auderghem
138038,149182,21002A21-,LEBON,149182,20,1,female,parent,80536,4,single_with_child,6,Worker,21002A21-,Auderghem
138044,149280,21002A21-,LEBON,149280,19,1,female,parent,80587,4,single_with_child,6,Worker,21002A21-,Auderghem
138045,149281,21002A21-,LEBON,149281,19,1,female,parent,80588,4,single_with_child,6,Worker,21002A21-,Auderghem
138046,149282,21002A21-,LEBON,149282,19,1,female,parent,80589,4,single_with_child,6,Worker,21002A21-,Auderghem
138052,149380,21002A21-,LEBON,149380,18,1,female,parent,80640,4,single_with_child,6,Worker,21002A21-,Auderghem
138053,149381,21002A21-,LEBON,149381,18,1,female,parent,80641,4,single_with_child,6,Worker,21002A21-,Auderghem
138054,149382,21002A21-,LEBON,149382,18,1,female,parent,80642,4,single_with_child,6,Worker,21002A21-,Auderghem
140241,151865,21002A00-,CENTRE - NORD,151865,20,1,female,parent,82164,4,single_with_child,6,Worker,21002A00-,Auderghem
140247,151901,21002A00-,CENTRE - NORD,151901,19,1,female,parent,82183,4,single_with_child,6,Worker,21002A00-,Auderghem
140253,151937,21002A00-,CENTRE - NORD,151937,18,1,female,parent,82202,4,single_with_child,6,Worker,21002A00-,Auderghem
141328,153072,21002A02-,CENTRE-SUD,153072,20,1,female,parent,82835,4,single_with_child,6,Worker,21002A02-,Auderghem
141334,153110,21002A02-,CENTRE-SUD,153110,19,1,female,parent,82855,4,single_with_child,6,Worker,21002A02-,Auderghem
141340,153148,21002A02-,CENTRE-SUD,153148,18,1,female,parent,82875,4,single_with_child,6,Worker,21002A02-,Auderghem
143260,155132,21002A030,LAMMERENDRIES,155132,20,1,female,parent,83874,4,single_with_child,6,Worker,21002A030,Auderghem
143261,155133,21002A030,LAMMERENDRIES,155133,20,1,female,parent,83875,4,single_with_child,6,Worker,21002A030,Auderghem
143268,155192,21002A030,LAMMERENDRIES,155192,19,1,female,parent,83906,4,single_with_child,6,Worker,21002A030,Auderghem
143269,155193,21002A030,LAMMERENDRIES,155193,19,1,female,parent,83907,4,single_with_child,6,Worker,21002A030,Auderghem
143270,155194,21002A030,LAMMERENDRIES,155194,19,1,female,parent,83908,4,single_with_child,6,Worker,21002A030,Auderghem
143271,155195,21002A030,LAMMERENDRIES,155195,19,1,female,parent,83909,4,single_with_child,6,Worker,21002A030,Auderghem
143278,155254,21002A030,LAMMERENDRIES,155254,18,1,female,parent,83940,4,single_with_child,6,Worker,21002A030,Auderghem
143279,155255,21002A030,LAMMERENDRIES,155255,18,1,female,parent,83941,4,single_with_child,6,Worker,21002A030,Auderghem
143280,155256,21002A030,LAMMERENDRIES,155256,18,1,female,parent,83942,4,single_with_child,6,Worker,21002A030,Auderghem
143281,155257,21002A030,LAMMERENDRIES,155257,18,1,female,parent,83943,4,single_with_child,6,Worker,21002A030,Auderghem
144434,156514,21002A11-,SACRE-COEUR,156514,20,1,female,parent,84657,4,single_with_child,6,Worker,21002A11-,Auderghem
144440,156552,21002A11-,SACRE-COEUR,156552,19,1,female,parent,84677,4,single_with_child,6,Worker,21002A11-,Auderghem
144446,156590,21002A11-,SACRE-COEUR,156590,18,1,female,parent,84697,4,single_with_child,6,Worker,21002A11-,Auderghem
146859,159067,21002A10-,TRANSVAAL,159067,20,1,female,parent,85950,4,single_with_child,6,Worker,21002A10-,Auderghem
146860,159068,21002A10-,TRANSVAAL,159068,20,1,female,parent,85951,4,single_with_child,6,Worker,21002A10-,Auderghem
146866,159142,21002A10-,TRANSVAAL,159142,19,1,female,parent,85989,4,single_with_child,6,Worker,21002A10-,Auderghem
146867,159143,21002A10-,TRANSVAAL,159143,19,1,female,parent,85990,4,single_with_child,6,Worker,21002A10-,Auderghem
146868,159144,21002A10-,TRANSVAAL,159144,19,1,female,parent,85991,4,single_with_child,6,Worker,21002A10-,Auderghem
146869,159145,21002A10-,TRANSVAAL,159145,19,1,female,parent,85992,4,single_with_child,6,Worker,21002A10-,Auderghem
146875,159219,21002A10-,TRANSVAAL,159219,18,1,female,parent,86030,4,single_with_child,6,Worker,21002A10-,Auderghem
146876,159220,21002A10-,TRANSVAAL,159220,18,1,female,parent,86031,4,single_with_child,6,Worker,21002A10-,Auderghem
146877,159221,21002A10-,TRANSVAAL,159221,18,1,female,parent,86032,4,single_with_child,6,Worker,21002A10-,Auderghem
146878,159222,21002A10-,TRANSVAAL,159222,18,1,female,parent,86033,4,single_with_child,6,Worker,21002A10-,Auderghem
148955,161531,21002A12-,AVENUE SCHALLER,161531,19,1,female,parent,87280,4,single_with_child,6,Worker,21002A12-,Auderghem
148963,161587,21002A12-,AVENUE SCHALLER,161587,18,1,female,parent,87309,4,single_with_child,6,Worker,21002A12-,Auderghem
150571,163291,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163291,20,1,female,parent,88211,4,single_with_child,6,Worker,21002A43-,Auderghem
150582,163352,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163352,19,1,female,parent,88241,4,single_with_child,6,Worker,21002A43-,Auderghem
150592,163412,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163412,18,1,female,parent,88271,4,single_with_child,6,Worker,21002A43-,Auderghem
154494,167606,21003A312,POTAARDE  VLAK,167606,20,1,female,parent,90286,4,single_with_child,6,Worker,21003A312,Berchem Sainte-Agathe
154500,167688,21003A312,POTAARDE  VLAK,167688,19,1,female,parent,90328,4,single_with_child,6,Worker,21003A312,Berchem Sainte-Agathe
154501,167689,21003A312,POTAARDE  VLAK,167689,19,1,female,parent,90329,4,single_with_child,6,Worker,21003A312,Berchem Sainte-Agathe
154507,167771,21003A312,POTAARDE  VLAK,167771,18,1,female,parent,90371,4,single_with_child,6,Worker,21003A312,Berchem Sainte-Agathe
154508,167772,21003A312,POTAARDE  VLAK,167772,18,1,female,parent,90372,4,single_with_child,6,Worker,21003A312,Berchem Sainte-Agathe
155792,169208,21003A323,SEPT ETOILES,169208,20,1,female,parent,91280,4,single_with_child,6,Worker,21003A323,Berchem Sainte-Agathe
157460,171212,21003A331,ALLEE VERTE,171212,20,1,female,parent,92415,4,single_with_child,6,Worker,21003A331,Berchem Sainte-Agathe
158499,172299,21003A04-,L. DE SMET,172299,20,1,female,parent,92914,4,single_with_child,6,Worker,21003A04-,Berchem Sainte-Agathe
158504,172332,21003A04-,L. DE SMET,172332,19,1,female,parent,92931,4,single_with_child,6,Worker,21003A04-,Berchem Sainte-Agathe
158509,172365,21003A04-,L. DE SMET,172365,18,1,female,parent,92948,4,single_with_child,6,Worker,21003A04-,Berchem Sainte-Agathe
159553,173465,21003A0AJ,HUNDERENVELD,173465,20,1,female,parent,93586,4,single_with_child,6,Worker,21003A0AJ,Berchem Sainte-Agathe
159556,173488,21003A0AJ,HUNDERENVELD,173488,19,1,female,parent,93598,4,single_with_child,6,Worker,21003A0AJ,Berchem Sainte-Agathe
159557,173489,21003A0AJ,HUNDERENVELD,173489,19,1,female,parent,93599,4,single_with_child,6,Worker,21003A0AJ,Berchem Sainte-Agathe
159560,173512,21003A0AJ,HUNDERENVELD,173512,18,1,female,parent,93611,4,single_with_child,6,Worker,21003A0AJ,Berchem Sainte-Agathe
159561,173513,21003A0AJ,HUNDERENVELD,173513,18,1,female,parent,93612,4,single_with_child,6,Worker,21003A0AJ,Berchem Sainte-Agathe
162232,176224,21003A02-,LAURE - BASILIQUE,176224,20,1,female,parent,94918,4,single_with_child,6,Worker,21003A02-,Berchem Sainte-Agathe
162233,176225,21003A02-,LAURE - BASILIQUE,176225,20,1,female,parent,94919,4,single_with_child,6,Worker,21003A02-,Berchem Sainte-Agathe
162234,176226,21003A02-,LAURE - BASILIQUE,176226,20,1,female,parent,94920,4,single_with_child,6,Worker,21003A02-,Berchem Sainte-Agathe
162238,176322,21003A02-,LAURE - BASILIQUE,176322,19,1,female,parent,94969,4,single_with_child,6,Worker,21003A02-,Berchem Sainte-Agathe
162239,176323,21003A02-,LAURE - BASILIQUE,176323,19,1,female,parent,94970,4,single_with_child,6,Worker,21003A02-,Berchem Sainte-Agathe
162243,176419,21003A02-,LAURE - BASILIQUE,176419,18,1,female,parent,95019,4,single_with_child,6,Worker,21003A02-,Berchem Sainte-Agathe
162244,176420,21003A02-,LAURE - BASILIQUE,176420,18,1,female,parent,95020,4,single_with_child,6,Worker,21003A02-,Berchem Sainte-Agathe
164167,178527,21003A03-,HAUT-CHAMP,178527,20,1,female,parent,96162,4,single_with_child,6,Worker,21003A03-,Berchem Sainte-Agathe
164175,178579,21003A03-,HAUT-CHAMP,178579,19,1,female,parent,96189,4,single_with_child,6,Worker,21003A03-,Berchem Sainte-Agathe
164183,178631,21003A03-,HAUT-CHAMP,178631,18,1,female,parent,96216,4,single_with_child,6,Worker,21003A03-,Berchem Sainte-Agathe
