,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
193,153985,21002A030,LAMMERENDRIES,153985,19,0,male,child,83418,1,couple_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
195,154017,21002A030,LAMMERENDRIES,154017,18,1,female,child,83430,4,single_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
198,154082,21002A030,LAMMERENDRIES,154082,18,0,male,child,83450,1,couple_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
199,154127,21002A030,LAMMERENDRIES,154127,18,1,female,child,83470,4,single_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
200,154143,21002A030,LAMMERENDRIES,154143,18,1,female,child,83475,1,couple_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
201,154166,21002A030,LAMMERENDRIES,154166,18,0,male,child,83485,4,single_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
202,154169,21002A030,LAMMERENDRIES,154169,18,1,female,child,83486,4,single_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
203,154199,21002A030,LAMMERENDRIES,154199,18,0,male,child,83499,4,single_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
205,154281,21002A030,LAMMERENDRIES,154281,19,0,male,child,83531,1,couple_with_child,,,21002A030,Auderghem,21002A030,LAMMERENDRIES,Auderghem,6,Worker
210,156589,21002A11-,SACRE-COEUR,156589,18,1,female,parent,84696,3,single,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
211,156775,21002A11-,SACRE-COEUR,156775,19,0,male,parent,84846,3,single,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
212,156776,21002A11-,SACRE-COEUR,156776,18,0,male,parent,84847,3,single,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
213,155981,21002A11-,SACRE-COEUR,155981,18,0,male,child,84442,4,single_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
214,156022,21002A11-,SACRE-COEUR,156022,18,1,female,child,84458,1,couple_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
215,156059,21002A11-,SACRE-COEUR,156059,18,0,male,child,84472,4,single_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
216,156118,21002A11-,SACRE-COEUR,156118,18,1,female,child,84494,1,couple_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
217,156131,21002A11-,SACRE-COEUR,156131,18,0,male,child,84500,1,couple_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
218,156174,21002A11-,SACRE-COEUR,156174,18,0,male,child,84517,4,single_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
219,156181,21002A11-,SACRE-COEUR,156181,18,0,male,child,84519,1,couple_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
220,156204,21002A11-,SACRE-COEUR,156204,18,1,female,child,84530,1,couple_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
221,156249,21002A11-,SACRE-COEUR,156249,18,1,female,child,84548,1,couple_with_child,,,21002A11-,Auderghem,21002A11-,SACRE-COEUR,Auderghem,6,Worker
227,159034,21002A10-,TRANSVAAL,159034,19,0,male,parent,85931,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
229,159044,21002A10-,TRANSVAAL,159044,18,0,male,parent,85936,2,couple_no_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
230,159049,21002A10-,TRANSVAAL,159049,18,0,male,parent,85940,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
231,159053,21002A10-,TRANSVAAL,159053,18,0,male,parent,85942,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
232,159055,21002A10-,TRANSVAAL,159055,18,0,male,parent,85943,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
233,159057,21002A10-,TRANSVAAL,159057,18,0,male,parent,85944,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
234,159146,21002A10-,TRANSVAAL,159146,18,1,female,parent,85993,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
235,159148,21002A10-,TRANSVAAL,159148,18,1,female,parent,85994,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
236,159218,21002A10-,TRANSVAAL,159218,18,1,female,parent,86029,3,single,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
237,159621,21002A10-,TRANSVAAL,159621,18,0,male,parent,86360,3,single,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
238,157494,21002A10-,TRANSVAAL,157494,18,0,male,child,85304,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
239,157515,21002A10-,TRANSVAAL,157515,18,1,female,child,85316,4,single_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
241,157558,21002A10-,TRANSVAAL,157558,18,0,male,child,85336,4,single_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
242,157587,21002A10-,TRANSVAAL,157587,18,0,male,child,85344,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
244,157799,21002A10-,TRANSVAAL,157799,18,0,male,child,85433,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
245,157805,21002A10-,TRANSVAAL,157805,18,0,male,child,85434,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
246,157836,21002A10-,TRANSVAAL,157836,18,1,female,child,85448,4,single_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
247,157847,21002A10-,TRANSVAAL,157847,18,0,male,child,85452,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
248,157886,21002A10-,TRANSVAAL,157886,18,1,female,child,85470,4,single_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
249,157912,21002A10-,TRANSVAAL,157912,18,1,female,child,85476,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
250,157915,21002A10-,TRANSVAAL,157915,18,0,male,child,85477,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
251,157989,21002A10-,TRANSVAAL,157989,18,1,female,child,85511,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
252,158004,21002A10-,TRANSVAAL,158004,18,0,male,child,85514,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
253,158035,21002A10-,TRANSVAAL,158035,18,1,female,child,85528,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
254,158234,21002A10-,TRANSVAAL,158234,18,1,female,child,85610,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,6,Worker
255,160222,21002A14-,TEN REUKEN,160222,18,1,female,parent,86689,1,couple_with_child,,,21002A14-,Auderghem,21002A14-,TEN REUKEN,Auderghem,6,Worker
256,160223,21002A14-,TEN REUKEN,160223,18,0,male,parent,86689,1,couple_with_child,,,21002A14-,Auderghem,21002A14-,TEN REUKEN,Auderghem,6,Worker
257,160040,21002A14-,TEN REUKEN,160040,18,1,female,child,86616,1,couple_with_child,,,21002A14-,Auderghem,21002A14-,TEN REUKEN,Auderghem,6,Worker
258,161532,21002A12-,AVENUE SCHALLER,161532,18,1,female,parent,87281,1,couple_with_child,,,21002A12-,Auderghem,21002A12-,AVENUE SCHALLER,Auderghem,6,Worker
259,161534,21002A12-,AVENUE SCHALLER,161534,18,1,female,parent,87282,1,couple_with_child,,,21002A12-,Auderghem,21002A12-,AVENUE SCHALLER,Auderghem,6,Worker
260,161536,21002A12-,AVENUE SCHALLER,161536,18,1,female,parent,87283,1,couple_with_child,,,21002A12-,Auderghem,21002A12-,AVENUE SCHALLER,Auderghem,6,Worker
261,161586,21002A12-,AVENUE SCHALLER,161586,18,1,female,parent,87308,3,single,,,21002A12-,Auderghem,21002A12-,AVENUE SCHALLER,Auderghem,6,Worker
262,160806,21002A12-,AVENUE SCHALLER,160806,18,0,male,child,87002,1,couple_with_child,,,21002A12-,Auderghem,21002A12-,AVENUE SCHALLER,Auderghem,6,Worker
269,163354,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163354,18,1,female,parent,88242,1,couple_with_child,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
270,163358,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163358,18,1,female,parent,88243,1,couple_with_child,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
271,163410,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163410,18,1,female,parent,88269,3,single,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
272,163411,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163411,18,1,female,parent,88270,3,single,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
275,163761,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163761,18,0,male,parent,88566,3,single,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
276,163762,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163762,18,0,male,parent,88567,3,single,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
277,163763,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163763,18,0,male,parent,88568,3,single,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
278,162476,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,162476,18,1,female,child,87876,1,couple_with_child,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
279,162496,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,162496,18,0,male,child,87884,1,couple_with_child,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
280,162507,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,162507,18,1,female,child,87887,1,couple_with_child,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
281,162508,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,162508,18,1,female,child,87887,1,couple_with_child,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
282,162704,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,162704,18,0,male,child,87978,4,single_with_child,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,6,Worker
283,164446,21002A041,VIGNETTE,164446,18,1,female,parent,88930,1,couple_with_child,,,21002A041,Auderghem,21002A041,VIGNETTE,Auderghem,6,Worker
284,164447,21002A041,VIGNETTE,164447,18,0,male,parent,88930,1,couple_with_child,,,21002A041,Auderghem,21002A041,VIGNETTE,Auderghem,6,Worker
286,164528,21002A041,VIGNETTE,164528,18,0,male,parent,88994,3,single,,,21002A041,Auderghem,21002A041,VIGNETTE,Auderghem,6,Worker
288,164235,21002A041,VIGNETTE,164235,18,1,female,child,88857,1,couple_with_child,,,21002A041,Auderghem,21002A041,VIGNETTE,Auderghem,6,Worker
289,164251,21002A041,VIGNETTE,164251,18,1,female,child,88863,1,couple_with_child,,,21002A041,Auderghem,21002A041,VIGNETTE,Auderghem,6,Worker
291,165048,21002A01-,SAINTE-ANNE,165048,18,1,female,parent,89211,1,couple_with_child,,,21002A01-,Auderghem,21002A01-,SAINTE-ANNE,Auderghem,6,Worker
292,164733,21002A01-,SAINTE-ANNE,164733,18,0,male,child,89100,1,couple_with_child,,,21002A01-,Auderghem,21002A01-,SAINTE-ANNE,Auderghem,6,Worker
293,164771,21002A01-,SAINTE-ANNE,164771,18,1,female,child,89115,1,couple_with_child,,,21002A01-,Auderghem,21002A01-,SAINTE-ANNE,Auderghem,6,Worker
294,164795,21002A01-,SAINTE-ANNE,164795,18,1,female,child,89124,1,couple_with_child,,,21002A01-,Auderghem,21002A01-,SAINTE-ANNE,Auderghem,6,Worker
295,165813,21002A52-,BEAULIEU,165813,19,0,male,parent,89621,1,couple_with_child,,,21002A52-,Auderghem,21002A52-,BEAULIEU,Auderghem,6,Worker
296,165832,21002A52-,BEAULIEU,165832,18,1,female,parent,89631,1,couple_with_child,,,21002A52-,Auderghem,21002A52-,BEAULIEU,Auderghem,6,Worker
297,165834,21002A52-,BEAULIEU,165834,18,1,female,parent,89632,1,couple_with_child,,,21002A52-,Auderghem,21002A52-,BEAULIEU,Auderghem,6,Worker
299,165523,21002A52-,BEAULIEU,165523,19,0,male,child,89525,1,couple_with_child,,,21002A52-,Auderghem,21002A52-,BEAULIEU,Auderghem,6,Worker
300,165543,21002A52-,BEAULIEU,165543,18,1,female,child,89531,1,couple_with_child,,,21002A52-,Auderghem,21002A52-,BEAULIEU,Auderghem,6,Worker
301,165570,21002A52-,BEAULIEU,165570,18,0,male,child,89541,1,couple_with_child,,,21002A52-,Auderghem,21002A52-,BEAULIEU,Auderghem,6,Worker
308,393264,21005A10-,GENERAL HENRI (RUE),393264,19,0,male,parent,218272,3,single,,,21005A10-,Etterbeek,21005A10-,GENERAL HENRI (RUE),Etterbeek,6,Worker
322,397793,21005A042,PH. BAUCQ (RUE),397793,19,0,male,parent,220831,3,single,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,6,Worker
324,397796,21005A042,PH. BAUCQ (RUE),397796,19,0,male,parent,220834,3,single,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,6,Worker
329,397801,21005A042,PH. BAUCQ (RUE),397801,19,0,male,parent,220839,3,single,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,6,Worker
358,403288,21005A33-,CARDINAL LAVIGERIE (RUE),403288,19,0,male,parent,224223,3,single,,,21005A33-,Etterbeek,21005A33-,CARDINAL LAVIGERIE (RUE),Etterbeek,6,Worker
359,402027,21005A33-,CARDINAL LAVIGERIE (RUE),402027,19,0,male,child,223501,1,couple_with_child,,,21005A33-,Etterbeek,21005A33-,CARDINAL LAVIGERIE (RUE),Etterbeek,6,Worker
366,406548,21005A14-,ARMEE (AVENUE DE L'),406548,19,0,male,parent,226117,3,single,,,21005A14-,Etterbeek,21005A14-,ARMEE (AVENUE DE L'),Etterbeek,6,Worker
385,412462,21005A01-,SAINTE-GERTRUDE,412462,19,0,male,parent,229650,3,single,,,21005A01-,Etterbeek,21005A01-,SAINTE-GERTRUDE,Etterbeek,6,Worker
390,409392,21005A01-,SAINTE-GERTRUDE,409392,19,0,male,child,227795,1,couple_with_child,,,21005A01-,Etterbeek,21005A01-,SAINTE-GERTRUDE,Etterbeek,6,Worker
402,413922,21005A311,CASERNE (Etterbeek),413922,19,0,male,child,230502,1,couple_with_child,,,21005A311,Etterbeek,21005A311,CASERNE (Etterbeek),Etterbeek,6,Worker
404,414017,21005A311,CASERNE (Etterbeek),414017,19,0,male,child,230544,1,couple_with_child,,,21005A311,Etterbeek,21005A311,CASERNE (Etterbeek),Etterbeek,6,Worker
406,417053,21005A20-,PORTE DE TERVUEREN - TONGRES,417053,19,0,male,parent,232289,3,single,,,21005A20-,Etterbeek,21005A20-,PORTE DE TERVUEREN - TONGRES,Etterbeek,6,Worker
409,417057,21005A20-,PORTE DE TERVUEREN - TONGRES,417057,19,0,male,parent,232293,3,single,,,21005A20-,Etterbeek,21005A20-,PORTE DE TERVUEREN - TONGRES,Etterbeek,6,Worker
434,429369,21005A11-,NOTRE-DAME DU SACRE-COEUR,429369,19,0,male,parent,239455,3,single,,,21005A11-,Etterbeek,21005A11-,NOTRE-DAME DU SACRE-COEUR,Etterbeek,6,Worker
439,426897,21005A11-,NOTRE-DAME DU SACRE-COEUR,426897,19,0,male,child,238037,4,single_with_child,,,21005A11-,Etterbeek,21005A11-,NOTRE-DAME DU SACRE-COEUR,Etterbeek,6,Worker
447,433425,21005A00-,HOTEL COMMUNAL,433425,19,0,male,parent,241800,3,single,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,6,Worker
448,433426,21005A00-,HOTEL COMMUNAL,433426,19,0,male,parent,241801,3,single,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,6,Worker
452,433431,21005A00-,HOTEL COMMUNAL,433431,19,0,male,parent,241806,3,single,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,6,Worker
453,433432,21005A00-,HOTEL COMMUNAL,433432,19,0,male,parent,241807,3,single,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,6,Worker
459,430704,21005A00-,HOTEL COMMUNAL,430704,19,0,male,child,240207,1,couple_with_child,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,6,Worker
461,430871,21005A00-,HOTEL COMMUNAL,430871,19,0,male,child,240288,1,couple_with_child,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,6,Worker
478,440392,21005A12-,SAINT-ANTOINE,440392,19,0,male,parent,246061,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,6,Worker
484,440400,21005A12-,SAINT-ANTOINE,440400,19,0,male,parent,246069,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,6,Worker
485,440401,21005A12-,SAINT-ANTOINE,440401,19,0,male,parent,246070,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,6,Worker
496,435771,21005A12-,SAINT-ANTOINE,435771,19,0,male,child,243174,1,couple_with_child,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,6,Worker
513,446404,21006A153,KEET,446404,18,0,male,parent,249487,3,single,,,21006A153,Evere,21006A153,KEET,Evere,6,Worker
514,445562,21006A153,KEET,445562,18,0,male,child,249101,1,couple_with_child,,,21006A153,Evere,21006A153,KEET,Evere,6,Worker
518,445855,21006A153,KEET,445855,18,0,male,child,249211,1,couple_with_child,,,21006A153,Evere,21006A153,KEET,Evere,6,Worker
519,448003,21006A13-,MAISON COMMUNALE,448003,18,0,male,parent,250426,3,single,,,21006A13-,Evere,21006A13-,MAISON COMMUNALE,Evere,6,Worker
520,448004,21006A13-,MAISON COMMUNALE,448004,18,0,male,parent,250427,3,single,,,21006A13-,Evere,21006A13-,MAISON COMMUNALE,Evere,6,Worker
521,446931,21006A13-,MAISON COMMUNALE,446931,18,0,male,child,249869,1,couple_with_child,,,21006A13-,Evere,21006A13-,MAISON COMMUNALE,Evere,6,Worker
522,449838,21006A03-,BLOCS SAINT-VINCENT,449838,18,0,male,parent,251537,3,single,,,21006A03-,Evere,21006A03-,BLOCS SAINT-VINCENT,Evere,6,Worker
523,451250,21006A515,CARLI,451250,18,0,male,parent,252229,1,couple_with_child,,,21006A515,Evere,21006A515,CARLI,Evere,6,Worker
524,451428,21006A515,CARLI,451428,18,0,male,parent,252376,3,single,,,21006A515,Evere,21006A515,CARLI,Evere,6,Worker
525,452109,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,452109,18,0,male,parent,252757,5,colloc,,,21006A24-,Evere,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,Evere,6,Worker
527,452092,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,452092,18,0,male,child,252753,4,single_with_child,,,21006A24-,Evere,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,Evere,6,Worker
528,453720,21006A403,QUARTIER CICERO,453720,19,0,male,parent,253489,1,couple_with_child,,,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,6,Worker
529,453724,21006A403,QUARTIER CICERO,453724,18,0,male,parent,253490,2,couple_no_child,,,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,6,Worker
530,453726,21006A403,QUARTIER CICERO,453726,18,0,male,parent,253491,2,couple_no_child,,,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,6,Worker
532,454183,21006A403,QUARTIER CICERO,454183,18,0,male,parent,253824,3,single,,,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,6,Worker
534,452576,21006A403,QUARTIER CICERO,452576,18,0,male,child,253040,1,couple_with_child,,,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,6,Worker
535,452823,21006A403,QUARTIER CICERO,452823,18,0,male,child,253138,1,couple_with_child,,,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,6,Worker
536,452868,21006A403,QUARTIER CICERO,452868,18,0,male,child,253160,4,single_with_child,,,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,6,Worker
539,455503,21006A474,COMMUNAUTES,455503,18,0,male,parent,254525,3,single,,,21006A474,Evere,21006A474,COMMUNAUTES,Evere,6,Worker
540,455504,21006A474,COMMUNAUTES,455504,18,0,male,parent,254526,3,single,,,21006A474,Evere,21006A474,COMMUNAUTES,Evere,6,Worker
541,454742,21006A474,COMMUNAUTES,454742,18,0,male,child,254131,1,couple_with_child,,,21006A474,Evere,21006A474,COMMUNAUTES,Evere,6,Worker
544,458019,21006A201,HAUT-EVERE,458019,18,0,male,parent,255752,3,single,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
545,456047,21006A201,HAUT-EVERE,456047,18,0,male,child,254862,1,couple_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
546,456074,21006A201,HAUT-EVERE,456074,18,0,male,child,254873,1,couple_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
547,456102,21006A201,HAUT-EVERE,456102,18,0,male,child,254884,1,couple_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
548,456126,21006A201,HAUT-EVERE,456126,18,0,male,child,254890,1,couple_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
549,456217,21006A201,HAUT-EVERE,456217,18,0,male,child,254925,4,single_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
552,456539,21006A201,HAUT-EVERE,456539,18,0,male,child,255041,4,single_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
553,456829,21006A201,HAUT-EVERE,456829,18,0,male,child,255147,1,couple_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
554,456931,21006A201,HAUT-EVERE,456931,18,0,male,child,255185,1,couple_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,6,Worker
556,462582,21006A23-,DU BONHEUR,462582,18,0,male,parent,258337,3,single,,,21006A23-,Evere,21006A23-,DU BONHEUR,Evere,6,Worker
557,462583,21006A23-,DU BONHEUR,462583,18,0,male,parent,258338,3,single,,,21006A23-,Evere,21006A23-,DU BONHEUR,Evere,6,Worker
558,462584,21006A23-,DU BONHEUR,462584,18,0,male,parent,258339,3,single,,,21006A23-,Evere,21006A23-,DU BONHEUR,Evere,6,Worker
559,462585,21006A23-,DU BONHEUR,462585,18,0,male,parent,258340,3,single,,,21006A23-,Evere,21006A23-,DU BONHEUR,Evere,6,Worker
560,460251,21006A23-,DU BONHEUR,460251,18,0,male,child,257175,4,single_with_child,,,21006A23-,Evere,21006A23-,DU BONHEUR,Evere,6,Worker
564,463529,21006A312,J. BORDET (AVENUE DE),463529,18,0,male,parent,259040,3,single,,,21006A312,Evere,21006A312,J. BORDET (AVENUE DE),Evere,6,Worker
565,463530,21006A312,J. BORDET (AVENUE DE),463530,18,0,male,parent,259041,3,single,,,21006A312,Evere,21006A312,J. BORDET (AVENUE DE),Evere,6,Worker
568,467962,21006A101,CONSCIENCE,467962,18,0,male,parent,261237,3,single,,,21006A101,Evere,21006A101,CONSCIENCE,Evere,6,Worker
