,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName,long,lat
239,239,21001A041,VEEWEYDE-SUD,239,26,0,male,child,148,1,couple_with_child,4.301314966817025,50.83016044162608
240,240,21001A041,VEEWEYDE-SUD,240,19,1,female,child,148,1,couple_with_child,4.301314966817025,50.83016044162608
241,241,21001A041,VEEWEYDE-SUD,241,63,1,female,parent,149,2,couple_no_child,4.301314966817025,50.83016044162608
242,242,21001A041,VEEWEYDE-SUD,242,56,0,male,parent,149,2,couple_no_child,4.301314966817025,50.83016044162608
243,243,21001A041,VEEWEYDE-SUD,243,63,1,female,parent,150,3,single,4.301314966817025,50.83016044162608
244,244,21001A041,VEEWEYDE-SUD,244,63,1,female,parent,151,3,single,4.301314966817025,50.83016044162608
245,245,21001A041,VEEWEYDE-SUD,245,63,1,female,parent,152,3,single,4.301314966817025,50.83016044162608
246,246,21001A041,VEEWEYDE-SUD,246,63,1,female,parent,153,3,single,4.301314966817025,50.83016044162608
247,247,21001A041,VEEWEYDE-SUD,247,63,1,female,parent,154,3,single,4.301314966817025,50.83016044162608
248,248,21001A041,VEEWEYDE-SUD,248,63,1,female,parent,155,3,single,4.301314966817025,50.83016044162608
249,249,21001A041,VEEWEYDE-SUD,249,63,1,female,parent,156,4,single_with_child,4.301314966817025,50.83016044162608
250,250,21001A041,VEEWEYDE-SUD,250,41,1,female,child,156,4,single_with_child,4.301314966817025,50.83016044162608
251,251,21001A041,VEEWEYDE-SUD,251,15,0,male,child,156,4,single_with_child,4.301314966817025,50.83016044162608
252,252,21001A041,VEEWEYDE-SUD,252,63,1,female,parent,157,4,single_with_child,4.301314966817025,50.83016044162608
253,253,21001A041,VEEWEYDE-SUD,253,24,1,female,child,157,4,single_with_child,4.301314966817025,50.83016044162608
254,254,21001A041,VEEWEYDE-SUD,254,38,1,female,child,157,4,single_with_child,4.301314966817025,50.83016044162608
255,255,21001A041,VEEWEYDE-SUD,255,42,1,female,child,157,4,single_with_child,4.301314966817025,50.83016044162608
256,256,21001A041,VEEWEYDE-SUD,256,62,1,female,parent,158,1,couple_with_child,4.301314966817025,50.83016044162608
257,257,21001A041,VEEWEYDE-SUD,257,55,0,male,parent,158,1,couple_with_child,4.301314966817025,50.83016044162608
258,258,21001A041,VEEWEYDE-SUD,258,39,1,female,child,158,1,couple_with_child,4.301314966817025,50.83016044162608
259,259,21001A041,VEEWEYDE-SUD,259,62,1,female,parent,159,2,couple_no_child,4.301314966817025,50.83016044162608
260,260,21001A041,VEEWEYDE-SUD,260,58,0,male,parent,159,2,couple_no_child,4.301314966817025,50.83016044162608
261,261,21001A041,VEEWEYDE-SUD,261,62,1,female,parent,160,3,single,4.301314966817025,50.83016044162608
262,262,21001A041,VEEWEYDE-SUD,262,62,1,female,parent,161,3,single,4.301314966817025,50.83016044162608
263,263,21001A041,VEEWEYDE-SUD,263,62,1,female,parent,162,3,single,4.301314966817025,50.83016044162608
264,264,21001A041,VEEWEYDE-SUD,264,62,1,female,parent,163,3,single,4.301314966817025,50.83016044162608
265,265,21001A041,VEEWEYDE-SUD,265,62,1,female,parent,164,3,single,4.301314966817025,50.83016044162608
266,266,21001A041,VEEWEYDE-SUD,266,62,1,female,parent,165,3,single,4.301314966817025,50.83016044162608
267,267,21001A041,VEEWEYDE-SUD,267,62,1,female,parent,166,4,single_with_child,4.301314966817025,50.83016044162608
268,268,21001A041,VEEWEYDE-SUD,268,26,0,male,child,166,4,single_with_child,4.301314966817025,50.83016044162608
269,269,21001A041,VEEWEYDE-SUD,269,35,0,male,child,166,4,single_with_child,4.301314966817025,50.83016044162608
270,270,21001A041,VEEWEYDE-SUD,270,62,1,female,parent,167,4,single_with_child,4.301314966817025,50.83016044162608
271,271,21001A041,VEEWEYDE-SUD,271,32,1,female,child,167,4,single_with_child,4.301314966817025,50.83016044162608
272,272,21001A041,VEEWEYDE-SUD,272,31,1,female,child,167,4,single_with_child,4.301314966817025,50.83016044162608
273,273,21001A041,VEEWEYDE-SUD,273,30,1,female,child,167,4,single_with_child,4.301314966817025,50.83016044162608
274,274,21001A041,VEEWEYDE-SUD,274,61,1,female,parent,168,1,couple_with_child,4.301314966817025,50.83016044162608
275,275,21001A041,VEEWEYDE-SUD,275,67,0,male,parent,168,1,couple_with_child,4.301314966817025,50.83016044162608
276,276,21001A041,VEEWEYDE-SUD,276,39,0,male,child,168,1,couple_with_child,4.301314966817025,50.83016044162608
277,277,21001A041,VEEWEYDE-SUD,277,44,0,male,child,168,1,couple_with_child,4.301314966817025,50.83016044162608
278,278,21001A041,VEEWEYDE-SUD,278,61,1,female,parent,169,2,couple_no_child,4.301314966817025,50.83016044162608
279,279,21001A041,VEEWEYDE-SUD,279,60,0,male,parent,169,2,couple_no_child,4.301314966817025,50.83016044162608
280,280,21001A041,VEEWEYDE-SUD,280,61,1,female,parent,170,3,single,4.301314966817025,50.83016044162608
281,281,21001A041,VEEWEYDE-SUD,281,61,1,female,parent,171,3,single,4.301314966817025,50.83016044162608
282,282,21001A041,VEEWEYDE-SUD,282,61,1,female,parent,172,3,single,4.301314966817025,50.83016044162608
283,283,21001A041,VEEWEYDE-SUD,283,61,1,female,parent,173,3,single,4.301314966817025,50.83016044162608
284,284,21001A041,VEEWEYDE-SUD,284,61,1,female,parent,174,3,single,4.301314966817025,50.83016044162608
285,285,21001A041,VEEWEYDE-SUD,285,61,1,female,parent,175,3,single,4.301314966817025,50.83016044162608
286,286,21001A041,VEEWEYDE-SUD,286,61,1,female,parent,176,4,single_with_child,4.301314966817025,50.83016044162608
287,287,21001A041,VEEWEYDE-SUD,287,43,1,female,child,176,4,single_with_child,4.301314966817025,50.83016044162608
288,288,21001A041,VEEWEYDE-SUD,288,61,1,female,parent,177,4,single_with_child,4.301314966817025,50.83016044162608
289,289,21001A041,VEEWEYDE-SUD,289,23,0,male,child,177,4,single_with_child,4.301314966817025,50.83016044162608
290,290,21001A041,VEEWEYDE-SUD,290,60,1,female,parent,178,1,couple_with_child,4.301314966817025,50.83016044162608
291,291,21001A041,VEEWEYDE-SUD,291,58,0,male,parent,178,1,couple_with_child,4.301314966817025,50.83016044162608
292,292,21001A041,VEEWEYDE-SUD,292,21,0,male,child,178,1,couple_with_child,4.301314966817025,50.83016044162608
293,293,21001A041,VEEWEYDE-SUD,293,37,1,female,child,178,1,couple_with_child,4.301314966817025,50.83016044162608
294,294,21001A041,VEEWEYDE-SUD,294,60,1,female,parent,179,2,couple_no_child,4.301314966817025,50.83016044162608
295,295,21001A041,VEEWEYDE-SUD,295,63,0,male,parent,179,2,couple_no_child,4.301314966817025,50.83016044162608
296,296,21001A041,VEEWEYDE-SUD,296,60,1,female,parent,180,3,single,4.301314966817025,50.83016044162608
297,297,21001A041,VEEWEYDE-SUD,297,60,1,female,parent,181,3,single,4.301314966817025,50.83016044162608
298,298,21001A041,VEEWEYDE-SUD,298,60,1,female,parent,182,3,single,4.301314966817025,50.83016044162608
299,299,21001A041,VEEWEYDE-SUD,299,60,1,female,parent,183,3,single,4.301314966817025,50.83016044162608
300,300,21001A041,VEEWEYDE-SUD,300,60,1,female,parent,184,3,single,4.301314966817025,50.83016044162608
301,301,21001A041,VEEWEYDE-SUD,301,60,1,female,parent,185,3,single,4.301314966817025,50.83016044162608
302,302,21001A041,VEEWEYDE-SUD,302,60,1,female,parent,186,4,single_with_child,4.301314966817025,50.83016044162608
303,303,21001A041,VEEWEYDE-SUD,303,36,1,female,child,186,4,single_with_child,4.301314966817025,50.83016044162608
304,304,21001A041,VEEWEYDE-SUD,304,32,0,male,child,186,4,single_with_child,4.301314966817025,50.83016044162608
305,305,21001A041,VEEWEYDE-SUD,305,60,1,female,parent,187,4,single_with_child,4.301314966817025,50.83016044162608
306,306,21001A041,VEEWEYDE-SUD,306,13,1,female,child,187,4,single_with_child,4.301314966817025,50.83016044162608
307,307,21001A041,VEEWEYDE-SUD,307,59,1,female,parent,188,1,couple_with_child,4.301314966817025,50.83016044162608
308,308,21001A041,VEEWEYDE-SUD,308,52,0,male,parent,188,1,couple_with_child,4.301314966817025,50.83016044162608
309,309,21001A041,VEEWEYDE-SUD,309,27,0,male,child,188,1,couple_with_child,4.301314966817025,50.83016044162608
310,310,21001A041,VEEWEYDE-SUD,310,29,0,male,child,188,1,couple_with_child,4.301314966817025,50.83016044162608
311,311,21001A041,VEEWEYDE-SUD,311,59,1,female,parent,189,1,couple_with_child,4.301314966817025,50.83016044162608
312,312,21001A041,VEEWEYDE-SUD,312,57,0,male,parent,189,1,couple_with_child,4.301314966817025,50.83016044162608
313,313,21001A041,VEEWEYDE-SUD,313,27,0,male,child,189,1,couple_with_child,4.301314966817025,50.83016044162608
314,314,21001A041,VEEWEYDE-SUD,314,28,1,female,child,189,1,couple_with_child,4.301314966817025,50.83016044162608
315,315,21001A041,VEEWEYDE-SUD,315,59,1,female,parent,190,1,couple_with_child,4.301314966817025,50.83016044162608
316,316,21001A041,VEEWEYDE-SUD,316,63,0,male,parent,190,1,couple_with_child,4.301314966817025,50.83016044162608
317,317,21001A041,VEEWEYDE-SUD,317,37,0,male,child,190,1,couple_with_child,4.301314966817025,50.83016044162608
318,318,21001A041,VEEWEYDE-SUD,318,25,1,female,child,190,1,couple_with_child,4.301314966817025,50.83016044162608
319,319,21001A041,VEEWEYDE-SUD,319,13,0,male,child,190,1,couple_with_child,4.301314966817025,50.83016044162608
320,320,21001A041,VEEWEYDE-SUD,320,59,1,female,parent,191,1,couple_with_child,4.301314966817025,50.83016044162608
321,321,21001A041,VEEWEYDE-SUD,321,62,0,male,parent,191,1,couple_with_child,4.301314966817025,50.83016044162608
322,322,21001A041,VEEWEYDE-SUD,322,32,0,male,child,191,1,couple_with_child,4.301314966817025,50.83016044162608
323,323,21001A041,VEEWEYDE-SUD,323,15,1,female,child,191,1,couple_with_child,4.301314966817025,50.83016044162608
324,324,21001A041,VEEWEYDE-SUD,324,59,1,female,parent,192,1,couple_with_child,4.301314966817025,50.83016044162608
325,325,21001A041,VEEWEYDE-SUD,325,62,0,male,parent,192,1,couple_with_child,4.301314966817025,50.83016044162608
326,326,21001A041,VEEWEYDE-SUD,326,30,1,female,child,192,1,couple_with_child,4.301314966817025,50.83016044162608
327,327,21001A041,VEEWEYDE-SUD,327,59,1,female,parent,193,1,couple_with_child,4.301314966817025,50.83016044162608
328,328,21001A041,VEEWEYDE-SUD,328,54,0,male,parent,193,1,couple_with_child,4.301314966817025,50.83016044162608
329,329,21001A041,VEEWEYDE-SUD,329,42,1,female,child,193,1,couple_with_child,4.301314966817025,50.83016044162608
330,330,21001A041,VEEWEYDE-SUD,330,39,1,female,child,193,1,couple_with_child,4.301314966817025,50.83016044162608
331,331,21001A041,VEEWEYDE-SUD,331,59,1,female,parent,194,1,couple_with_child,4.301314966817025,50.83016044162608
332,332,21001A041,VEEWEYDE-SUD,332,59,0,male,parent,194,1,couple_with_child,4.301314966817025,50.83016044162608
333,333,21001A041,VEEWEYDE-SUD,333,41,1,female,child,194,1,couple_with_child,4.301314966817025,50.83016044162608
334,334,21001A041,VEEWEYDE-SUD,334,34,1,female,child,194,1,couple_with_child,4.301314966817025,50.83016044162608
335,335,21001A041,VEEWEYDE-SUD,335,59,1,female,parent,195,1,couple_with_child,4.301314966817025,50.83016044162608
336,336,21001A041,VEEWEYDE-SUD,336,53,0,male,parent,195,1,couple_with_child,4.301314966817025,50.83016044162608
337,337,21001A041,VEEWEYDE-SUD,337,34,0,male,child,195,1,couple_with_child,4.301314966817025,50.83016044162608
338,338,21001A041,VEEWEYDE-SUD,338,59,1,female,parent,196,2,couple_no_child,4.301314966817025,50.83016044162608
339,339,21001A041,VEEWEYDE-SUD,339,59,0,male,parent,196,2,couple_no_child,4.301314966817025,50.83016044162608
340,340,21001A041,VEEWEYDE-SUD,340,59,1,female,parent,197,2,couple_no_child,4.301314966817025,50.83016044162608
341,341,21001A041,VEEWEYDE-SUD,341,54,0,male,parent,197,2,couple_no_child,4.301314966817025,50.83016044162608
342,342,21001A041,VEEWEYDE-SUD,342,59,1,female,parent,198,3,single,4.301314966817025,50.83016044162608
343,343,21001A041,VEEWEYDE-SUD,343,59,1,female,parent,199,3,single,4.301314966817025,50.83016044162608
344,344,21001A041,VEEWEYDE-SUD,344,59,1,female,parent,200,3,single,4.301314966817025,50.83016044162608
345,345,21001A041,VEEWEYDE-SUD,345,59,1,female,parent,201,3,single,4.301314966817025,50.83016044162608
346,346,21001A041,VEEWEYDE-SUD,346,59,1,female,parent,202,3,single,4.301314966817025,50.83016044162608
347,347,21001A041,VEEWEYDE-SUD,347,59,1,female,parent,203,3,single,4.301314966817025,50.83016044162608
348,348,21001A041,VEEWEYDE-SUD,348,59,1,female,parent,204,4,single_with_child,4.301314966817025,50.83016044162608
349,349,21001A041,VEEWEYDE-SUD,349,15,0,male,child,204,4,single_with_child,4.301314966817025,50.83016044162608
350,350,21001A041,VEEWEYDE-SUD,350,14,0,male,child,204,4,single_with_child,4.301314966817025,50.83016044162608
351,351,21001A041,VEEWEYDE-SUD,351,59,1,female,parent,205,4,single_with_child,4.301314966817025,50.83016044162608
352,352,21001A041,VEEWEYDE-SUD,352,40,0,male,child,205,4,single_with_child,4.301314966817025,50.83016044162608
353,353,21001A041,VEEWEYDE-SUD,353,26,1,female,child,205,4,single_with_child,4.301314966817025,50.83016044162608
354,354,21001A041,VEEWEYDE-SUD,354,23,0,male,child,205,4,single_with_child,4.301314966817025,50.83016044162608
355,355,21001A041,VEEWEYDE-SUD,355,58,1,female,parent,206,1,couple_with_child,4.301314966817025,50.83016044162608
356,356,21001A041,VEEWEYDE-SUD,356,65,0,male,parent,206,1,couple_with_child,4.301314966817025,50.83016044162608
357,357,21001A041,VEEWEYDE-SUD,357,9,1,female,child,206,1,couple_with_child,4.301314966817025,50.83016044162608
358,358,21001A041,VEEWEYDE-SUD,358,58,1,female,parent,207,1,couple_with_child,4.301314966817025,50.83016044162608
359,359,21001A041,VEEWEYDE-SUD,359,56,0,male,parent,207,1,couple_with_child,4.301314966817025,50.83016044162608
360,360,21001A041,VEEWEYDE-SUD,360,40,1,female,child,207,1,couple_with_child,4.301314966817025,50.83016044162608
361,361,21001A041,VEEWEYDE-SUD,361,58,1,female,parent,208,1,couple_with_child,4.301314966817025,50.83016044162608
362,362,21001A041,VEEWEYDE-SUD,362,58,0,male,parent,208,1,couple_with_child,4.301314966817025,50.83016044162608
363,363,21001A041,VEEWEYDE-SUD,363,27,0,male,child,208,1,couple_with_child,4.301314966817025,50.83016044162608
364,364,21001A041,VEEWEYDE-SUD,364,58,1,female,parent,209,1,couple_with_child,4.301314966817025,50.83016044162608
365,365,21001A041,VEEWEYDE-SUD,365,56,0,male,parent,209,1,couple_with_child,4.301314966817025,50.83016044162608
366,366,21001A041,VEEWEYDE-SUD,366,39,1,female,child,209,1,couple_with_child,4.301314966817025,50.83016044162608
367,367,21001A041,VEEWEYDE-SUD,367,35,0,male,child,209,1,couple_with_child,4.301314966817025,50.83016044162608
368,368,21001A041,VEEWEYDE-SUD,368,58,1,female,parent,210,1,couple_with_child,4.301314966817025,50.83016044162608
369,369,21001A041,VEEWEYDE-SUD,369,54,0,male,parent,210,1,couple_with_child,4.301314966817025,50.83016044162608
370,370,21001A041,VEEWEYDE-SUD,370,13,0,male,child,210,1,couple_with_child,4.301314966817025,50.83016044162608
371,371,21001A041,VEEWEYDE-SUD,371,32,0,male,child,210,1,couple_with_child,4.301314966817025,50.83016044162608
372,372,21001A041,VEEWEYDE-SUD,372,58,1,female,parent,211,1,couple_with_child,4.301314966817025,50.83016044162608
373,373,21001A041,VEEWEYDE-SUD,373,62,0,male,parent,211,1,couple_with_child,4.301314966817025,50.83016044162608
374,374,21001A041,VEEWEYDE-SUD,374,40,0,male,child,211,1,couple_with_child,4.301314966817025,50.83016044162608
375,375,21001A041,VEEWEYDE-SUD,375,58,1,female,parent,212,1,couple_with_child,4.301314966817025,50.83016044162608
376,376,21001A041,VEEWEYDE-SUD,376,51,0,male,parent,212,1,couple_with_child,4.301314966817025,50.83016044162608
377,377,21001A041,VEEWEYDE-SUD,377,33,1,female,child,212,1,couple_with_child,4.301314966817025,50.83016044162608
378,378,21001A041,VEEWEYDE-SUD,378,21,0,male,child,212,1,couple_with_child,4.301314966817025,50.83016044162608
379,379,21001A041,VEEWEYDE-SUD,379,15,0,male,child,212,1,couple_with_child,4.301314966817025,50.83016044162608
380,380,21001A041,VEEWEYDE-SUD,380,58,1,female,parent,213,1,couple_with_child,4.301314966817025,50.83016044162608
381,381,21001A041,VEEWEYDE-SUD,381,59,0,male,parent,213,1,couple_with_child,4.301314966817025,50.83016044162608
382,382,21001A041,VEEWEYDE-SUD,382,14,1,female,child,213,1,couple_with_child,4.301314966817025,50.83016044162608
383,383,21001A041,VEEWEYDE-SUD,383,14,1,female,child,213,1,couple_with_child,4.301314966817025,50.83016044162608
384,384,21001A041,VEEWEYDE-SUD,384,58,1,female,parent,214,2,couple_no_child,4.301314966817025,50.83016044162608
385,385,21001A041,VEEWEYDE-SUD,385,62,0,male,parent,214,2,couple_no_child,4.301314966817025,50.83016044162608
386,386,21001A041,VEEWEYDE-SUD,386,58,1,female,parent,215,2,couple_no_child,4.301314966817025,50.83016044162608
387,387,21001A041,VEEWEYDE-SUD,387,65,0,male,parent,215,2,couple_no_child,4.301314966817025,50.83016044162608
388,388,21001A041,VEEWEYDE-SUD,388,58,1,female,parent,216,3,single,4.301314966817025,50.83016044162608
389,389,21001A041,VEEWEYDE-SUD,389,58,1,female,parent,217,3,single,4.301314966817025,50.83016044162608
390,390,21001A041,VEEWEYDE-SUD,390,58,1,female,parent,218,3,single,4.301314966817025,50.83016044162608
391,391,21001A041,VEEWEYDE-SUD,391,58,1,female,parent,219,3,single,4.301314966817025,50.83016044162608
392,392,21001A041,VEEWEYDE-SUD,392,58,1,female,parent,220,3,single,4.301314966817025,50.83016044162608
393,393,21001A041,VEEWEYDE-SUD,393,58,1,female,parent,221,3,single,4.301314966817025,50.83016044162608
394,394,21001A041,VEEWEYDE-SUD,394,58,1,female,parent,222,4,single_with_child,4.301314966817025,50.83016044162608
395,395,21001A041,VEEWEYDE-SUD,395,34,1,female,child,222,4,single_with_child,4.301314966817025,50.83016044162608
396,396,21001A041,VEEWEYDE-SUD,396,58,1,female,parent,223,4,single_with_child,4.301314966817025,50.83016044162608
397,397,21001A041,VEEWEYDE-SUD,397,33,1,female,child,223,4,single_with_child,4.301314966817025,50.83016044162608
398,398,21001A041,VEEWEYDE-SUD,398,23,0,male,child,223,4,single_with_child,4.301314966817025,50.83016044162608
399,399,21001A041,VEEWEYDE-SUD,399,57,1,female,parent,224,1,couple_with_child,4.301314966817025,50.83016044162608
400,400,21001A041,VEEWEYDE-SUD,400,62,0,male,parent,224,1,couple_with_child,4.301314966817025,50.83016044162608
401,401,21001A041,VEEWEYDE-SUD,401,22,1,female,child,224,1,couple_with_child,4.301314966817025,50.83016044162608
402,402,21001A041,VEEWEYDE-SUD,402,18,0,male,child,224,1,couple_with_child,4.301314966817025,50.83016044162608
403,403,21001A041,VEEWEYDE-SUD,403,12,0,male,child,224,1,couple_with_child,4.301314966817025,50.83016044162608
404,404,21001A041,VEEWEYDE-SUD,404,57,1,female,parent,225,1,couple_with_child,4.301314966817025,50.83016044162608
405,405,21001A041,VEEWEYDE-SUD,405,51,0,male,parent,225,1,couple_with_child,4.301314966817025,50.83016044162608
406,406,21001A041,VEEWEYDE-SUD,406,14,0,male,child,225,1,couple_with_child,4.301314966817025,50.83016044162608
407,407,21001A041,VEEWEYDE-SUD,407,57,1,female,parent,226,1,couple_with_child,4.301314966817025,50.83016044162608
408,408,21001A041,VEEWEYDE-SUD,408,61,0,male,parent,226,1,couple_with_child,4.301314966817025,50.83016044162608
409,409,21001A041,VEEWEYDE-SUD,409,38,1,female,child,226,1,couple_with_child,4.301314966817025,50.83016044162608
410,410,21001A041,VEEWEYDE-SUD,410,39,0,male,child,226,1,couple_with_child,4.301314966817025,50.83016044162608
