,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType,WorkSectorStat,WorkSectorStatName
181,21001A712,SCHEUT - DE SMET,87977,89,1,female,parent,47274,6,collectif,21001A712,Anderlecht,8,Nursing Home,21001A712,SCHEUT - DE SMET
182,21001A34-,ROUE - CITE JARDIN,30399,81,1,female,parent,16409,6,collectif,21001A34-,Anderlecht,8,Nursing Home,21001A34-,ROUE - CITE JARDIN
183,21001A84-,POESIE,28356,70,0,male,parent,15521,6,collectif,21001A84-,Anderlecht,8,Nursing Home,21001A84-,POESIE
184,21001A00-,RESISTANCE,105675,71,1,female,parent,56042,6,collectif,21001A00-,Anderlecht,8,Nursing Home,21001A00-,RESISTANCE
185,21001C6PB,ZONE RURALE,1223802,79,1,female,parent,666007,6,collectif,21001C6PB,Anderlecht,8,Nursing Home,21001C6PB,ZONE RURALE
186,21001A031,RAUTER-SUD,53292,75,1,female,parent,29214,6,collectif,21001A031,Anderlecht,8,Nursing Home,21001A031,RAUTER-SUD
187,21001A120,MINIMES,120008,75,1,female,parent,63254,6,collectif,21001A120,Anderlecht,8,Nursing Home,21001A120,MINIMES
188,21001A32-,AURORE,17171,74,1,female,parent,9314,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
189,21001B21-,BROGNIEZ-NORD,91934,79,0,male,parent,49334,6,collectif,21001B21-,Anderlecht,8,Nursing Home,21001B21-,BROGNIEZ-NORD
190,21001A332,ROUE,10198,73,1,female,parent,5546,6,collectif,21001A332,Anderlecht,8,Nursing Home,21001A332,ROUE
191,21001A90-,SCHEUTKAPEL,72052,80,1,female,parent,38951,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
192,21001A32-,AURORE,17116,81,1,female,parent,9259,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
193,21001A30-,BIZET,44820,70,1,female,parent,24399,6,collectif,21001A30-,Anderlecht,8,Nursing Home,21001A30-,BIZET
194,21001C71-,BON AIR - CITE JARDIN,37500,77,1,female,parent,20450,6,collectif,21001C71-,Anderlecht,8,Nursing Home,21001C71-,BON AIR - CITE JARDIN
195,21001A81-,BROECK,50473,78,0,male,parent,27783,6,collectif,21001A81-,Anderlecht,8,Nursing Home,21001A81-,BROECK
196,21001A90-,SCHEUTKAPEL,72102,68,1,female,parent,39001,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
197,21001A34-,ROUE - CITE JARDIN,30614,77,0,male,parent,16624,6,collectif,21001A34-,Anderlecht,8,Nursing Home,21001A34-,ROUE - CITE JARDIN
198,21001A32-,AURORE,17143,77,1,female,parent,9286,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
199,21001A911,SCHEUT-EST,94295,68,1,female,parent,50478,6,collectif,21001A911,Anderlecht,8,Nursing Home,21001A911,SCHEUT-EST
200,21001A90-,SCHEUTKAPEL,72164,80,0,male,parent,39063,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
201,21001B321,ALBERT I- QUARTIER,56636,75,1,female,parent,30931,6,collectif,21001B321,Anderlecht,8,Nursing Home,21001B321,ALBERT I- QUARTIER
202,21001A32-,AURORE,17186,72,1,female,parent,9329,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
203,21001A10-,PORSELEIN,116620,79,1,female,parent,61653,6,collectif,21001A10-,Anderlecht,8,Nursing Home,21001A10-,PORSELEIN
204,21001A32-,AURORE,17147,77,1,female,parent,9290,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
205,21001A95-,BUFFON,109280,69,0,male,parent,57780,6,collectif,21001A95-,Anderlecht,8,Nursing Home,21001A95-,BUFFON
206,21001B22-,BROGNIEZ-SUD,54745,66,0,male,parent,30067,6,collectif,21001B22-,Anderlecht,8,Nursing Home,21001B22-,BROGNIEZ-SUD
207,21001A552,TREFLE,26975,76,0,male,parent,14788,6,collectif,21001A552,Anderlecht,8,Nursing Home,21001A552,TREFLE
208,21001B25-,REVISION-NORD,78169,69,0,male,parent,42088,6,collectif,21001B25-,Anderlecht,8,Nursing Home,21001B25-,REVISION-NORD
209,21001A32-,AURORE,17166,74,1,female,parent,9309,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
210,21001A552,TREFLE,26862,67,1,female,parent,14675,6,collectif,21001A552,Anderlecht,8,Nursing Home,21001A552,TREFLE
211,21001A503,VIVES,8949,79,1,female,parent,4925,6,collectif,21001A503,Anderlecht,8,Nursing Home,21001A503,VIVES
212,21001A51-,SCHERDEMAEL,22779,80,1,female,parent,12528,6,collectif,21001A51-,Anderlecht,8,Nursing Home,21001A51-,SCHERDEMAEL
213,21001A80-,SILLON,48169,82,1,female,parent,26385,6,collectif,21001A80-,Anderlecht,8,Nursing Home,21001A80-,SILLON
214,21001A92-,JAKOB SMITS,102674,69,1,female,parent,54426,6,collectif,21001A92-,Anderlecht,8,Nursing Home,21001A92-,JAKOB SMITS
215,21001A80-,SILLON,48408,66,0,male,parent,26624,6,collectif,21001A80-,Anderlecht,8,Nursing Home,21001A80-,SILLON
216,21001A74-,SCHEUT-OUEST,99083,80,0,male,parent,52853,6,collectif,21001A74-,Anderlecht,8,Nursing Home,21001A74-,SCHEUT-OUEST
217,21001A32-,AURORE,17140,78,1,female,parent,9283,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
218,21001A81-,BROECK,50359,84,1,female,parent,27669,6,collectif,21001A81-,Anderlecht,8,Nursing Home,21001A81-,BROECK
219,21001A95-,BUFFON,109282,68,0,male,parent,57782,6,collectif,21001A95-,Anderlecht,8,Nursing Home,21001A95-,BUFFON
220,21001A112,BIESTEBROEK,125632,75,1,female,parent,66166,6,collectif,21001A112,Anderlecht,8,Nursing Home,21001A112,BIESTEBROEK
221,21001A32-,AURORE,17252,77,0,male,parent,9395,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
222,21001A43-,VAN BEETHOVEN,11738,75,1,female,parent,6392,6,collectif,21001A43-,Anderlecht,8,Nursing Home,21001A43-,VAN BEETHOVEN
223,21001A81-,BROECK,50479,76,0,male,parent,27789,6,collectif,21001A81-,Anderlecht,8,Nursing Home,21001A81-,BROECK
224,21001A441,DOCTEUR ROUX,34257,76,1,female,parent,18544,6,collectif,21001A441,Anderlecht,8,Nursing Home,21001A441,DOCTEUR ROUX
225,21001B20-,CONSEIL-NORD,62012,76,1,female,parent,33393,6,collectif,21001B20-,Anderlecht,8,Nursing Home,21001B20-,CONSEIL-NORD
226,21001C512,CHANTS D'OISEAUX,36161,71,0,male,parent,19804,6,collectif,21001C512,Anderlecht,8,Nursing Home,21001C512,CHANTS D'OISEAUX
227,21001A92-,JAKOB SMITS,102644,78,1,female,parent,54396,6,collectif,21001A92-,Anderlecht,8,Nursing Home,21001A92-,JAKOB SMITS
228,21001A011,KLEINMOLEN,85756,76,1,female,parent,46066,6,collectif,21001A011,Anderlecht,8,Nursing Home,21001A011,KLEINMOLEN
229,21001A32-,AURORE,17137,78,1,female,parent,9280,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
230,21001C611,SOETKIN,40318,69,0,male,parent,22159,6,collectif,21001C611,Anderlecht,8,Nursing Home,21001C611,SOETKIN
231,21001A552,TREFLE,26812,78,1,female,parent,14625,6,collectif,21001A552,Anderlecht,8,Nursing Home,21001A552,TREFLE
232,21001A552,TREFLE,26832,73,1,female,parent,14645,6,collectif,21001A552,Anderlecht,8,Nursing Home,21001A552,TREFLE
233,21001B20-,CONSEIL-NORD,61984,82,1,female,parent,33365,6,collectif,21001B20-,Anderlecht,8,Nursing Home,21001B20-,CONSEIL-NORD
234,21001A83-,PETERBOS,6793,76,1,female,parent,3497,6,collectif,21001A83-,Anderlecht,8,Nursing Home,21001A83-,PETERBOS
235,21001A112,BIESTEBROEK,125621,81,1,female,parent,66155,6,collectif,21001A112,Anderlecht,8,Nursing Home,21001A112,BIESTEBROEK
236,21001A732,SCHEUTVELD,69836,81,1,female,parent,37735,6,collectif,21001A732,Anderlecht,8,Nursing Home,21001A732,SCHEUTVELD
237,21001A80-,SILLON,48267,71,1,female,parent,26483,6,collectif,21001A80-,Anderlecht,8,Nursing Home,21001A80-,SILLON
238,21001A41-,ROMAIN ROLLAND,20106,83,1,female,parent,10916,6,collectif,21001A41-,Anderlecht,8,Nursing Home,21001A41-,ROMAIN ROLLAND
239,21001A72-,OSSEGEM,82453,74,1,female,parent,44322,6,collectif,21001A72-,Anderlecht,8,Nursing Home,21001A72-,OSSEGEM
240,21001A041,VEEWEYDE-SUD,2717,79,0,male,parent,1287,6,collectif,21001A041,Anderlecht,8,Nursing Home,21001A041,VEEWEYDE-SUD
241,21001B23-,CONSEIL-SUD,64102,72,0,male,parent,34819,6,collectif,21001B23-,Anderlecht,8,Nursing Home,21001B23-,CONSEIL-SUD
242,21001A74-,SCHEUT-OUEST,98770,87,1,female,parent,52540,6,collectif,21001A74-,Anderlecht,8,Nursing Home,21001A74-,SCHEUT-OUEST
243,21001A90-,SCHEUTKAPEL,72098,70,1,female,parent,38997,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
244,21001A80-,SILLON,48361,74,0,male,parent,26577,6,collectif,21001A80-,Anderlecht,8,Nursing Home,21001A80-,SILLON
245,21001A552,TREFLE,26989,71,0,male,parent,14802,6,collectif,21001A552,Anderlecht,8,Nursing Home,21001A552,TREFLE
246,21001C512,CHANTS D'OISEAUX,35963,88,1,female,parent,19606,6,collectif,21001C512,Anderlecht,8,Nursing Home,21001C512,CHANTS D'OISEAUX
247,21001A83-,PETERBOS,6811,73,1,female,parent,3515,6,collectif,21001A83-,Anderlecht,8,Nursing Home,21001A83-,PETERBOS
248,21001A451,VENIZELOS,42309,72,0,male,parent,23314,6,collectif,21001A451,Anderlecht,8,Nursing Home,21001A451,VENIZELOS
249,21001A95-,BUFFON,109181,72,1,female,parent,57681,6,collectif,21001A95-,Anderlecht,8,Nursing Home,21001A95-,BUFFON
250,21001A41-,ROMAIN ROLLAND,20137,78,1,female,parent,10947,6,collectif,21001A41-,Anderlecht,8,Nursing Home,21001A41-,ROMAIN ROLLAND
251,21001B25-,REVISION-NORD,78154,76,0,male,parent,42073,6,collectif,21001B25-,Anderlecht,8,Nursing Home,21001B25-,REVISION-NORD
252,21001C522,HOPITAL U.L.B.,40572,85,1,female,parent,22405,6,collectif,21001C522,Anderlecht,8,Nursing Home,21001C522,HOPITAL U.L.B.
253,21001A80-,SILLON,48394,68,0,male,parent,26610,6,collectif,21001A80-,Anderlecht,8,Nursing Home,21001A80-,SILLON
254,21001A941,CROCUS,69477,86,1,female,parent,37500,6,collectif,21001A941,Anderlecht,8,Nursing Home,21001A941,CROCUS
255,21001A911,SCHEUT-EST,94285,74,1,female,parent,50468,6,collectif,21001A911,Anderlecht,8,Nursing Home,21001A911,SCHEUT-EST
256,21001A51-,SCHERDEMAEL,22863,74,0,male,parent,12612,6,collectif,21001A51-,Anderlecht,8,Nursing Home,21001A51-,SCHERDEMAEL
257,21001A32-,AURORE,17107,82,1,female,parent,9250,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
258,21001A72-,OSSEGEM,82600,74,0,male,parent,44469,6,collectif,21001A72-,Anderlecht,8,Nursing Home,21001A72-,OSSEGEM
259,21001A02-,WAYEZ,122740,82,1,female,parent,64731,6,collectif,21001A02-,Anderlecht,8,Nursing Home,21001A02-,WAYEZ
260,21001B241,REVISION-SUD,115198,65,1,female,parent,60859,6,collectif,21001B241,Anderlecht,8,Nursing Home,21001B241,REVISION-SUD
261,21001A441,DOCTEUR ROUX,34418,67,0,male,parent,18705,6,collectif,21001A441,Anderlecht,8,Nursing Home,21001A441,DOCTEUR ROUX
262,21001B20-,CONSEIL-NORD,62274,67,0,male,parent,33655,6,collectif,21001B20-,Anderlecht,8,Nursing Home,21001B20-,CONSEIL-NORD
263,21001A120,MINIMES,120128,74,0,male,parent,63374,6,collectif,21001A120,Anderlecht,8,Nursing Home,21001A120,MINIMES
264,21001B22-,BROGNIEZ-SUD,54631,72,1,female,parent,29953,6,collectif,21001B22-,Anderlecht,8,Nursing Home,21001B22-,BROGNIEZ-SUD
265,21001A81-,BROECK,50432,70,1,female,parent,27742,6,collectif,21001A81-,Anderlecht,8,Nursing Home,21001A81-,BROECK
266,21001A552,TREFLE,26982,75,0,male,parent,14795,6,collectif,21001A552,Anderlecht,8,Nursing Home,21001A552,TREFLE
267,21001A80-,SILLON,48265,71,1,female,parent,26481,6,collectif,21001A80-,Anderlecht,8,Nursing Home,21001A80-,SILLON
268,21001B321,ALBERT I- QUARTIER,56740,71,0,male,parent,31035,6,collectif,21001B321,Anderlecht,8,Nursing Home,21001B321,ALBERT I- QUARTIER
269,21001B20-,CONSEIL-NORD,62032,65,1,female,parent,33413,6,collectif,21001B20-,Anderlecht,8,Nursing Home,21001B20-,CONSEIL-NORD
270,21001A84-,POESIE,28289,71,1,female,parent,15454,6,collectif,21001A84-,Anderlecht,8,Nursing Home,21001A84-,POESIE
271,21001A041,VEEWEYDE-SUD,2623,82,1,female,parent,1193,6,collectif,21001A041,Anderlecht,8,Nursing Home,21001A041,VEEWEYDE-SUD
272,21001A82-,MOORTEBEEK,39492,87,1,female,parent,21567,6,collectif,21001A82-,Anderlecht,8,Nursing Home,21001A82-,MOORTEBEEK
273,21001A00-,RESISTANCE,105654,80,1,female,parent,56021,6,collectif,21001A00-,Anderlecht,8,Nursing Home,21001A00-,RESISTANCE
274,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51417,84,0,male,parent,28303,6,collectif,21001A31-,Anderlecht,8,Nursing Home,21001A31-,CHAUSSEE DE MONS - SAINT-LUC
275,21001A051,LINDE-EST,66920,73,1,female,parent,36250,6,collectif,21001A051,Anderlecht,8,Nursing Home,21001A051,LINDE-EST
276,21001A85-,AUBADE,20866,75,1,female,parent,11354,6,collectif,21001A85-,Anderlecht,8,Nursing Home,21001A85-,AUBADE
277,21001A00-,RESISTANCE,105678,71,1,female,parent,56045,6,collectif,21001A00-,Anderlecht,8,Nursing Home,21001A00-,RESISTANCE
278,21001C512,CHANTS D'OISEAUX,36068,75,1,female,parent,19711,6,collectif,21001C512,Anderlecht,8,Nursing Home,21001C512,CHANTS D'OISEAUX
279,21001A95-,BUFFON,109276,69,0,male,parent,57776,6,collectif,21001A95-,Anderlecht,8,Nursing Home,21001A95-,BUFFON
280,21001A81-,BROECK,50467,84,0,male,parent,27777,6,collectif,21001A81-,Anderlecht,8,Nursing Home,21001A81-,BROECK
281,21001A90-,SCHEUTKAPEL,72009,87,1,female,parent,38908,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
282,21001A00-,RESISTANCE,105681,69,1,female,parent,56048,6,collectif,21001A00-,Anderlecht,8,Nursing Home,21001A00-,RESISTANCE
283,21001A142,VEEWEYDE-NORD,65489,78,0,male,parent,35573,6,collectif,21001A142,Anderlecht,8,Nursing Home,21001A142,VEEWEYDE-NORD
284,21001A41-,ROMAIN ROLLAND,20072,86,1,female,parent,10882,6,collectif,21001A41-,Anderlecht,8,Nursing Home,21001A41-,ROMAIN ROLLAND
285,21001A32-,AURORE,17108,82,1,female,parent,9251,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
286,21001A41-,ROMAIN ROLLAND,20056,88,1,female,parent,10866,6,collectif,21001A41-,Anderlecht,8,Nursing Home,21001A41-,ROMAIN ROLLAND
287,21001A051,LINDE-EST,66924,72,1,female,parent,36254,6,collectif,21001A051,Anderlecht,8,Nursing Home,21001A051,LINDE-EST
288,21001A011,KLEINMOLEN,85947,68,0,male,parent,46257,6,collectif,21001A011,Anderlecht,8,Nursing Home,21001A011,KLEINMOLEN
289,21001A74-,SCHEUT-OUEST,98773,85,1,female,parent,52543,6,collectif,21001A74-,Anderlecht,8,Nursing Home,21001A74-,SCHEUT-OUEST
290,21001A51-,SCHERDEMAEL,22853,78,0,male,parent,12602,6,collectif,21001A51-,Anderlecht,8,Nursing Home,21001A51-,SCHERDEMAEL
291,21001A051,LINDE-EST,66919,74,1,female,parent,36249,6,collectif,21001A051,Anderlecht,8,Nursing Home,21001A051,LINDE-EST
292,21001A503,VIVES,8980,65,1,female,parent,4956,6,collectif,21001A503,Anderlecht,8,Nursing Home,21001A503,VIVES
293,21001A32-,AURORE,17196,71,1,female,parent,9339,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
294,21001A90-,SCHEUTKAPEL,72024,84,1,female,parent,38923,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
295,21001A34-,ROUE - CITE JARDIN,30406,79,1,female,parent,16416,6,collectif,21001A34-,Anderlecht,8,Nursing Home,21001A34-,ROUE - CITE JARDIN
296,21001C611,SOETKIN,40277,65,1,female,parent,22118,6,collectif,21001C611,Anderlecht,8,Nursing Home,21001C611,SOETKIN
297,21001A451,VENIZELOS,42292,78,0,male,parent,23297,6,collectif,21001A451,Anderlecht,8,Nursing Home,21001A451,VENIZELOS
298,21001A120,MINIMES,120003,76,1,female,parent,63249,6,collectif,21001A120,Anderlecht,8,Nursing Home,21001A120,MINIMES
299,21001A941,CROCUS,69592,75,0,male,parent,37615,6,collectif,21001A941,Anderlecht,8,Nursing Home,21001A941,CROCUS
300,21001B21-,BROGNIEZ-NORD,91716,78,1,female,parent,49116,6,collectif,21001B21-,Anderlecht,8,Nursing Home,21001B21-,BROGNIEZ-NORD
301,21001A32-,AURORE,17260,69,0,male,parent,9403,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
302,21001C71-,BON AIR - CITE JARDIN,37492,82,1,female,parent,20442,6,collectif,21001C71-,Anderlecht,8,Nursing Home,21001C71-,BON AIR - CITE JARDIN
303,21001A41-,ROMAIN ROLLAND,20160,73,1,female,parent,10970,6,collectif,21001A41-,Anderlecht,8,Nursing Home,21001A41-,ROMAIN ROLLAND
304,21001A112,BIESTEBROEK,125617,82,1,female,parent,66151,6,collectif,21001A112,Anderlecht,8,Nursing Home,21001A112,BIESTEBROEK
305,21001A34-,ROUE - CITE JARDIN,30383,86,1,female,parent,16393,6,collectif,21001A34-,Anderlecht,8,Nursing Home,21001A34-,ROUE - CITE JARDIN
306,21001B10-,ROSEE-EST,111979,65,0,male,parent,59144,6,collectif,21001B10-,Anderlecht,8,Nursing Home,21001B10-,ROSEE-EST
307,21001A51-,SCHERDEMAEL,22768,84,1,female,parent,12517,6,collectif,21001A51-,Anderlecht,8,Nursing Home,21001A51-,SCHERDEMAEL
308,21001B23-,CONSEIL-SUD,64106,67,0,male,parent,34823,6,collectif,21001B23-,Anderlecht,8,Nursing Home,21001B23-,CONSEIL-SUD
309,21001B20-,CONSEIL-NORD,62021,73,1,female,parent,33402,6,collectif,21001B20-,Anderlecht,8,Nursing Home,21001B20-,CONSEIL-NORD
310,21001A41-,ROMAIN ROLLAND,20136,78,1,female,parent,10946,6,collectif,21001A41-,Anderlecht,8,Nursing Home,21001A41-,ROMAIN ROLLAND
311,21001A011,KLEINMOLEN,85766,73,1,female,parent,46076,6,collectif,21001A011,Anderlecht,8,Nursing Home,21001A011,KLEINMOLEN
312,21001B10-,ROSEE-EST,111963,76,0,male,parent,59128,6,collectif,21001B10-,Anderlecht,8,Nursing Home,21001B10-,ROSEE-EST
313,21001A92-,JAKOB SMITS,102652,74,1,female,parent,54404,6,collectif,21001A92-,Anderlecht,8,Nursing Home,21001A92-,JAKOB SMITS
314,21001A74-,SCHEUT-OUEST,99081,80,0,male,parent,52851,6,collectif,21001A74-,Anderlecht,8,Nursing Home,21001A74-,SCHEUT-OUEST
315,21001A72-,OSSEGEM,82484,65,1,female,parent,44353,6,collectif,21001A72-,Anderlecht,8,Nursing Home,21001A72-,OSSEGEM
316,21001A152,LINDE-OUEST,121654,78,1,female,parent,64199,6,collectif,21001A152,Anderlecht,8,Nursing Home,21001A152,LINDE-OUEST
317,21001A85-,AUBADE,20850,86,1,female,parent,11338,6,collectif,21001A85-,Anderlecht,8,Nursing Home,21001A85-,AUBADE
318,21001A112,BIESTEBROEK,125754,80,0,male,parent,66288,6,collectif,21001A112,Anderlecht,8,Nursing Home,21001A112,BIESTEBROEK
319,21001A120,MINIMES,120116,81,0,male,parent,63362,6,collectif,21001A120,Anderlecht,8,Nursing Home,21001A120,MINIMES
320,21001A451,VENIZELOS,42205,80,1,female,parent,23210,6,collectif,21001A451,Anderlecht,8,Nursing Home,21001A451,VENIZELOS
321,21001A84-,POESIE,28268,81,1,female,parent,15433,6,collectif,21001A84-,Anderlecht,8,Nursing Home,21001A84-,POESIE
322,21001A95-,BUFFON,109279,69,0,male,parent,57779,6,collectif,21001A95-,Anderlecht,8,Nursing Home,21001A95-,BUFFON
323,21001B21-,BROGNIEZ-NORD,91947,74,0,male,parent,49347,6,collectif,21001B21-,Anderlecht,8,Nursing Home,21001B21-,BROGNIEZ-NORD
324,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51373,78,1,female,parent,28259,6,collectif,21001A31-,Anderlecht,8,Nursing Home,21001A31-,CHAUSSEE DE MONS - SAINT-LUC
325,21001A80-,SILLON,48380,72,0,male,parent,26596,6,collectif,21001A80-,Anderlecht,8,Nursing Home,21001A80-,SILLON
326,21001C512,CHANTS D'OISEAUX,36025,81,1,female,parent,19668,6,collectif,21001C512,Anderlecht,8,Nursing Home,21001C512,CHANTS D'OISEAUX
327,21001A90-,SCHEUTKAPEL,72067,77,1,female,parent,38966,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
328,21001A732,SCHEUTVELD,69881,82,0,male,parent,37780,6,collectif,21001A732,Anderlecht,8,Nursing Home,21001A732,SCHEUTVELD
329,21001A90-,SCHEUTKAPEL,72193,71,0,male,parent,39092,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
330,21001A90-,SCHEUTKAPEL,72173,76,0,male,parent,39072,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
331,21001A401,ARBORETUM,12632,65,0,male,parent,6919,6,collectif,21001A401,Anderlecht,8,Nursing Home,21001A401,ARBORETUM
332,21001A941,CROCUS,69495,79,1,female,parent,37518,6,collectif,21001A941,Anderlecht,8,Nursing Home,21001A941,CROCUS
333,21001A931,AGRAFE-NORBERT GILLE,96324,69,0,male,parent,51496,6,collectif,21001A931,Anderlecht,8,Nursing Home,21001A931,AGRAFE-NORBERT GILLE
334,21001A82-,MOORTEBEEK,39664,70,0,male,parent,21739,6,collectif,21001A82-,Anderlecht,8,Nursing Home,21001A82-,MOORTEBEEK
335,21001A552,TREFLE,26981,75,0,male,parent,14794,6,collectif,21001A552,Anderlecht,8,Nursing Home,21001A552,TREFLE
336,21001A82-,MOORTEBEEK,39668,69,0,male,parent,21743,6,collectif,21001A82-,Anderlecht,8,Nursing Home,21001A82-,MOORTEBEEK
337,21001A95-,BUFFON,109147,82,1,female,parent,57647,6,collectif,21001A95-,Anderlecht,8,Nursing Home,21001A95-,BUFFON
338,21001A112,BIESTEBROEK,125628,78,1,female,parent,66162,6,collectif,21001A112,Anderlecht,8,Nursing Home,21001A112,BIESTEBROEK
339,21001A81-,BROECK,50492,70,0,male,parent,27802,6,collectif,21001A81-,Anderlecht,8,Nursing Home,21001A81-,BROECK
340,21001B31-,ALBERT I- IMMEUBLES,74123,73,1,female,parent,40103,6,collectif,21001B31-,Anderlecht,8,Nursing Home,21001B31-,ALBERT I- IMMEUBLES
341,21001C71-,BON AIR - CITE JARDIN,37487,86,1,female,parent,20437,6,collectif,21001C71-,Anderlecht,8,Nursing Home,21001C71-,BON AIR - CITE JARDIN
342,21001A90-,SCHEUTKAPEL,72077,75,1,female,parent,38976,6,collectif,21001A90-,Anderlecht,8,Nursing Home,21001A90-,SCHEUTKAPEL
343,21001A451,VENIZELOS,42297,77,0,male,parent,23302,6,collectif,21001A451,Anderlecht,8,Nursing Home,21001A451,VENIZELOS
344,21001B321,ALBERT I- QUARTIER,56734,77,0,male,parent,31029,6,collectif,21001B321,Anderlecht,8,Nursing Home,21001B321,ALBERT I- QUARTIER
345,21001A72-,OSSEGEM,82592,77,0,male,parent,44461,6,collectif,21001A72-,Anderlecht,8,Nursing Home,21001A72-,OSSEGEM
346,21001A941,CROCUS,69483,84,1,female,parent,37506,6,collectif,21001A941,Anderlecht,8,Nursing Home,21001A941,CROCUS
347,21001A451,VENIZELOS,42298,77,0,male,parent,23303,6,collectif,21001A451,Anderlecht,8,Nursing Home,21001A451,VENIZELOS
348,21001B20-,CONSEIL-NORD,61987,81,1,female,parent,33368,6,collectif,21001B20-,Anderlecht,8,Nursing Home,21001B20-,CONSEIL-NORD
349,21001A112,BIESTEBROEK,125762,77,0,male,parent,66296,6,collectif,21001A112,Anderlecht,8,Nursing Home,21001A112,BIESTEBROEK
350,21001B25-,REVISION-NORD,78152,77,0,male,parent,42071,6,collectif,21001B25-,Anderlecht,8,Nursing Home,21001B25-,REVISION-NORD
351,21001A32-,AURORE,17175,74,1,female,parent,9318,6,collectif,21001A32-,Anderlecht,8,Nursing Home,21001A32-,AURORE
352,21001A941,CROCUS,69471,87,1,female,parent,37494,6,collectif,21001A941,Anderlecht,8,Nursing Home,21001A941,CROCUS
353,21001A34-,ROUE - CITE JARDIN,30616,76,0,male,parent,16626,6,collectif,21001A34-,Anderlecht,8,Nursing Home,21001A34-,ROUE - CITE JARDIN
354,21001A72-,OSSEGEM,82437,78,1,female,parent,44306,6,collectif,21001A72-,Anderlecht,8,Nursing Home,21001A72-,OSSEGEM
355,21001A041,VEEWEYDE-SUD,2665,69,1,female,parent,1235,6,collectif,21001A041,Anderlecht,8,Nursing Home,21001A041,VEEWEYDE-SUD
