,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
723,21001A34-,ROUE - CITE JARDIN,30326,18,0,male,parent,16377,5,colloc,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
726,21001A34-,ROUE - CITE JARDIN,28591,18,1,female,child,15690,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
730,21001A34-,ROUE - CITE JARDIN,28932,18,1,female,child,15814,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
731,21001A34-,ROUE - CITE JARDIN,28937,18,1,female,child,15815,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
733,21001A34-,ROUE - CITE JARDIN,29097,18,1,female,child,15871,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
736,21001A34-,ROUE - CITE JARDIN,29203,18,1,female,child,15906,4,single_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
743,21001A34-,ROUE - CITE JARDIN,29329,18,1,female,child,15947,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
745,21001A34-,ROUE - CITE JARDIN,29349,18,0,male,child,15955,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
748,21001A34-,ROUE - CITE JARDIN,29393,18,0,male,child,15969,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
750,21001A34-,ROUE - CITE JARDIN,29464,18,1,female,child,15994,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
752,21001A34-,ROUE - CITE JARDIN,29542,18,1,female,child,16020,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
755,21001A34-,ROUE - CITE JARDIN,29576,18,0,male,child,16032,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
756,21001A34-,ROUE - CITE JARDIN,29631,18,0,male,child,16052,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
758,21001A34-,ROUE - CITE JARDIN,30267,18,1,female,child,16359,4,single_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
760,21001A350,CERIA - ZONE D'HABITAT,31606,18,0,male,parent,17080,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
771,21001A350,CERIA - ZONE D'HABITAT,31722,18,1,female,parent,17128,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
775,21001A350,CERIA - ZONE D'HABITAT,31727,18,1,female,parent,17131,3,single,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
781,21001A350,CERIA - ZONE D'HABITAT,31900,18,0,male,parent,17298,3,single,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
783,21001A350,CERIA - ZONE D'HABITAT,30960,18,1,female,child,16881,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
785,21001A350,CERIA - ZONE D'HABITAT,31095,18,1,female,child,16923,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
793,21001A350,CERIA - ZONE D'HABITAT,31282,18,1,female,child,16977,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
797,21001A350,CERIA - ZONE D'HABITAT,31350,18,1,female,child,16997,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
800,21001A350,CERIA - ZONE D'HABITAT,31392,18,0,male,child,17010,4,single_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
801,21001A350,CERIA - ZONE D'HABITAT,31450,18,1,female,child,17028,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
804,21001A441,DOCTEUR ROUX,33625,18,0,male,parent,18137,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
806,21001A441,DOCTEUR ROUX,33717,18,0,male,parent,18169,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
826,21001A441,DOCTEUR ROUX,33814,18,1,female,parent,18206,2,couple_no_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
828,21001A441,DOCTEUR ROUX,33817,18,1,female,parent,18208,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
829,21001A441,DOCTEUR ROUX,33818,18,1,female,parent,18209,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
830,21001A441,DOCTEUR ROUX,33834,18,0,male,parent,18214,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
837,21001A441,DOCTEUR ROUX,34111,18,0,male,parent,18490,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
841,21001A441,DOCTEUR ROUX,34173,18,0,male,parent,18511,5,colloc,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
845,21001A441,DOCTEUR ROUX,32470,18,1,female,child,17701,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
852,21001A441,DOCTEUR ROUX,32843,18,1,female,child,17843,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
854,21001A441,DOCTEUR ROUX,32958,18,1,female,child,17886,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
857,21001C512,CHANTS D'OISEAUX,35649,18,0,male,parent,19416,1,couple_with_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
858,21001C512,CHANTS D'OISEAUX,35684,18,0,male,parent,19425,1,couple_with_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
866,21001C512,CHANTS D'OISEAUX,35716,18,1,female,parent,19434,1,couple_with_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
869,21001C512,CHANTS D'OISEAUX,35720,18,1,female,parent,19436,2,couple_no_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
871,21001C512,CHANTS D'OISEAUX,35726,18,0,male,parent,19439,1,couple_with_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
878,21001C512,CHANTS D'OISEAUX,35028,18,0,male,child,19128,1,couple_with_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
893,21001C71-,BON AIR - CITE JARDIN,37201,18,0,male,parent,20270,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
894,21001C71-,BON AIR - CITE JARDIN,37206,18,0,male,parent,20271,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
904,21001C71-,BON AIR - CITE JARDIN,37267,18,1,female,parent,20292,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
905,21001C71-,BON AIR - CITE JARDIN,37269,18,1,female,parent,20293,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
907,21001C71-,BON AIR - CITE JARDIN,37271,18,1,female,parent,20294,2,couple_no_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
915,21001C71-,BON AIR - CITE JARDIN,36406,18,1,female,child,19969,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
916,21001C71-,BON AIR - CITE JARDIN,36472,18,0,male,child,19990,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
918,21001C71-,BON AIR - CITE JARDIN,36660,18,0,male,child,20063,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
919,21001C71-,BON AIR - CITE JARDIN,36678,18,0,male,child,20070,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
921,21001C71-,BON AIR - CITE JARDIN,36709,18,0,male,child,20083,4,single_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
923,21001C71-,BON AIR - CITE JARDIN,36819,18,0,male,child,20127,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
924,21001C71-,BON AIR - CITE JARDIN,36867,18,0,male,child,20146,4,single_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
925,21001C71-,BON AIR - CITE JARDIN,36870,18,0,male,child,20147,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
926,21001C71-,BON AIR - CITE JARDIN,36900,18,0,male,child,20160,4,single_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
933,21001C71-,BON AIR - CITE JARDIN,37025,18,0,male,child,20210,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
941,21001A82-,MOORTEBEEK,39094,18,0,male,parent,21298,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
946,21001A82-,MOORTEBEEK,39138,18,0,male,parent,21309,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
950,21001A82-,MOORTEBEEK,39149,18,0,male,parent,21314,2,couple_no_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
952,21001A82-,MOORTEBEEK,39155,18,1,female,parent,21319,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
953,21001A82-,MOORTEBEEK,39156,18,0,male,parent,21319,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
954,21001A82-,MOORTEBEEK,39157,18,1,female,parent,21320,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
955,21001A82-,MOORTEBEEK,39159,18,1,female,parent,21321,2,couple_no_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
957,21001A82-,MOORTEBEEK,39161,18,1,female,parent,21322,2,couple_no_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
963,21001A82-,MOORTEBEEK,39427,18,1,female,parent,21554,5,colloc,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
964,21001A82-,MOORTEBEEK,39428,18,0,male,parent,21554,5,colloc,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
966,21001A82-,MOORTEBEEK,39452,18,0,male,parent,21559,5,colloc,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
967,21001A82-,MOORTEBEEK,39453,18,0,male,parent,21559,5,colloc,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
972,21001A82-,MOORTEBEEK,38239,18,1,female,child,20963,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
977,21001A82-,MOORTEBEEK,38463,18,0,male,child,21055,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
981,21001A82-,MOORTEBEEK,38646,18,0,male,child,21132,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
987,21001A82-,MOORTEBEEK,39393,18,0,male,child,21541,4,single_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
992,21001C611,SOETKIN,40173,18,1,female,parent,22043,1,couple_with_child,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
993,21001C611,SOETKIN,40178,18,1,female,parent,22044,2,couple_no_child,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
997,21001C611,SOETKIN,40237,18,0,male,parent,22095,3,single,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
998,21001C611,SOETKIN,39899,18,0,male,child,21918,1,couple_with_child,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
1000,21001C611,SOETKIN,39941,18,0,male,child,21937,1,couple_with_child,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
1012,21001C522,HOPITAL U.L.B.,40448,18,1,female,parent,22289,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
1014,21001C522,HOPITAL U.L.B.,40450,18,1,female,parent,22291,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
1015,21001C522,HOPITAL U.L.B.,40451,18,1,female,parent,22292,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
1016,21001C522,HOPITAL U.L.B.,40452,18,1,female,parent,22293,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
1026,21001C522,HOPITAL U.L.B.,40543,18,0,male,parent,22384,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
1028,21001C522,HOPITAL U.L.B.,40545,18,0,male,parent,22386,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
1029,21001C522,HOPITAL U.L.B.,40546,18,0,male,parent,22387,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
1030,21001C522,HOPITAL U.L.B.,40547,18,0,male,parent,22388,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
1046,21001A451,VENIZELOS,41855,18,1,female,parent,22938,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1047,21001A451,VENIZELOS,41857,18,1,female,parent,22939,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1049,21001A451,VENIZELOS,41861,18,1,female,parent,22941,2,couple_no_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1050,21001A451,VENIZELOS,41863,18,1,female,parent,22942,3,single,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1055,21001A451,VENIZELOS,42076,18,0,male,parent,23147,3,single,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1057,21001A451,VENIZELOS,40787,18,0,male,child,22539,4,single_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1065,21001A451,VENIZELOS,41072,18,1,female,child,22647,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1069,21001A451,VENIZELOS,41405,18,1,female,child,22773,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1074,21001A451,VENIZELOS,41532,18,0,male,child,22820,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
1077,21001A30-,BIZET,44038,18,0,male,parent,23915,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1078,21001A30-,BIZET,44051,18,0,male,parent,23918,2,couple_no_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1080,21001A30-,BIZET,44132,18,0,male,parent,23944,2,couple_no_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1081,21001A30-,BIZET,44147,18,0,male,parent,23950,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1082,21001A30-,BIZET,44167,18,0,male,parent,23955,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1084,21001A30-,BIZET,44207,18,0,male,parent,23968,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1102,21001A30-,BIZET,44283,18,1,female,parent,23997,3,single,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1108,21001A30-,BIZET,44609,18,0,male,parent,24316,3,single,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1109,21001A30-,BIZET,44610,18,0,male,parent,24317,3,single,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1110,21001A30-,BIZET,44611,18,0,male,parent,24318,3,single,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1112,21001A30-,BIZET,44694,18,1,female,parent,24345,5,colloc,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1114,21001A30-,BIZET,44697,18,1,female,parent,24345,5,colloc,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1117,21001A30-,BIZET,42533,18,0,male,child,23484,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1118,21001A30-,BIZET,42554,18,0,male,child,23494,4,single_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1128,21001A30-,BIZET,43084,18,1,female,child,23647,4,single_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1130,21001A30-,BIZET,43106,18,1,female,child,23653,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1132,21001A30-,BIZET,43173,18,0,male,child,23671,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1139,21001A30-,BIZET,43359,18,1,female,child,23722,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1145,21001A30-,BIZET,43525,18,0,male,child,23769,4,single_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1148,21001A30-,BIZET,44673,18,1,female,child,24339,4,single_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
1157,21001A80-,SILLON,47617,18,0,male,parent,25973,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1170,21001A80-,SILLON,47644,18,1,female,parent,25991,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1171,21001A80-,SILLON,47646,18,1,female,parent,25992,2,couple_no_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1172,21001A80-,SILLON,47648,18,1,female,parent,25993,2,couple_no_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1173,21001A80-,SILLON,47650,18,1,female,parent,25994,2,couple_no_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1174,21001A80-,SILLON,47652,18,1,female,parent,25995,3,single,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1175,21001A80-,SILLON,47653,18,1,female,parent,25996,3,single,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1177,21001A80-,SILLON,47659,18,0,male,parent,26000,2,couple_no_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1181,21001A80-,SILLON,47968,18,0,male,parent,26303,3,single,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1182,21001A80-,SILLON,47969,18,0,male,parent,26304,3,single,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1183,21001A80-,SILLON,48052,18,1,female,parent,26329,5,colloc,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1186,21001A80-,SILLON,45737,18,0,male,child,25184,4,single_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1191,21001A80-,SILLON,46007,18,0,male,child,25329,4,single_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1199,21001A80-,SILLON,46430,18,0,male,child,25503,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1201,21001A80-,SILLON,46510,18,0,male,child,25539,4,single_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1207,21001A80-,SILLON,46790,18,0,male,child,25658,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1216,21001A80-,SILLON,46989,18,0,male,child,25747,4,single_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1217,21001A80-,SILLON,47034,18,0,male,child,25766,4,single_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
1221,21001A81-,BROECK,49916,18,0,male,parent,27382,1,couple_with_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
1226,21001A81-,BROECK,49993,18,0,male,parent,27406,2,couple_no_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
1230,21001A81-,BROECK,50006,18,1,female,parent,27412,2,couple_no_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
1231,21001A81-,BROECK,50008,18,1,female,parent,27413,2,couple_no_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
1233,21001A81-,BROECK,50020,18,0,male,parent,27420,2,couple_no_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
1234,21001A81-,BROECK,50024,18,0,male,parent,27423,1,couple_with_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
1239,21001A81-,BROECK,50225,18,0,male,parent,27621,3,single,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
1240,21001A81-,BROECK,50226,18,0,male,parent,27622,3,single,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
1260,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51179,18,0,male,parent,28141,1,couple_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
1266,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51240,18,1,female,parent,28162,1,couple_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
1269,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51333,18,0,male,parent,28246,3,single,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
1272,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,50635,18,1,female,child,27926,1,couple_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
1278,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,50899,18,1,female,child,28036,4,single_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
1281,21001A031,RAUTER-SUD,52746,18,0,male,parent,28856,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1283,21001A031,RAUTER-SUD,52783,18,0,male,parent,28867,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1284,21001A031,RAUTER-SUD,52838,18,0,male,parent,28884,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1301,21001A031,RAUTER-SUD,52901,18,1,female,parent,28909,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1302,21001A031,RAUTER-SUD,52903,18,1,female,parent,28910,2,couple_no_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1303,21001A031,RAUTER-SUD,52905,18,1,female,parent,28911,3,single,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1312,21001A031,RAUTER-SUD,53174,18,0,male,parent,29174,3,single,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1313,21001A031,RAUTER-SUD,53175,18,0,male,parent,29175,3,single,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1314,21001A031,RAUTER-SUD,53176,18,0,male,parent,29176,3,single,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1315,21001A031,RAUTER-SUD,53177,18,0,male,parent,29177,3,single,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
1320,21001A031,RAUTER-SUD,51634,18,0,male,child,28453,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
