,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
219,109282,21001A95-,BUFFON,109282,68,0,male,parent,57782,6,collectif,21001A95-,Anderlecht,8,Nursing Home
220,125632,21001A112,BIESTEBROEK,125632,75,1,female,parent,66166,6,collectif,21001A112,Anderlecht,8,Nursing Home
221,17252,21001A32-,AURORE,17252,77,0,male,parent,9395,6,collectif,21001A32-,Anderlecht,8,Nursing Home
222,11738,21001A43-,VAN BEETHOVEN,11738,75,1,female,parent,6392,6,collectif,21001A43-,Anderlecht,8,Nursing Home
223,50479,21001A81-,BROECK,50479,76,0,male,parent,27789,6,collectif,21001A81-,Anderlecht,8,Nursing Home
224,34257,21001A441,DOCTEUR ROUX,34257,76,1,female,parent,18544,6,collectif,21001A441,Anderlecht,8,Nursing Home
225,62012,21001B20-,CONSEIL-NORD,62012,76,1,female,parent,33393,6,collectif,21001B20-,Anderlecht,8,Nursing Home
226,36161,21001C512,CHANTS D'OISEAUX,36161,71,0,male,parent,19804,6,collectif,21001C512,Anderlecht,8,Nursing Home
227,102644,21001A92-,JAKOB SMITS,102644,78,1,female,parent,54396,6,collectif,21001A92-,Anderlecht,8,Nursing Home
228,85756,21001A011,KLEINMOLEN,85756,76,1,female,parent,46066,6,collectif,21001A011,Anderlecht,8,Nursing Home
229,17137,21001A32-,AURORE,17137,78,1,female,parent,9280,6,collectif,21001A32-,Anderlecht,8,Nursing Home
230,40318,21001C611,SOETKIN,40318,69,0,male,parent,22159,6,collectif,21001C611,Anderlecht,8,Nursing Home
231,26812,21001A552,TREFLE,26812,78,1,female,parent,14625,6,collectif,21001A552,Anderlecht,8,Nursing Home
232,26832,21001A552,TREFLE,26832,73,1,female,parent,14645,6,collectif,21001A552,Anderlecht,8,Nursing Home
233,61984,21001B20-,CONSEIL-NORD,61984,82,1,female,parent,33365,6,collectif,21001B20-,Anderlecht,8,Nursing Home
234,6793,21001A83-,PETERBOS,6793,76,1,female,parent,3497,6,collectif,21001A83-,Anderlecht,8,Nursing Home
235,125621,21001A112,BIESTEBROEK,125621,81,1,female,parent,66155,6,collectif,21001A112,Anderlecht,8,Nursing Home
236,69836,21001A732,SCHEUTVELD,69836,81,1,female,parent,37735,6,collectif,21001A732,Anderlecht,8,Nursing Home
237,48267,21001A80-,SILLON,48267,71,1,female,parent,26483,6,collectif,21001A80-,Anderlecht,8,Nursing Home
238,20106,21001A41-,ROMAIN ROLLAND,20106,83,1,female,parent,10916,6,collectif,21001A41-,Anderlecht,8,Nursing Home
239,82453,21001A72-,OSSEGEM,82453,74,1,female,parent,44322,6,collectif,21001A72-,Anderlecht,8,Nursing Home
240,2717,21001A041,VEEWEYDE-SUD,2717,79,0,male,parent,1287,6,collectif,21001A041,Anderlecht,8,Nursing Home
241,64102,21001B23-,CONSEIL-SUD,64102,72,0,male,parent,34819,6,collectif,21001B23-,Anderlecht,8,Nursing Home
242,98770,21001A74-,SCHEUT-OUEST,98770,87,1,female,parent,52540,6,collectif,21001A74-,Anderlecht,8,Nursing Home
243,72098,21001A90-,SCHEUTKAPEL,72098,70,1,female,parent,38997,6,collectif,21001A90-,Anderlecht,8,Nursing Home
244,48361,21001A80-,SILLON,48361,74,0,male,parent,26577,6,collectif,21001A80-,Anderlecht,8,Nursing Home
245,26989,21001A552,TREFLE,26989,71,0,male,parent,14802,6,collectif,21001A552,Anderlecht,8,Nursing Home
246,35963,21001C512,CHANTS D'OISEAUX,35963,88,1,female,parent,19606,6,collectif,21001C512,Anderlecht,8,Nursing Home
247,6811,21001A83-,PETERBOS,6811,73,1,female,parent,3515,6,collectif,21001A83-,Anderlecht,8,Nursing Home
248,42309,21001A451,VENIZELOS,42309,72,0,male,parent,23314,6,collectif,21001A451,Anderlecht,8,Nursing Home
249,109181,21001A95-,BUFFON,109181,72,1,female,parent,57681,6,collectif,21001A95-,Anderlecht,8,Nursing Home
250,20137,21001A41-,ROMAIN ROLLAND,20137,78,1,female,parent,10947,6,collectif,21001A41-,Anderlecht,8,Nursing Home
251,78154,21001B25-,REVISION-NORD,78154,76,0,male,parent,42073,6,collectif,21001B25-,Anderlecht,8,Nursing Home
252,40572,21001C522,HOPITAL U.L.B.,40572,85,1,female,parent,22405,6,collectif,21001C522,Anderlecht,8,Nursing Home
253,48394,21001A80-,SILLON,48394,68,0,male,parent,26610,6,collectif,21001A80-,Anderlecht,8,Nursing Home
254,69477,21001A941,CROCUS,69477,86,1,female,parent,37500,6,collectif,21001A941,Anderlecht,8,Nursing Home
255,94285,21001A911,SCHEUT-EST,94285,74,1,female,parent,50468,6,collectif,21001A911,Anderlecht,8,Nursing Home
256,22863,21001A51-,SCHERDEMAEL,22863,74,0,male,parent,12612,6,collectif,21001A51-,Anderlecht,8,Nursing Home
257,17107,21001A32-,AURORE,17107,82,1,female,parent,9250,6,collectif,21001A32-,Anderlecht,8,Nursing Home
258,82600,21001A72-,OSSEGEM,82600,74,0,male,parent,44469,6,collectif,21001A72-,Anderlecht,8,Nursing Home
259,122740,21001A02-,WAYEZ,122740,82,1,female,parent,64731,6,collectif,21001A02-,Anderlecht,8,Nursing Home
260,115198,21001B241,REVISION-SUD,115198,65,1,female,parent,60859,6,collectif,21001B241,Anderlecht,8,Nursing Home
261,34418,21001A441,DOCTEUR ROUX,34418,67,0,male,parent,18705,6,collectif,21001A441,Anderlecht,8,Nursing Home
262,62274,21001B20-,CONSEIL-NORD,62274,67,0,male,parent,33655,6,collectif,21001B20-,Anderlecht,8,Nursing Home
263,120128,21001A120,MINIMES,120128,74,0,male,parent,63374,6,collectif,21001A120,Anderlecht,8,Nursing Home
264,54631,21001B22-,BROGNIEZ-SUD,54631,72,1,female,parent,29953,6,collectif,21001B22-,Anderlecht,8,Nursing Home
265,50432,21001A81-,BROECK,50432,70,1,female,parent,27742,6,collectif,21001A81-,Anderlecht,8,Nursing Home
266,26982,21001A552,TREFLE,26982,75,0,male,parent,14795,6,collectif,21001A552,Anderlecht,8,Nursing Home
267,48265,21001A80-,SILLON,48265,71,1,female,parent,26481,6,collectif,21001A80-,Anderlecht,8,Nursing Home
268,56740,21001B321,ALBERT I- QUARTIER,56740,71,0,male,parent,31035,6,collectif,21001B321,Anderlecht,8,Nursing Home
269,62032,21001B20-,CONSEIL-NORD,62032,65,1,female,parent,33413,6,collectif,21001B20-,Anderlecht,8,Nursing Home
270,28289,21001A84-,POESIE,28289,71,1,female,parent,15454,6,collectif,21001A84-,Anderlecht,8,Nursing Home
271,2623,21001A041,VEEWEYDE-SUD,2623,82,1,female,parent,1193,6,collectif,21001A041,Anderlecht,8,Nursing Home
272,39492,21001A82-,MOORTEBEEK,39492,87,1,female,parent,21567,6,collectif,21001A82-,Anderlecht,8,Nursing Home
273,105654,21001A00-,RESISTANCE,105654,80,1,female,parent,56021,6,collectif,21001A00-,Anderlecht,8,Nursing Home
274,51417,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51417,84,0,male,parent,28303,6,collectif,21001A31-,Anderlecht,8,Nursing Home
275,66920,21001A051,LINDE-EST,66920,73,1,female,parent,36250,6,collectif,21001A051,Anderlecht,8,Nursing Home
276,20866,21001A85-,AUBADE,20866,75,1,female,parent,11354,6,collectif,21001A85-,Anderlecht,8,Nursing Home
277,105678,21001A00-,RESISTANCE,105678,71,1,female,parent,56045,6,collectif,21001A00-,Anderlecht,8,Nursing Home
278,36068,21001C512,CHANTS D'OISEAUX,36068,75,1,female,parent,19711,6,collectif,21001C512,Anderlecht,8,Nursing Home
279,109276,21001A95-,BUFFON,109276,69,0,male,parent,57776,6,collectif,21001A95-,Anderlecht,8,Nursing Home
280,50467,21001A81-,BROECK,50467,84,0,male,parent,27777,6,collectif,21001A81-,Anderlecht,8,Nursing Home
281,72009,21001A90-,SCHEUTKAPEL,72009,87,1,female,parent,38908,6,collectif,21001A90-,Anderlecht,8,Nursing Home
282,105681,21001A00-,RESISTANCE,105681,69,1,female,parent,56048,6,collectif,21001A00-,Anderlecht,8,Nursing Home
283,65489,21001A142,VEEWEYDE-NORD,65489,78,0,male,parent,35573,6,collectif,21001A142,Anderlecht,8,Nursing Home
284,20072,21001A41-,ROMAIN ROLLAND,20072,86,1,female,parent,10882,6,collectif,21001A41-,Anderlecht,8,Nursing Home
285,17108,21001A32-,AURORE,17108,82,1,female,parent,9251,6,collectif,21001A32-,Anderlecht,8,Nursing Home
286,20056,21001A41-,ROMAIN ROLLAND,20056,88,1,female,parent,10866,6,collectif,21001A41-,Anderlecht,8,Nursing Home
287,66924,21001A051,LINDE-EST,66924,72,1,female,parent,36254,6,collectif,21001A051,Anderlecht,8,Nursing Home
288,85947,21001A011,KLEINMOLEN,85947,68,0,male,parent,46257,6,collectif,21001A011,Anderlecht,8,Nursing Home
289,98773,21001A74-,SCHEUT-OUEST,98773,85,1,female,parent,52543,6,collectif,21001A74-,Anderlecht,8,Nursing Home
290,22853,21001A51-,SCHERDEMAEL,22853,78,0,male,parent,12602,6,collectif,21001A51-,Anderlecht,8,Nursing Home
291,66919,21001A051,LINDE-EST,66919,74,1,female,parent,36249,6,collectif,21001A051,Anderlecht,8,Nursing Home
292,8980,21001A503,VIVES,8980,65,1,female,parent,4956,6,collectif,21001A503,Anderlecht,8,Nursing Home
293,17196,21001A32-,AURORE,17196,71,1,female,parent,9339,6,collectif,21001A32-,Anderlecht,8,Nursing Home
294,72024,21001A90-,SCHEUTKAPEL,72024,84,1,female,parent,38923,6,collectif,21001A90-,Anderlecht,8,Nursing Home
295,30406,21001A34-,ROUE - CITE JARDIN,30406,79,1,female,parent,16416,6,collectif,21001A34-,Anderlecht,8,Nursing Home
296,40277,21001C611,SOETKIN,40277,65,1,female,parent,22118,6,collectif,21001C611,Anderlecht,8,Nursing Home
297,42292,21001A451,VENIZELOS,42292,78,0,male,parent,23297,6,collectif,21001A451,Anderlecht,8,Nursing Home
298,120003,21001A120,MINIMES,120003,76,1,female,parent,63249,6,collectif,21001A120,Anderlecht,8,Nursing Home
299,69592,21001A941,CROCUS,69592,75,0,male,parent,37615,6,collectif,21001A941,Anderlecht,8,Nursing Home
300,91716,21001B21-,BROGNIEZ-NORD,91716,78,1,female,parent,49116,6,collectif,21001B21-,Anderlecht,8,Nursing Home
301,17260,21001A32-,AURORE,17260,69,0,male,parent,9403,6,collectif,21001A32-,Anderlecht,8,Nursing Home
302,37492,21001C71-,BON AIR - CITE JARDIN,37492,82,1,female,parent,20442,6,collectif,21001C71-,Anderlecht,8,Nursing Home
303,20160,21001A41-,ROMAIN ROLLAND,20160,73,1,female,parent,10970,6,collectif,21001A41-,Anderlecht,8,Nursing Home
304,125617,21001A112,BIESTEBROEK,125617,82,1,female,parent,66151,6,collectif,21001A112,Anderlecht,8,Nursing Home
305,30383,21001A34-,ROUE - CITE JARDIN,30383,86,1,female,parent,16393,6,collectif,21001A34-,Anderlecht,8,Nursing Home
306,111979,21001B10-,ROSEE-EST,111979,65,0,male,parent,59144,6,collectif,21001B10-,Anderlecht,8,Nursing Home
307,22768,21001A51-,SCHERDEMAEL,22768,84,1,female,parent,12517,6,collectif,21001A51-,Anderlecht,8,Nursing Home
308,64106,21001B23-,CONSEIL-SUD,64106,67,0,male,parent,34823,6,collectif,21001B23-,Anderlecht,8,Nursing Home
309,62021,21001B20-,CONSEIL-NORD,62021,73,1,female,parent,33402,6,collectif,21001B20-,Anderlecht,8,Nursing Home
310,20136,21001A41-,ROMAIN ROLLAND,20136,78,1,female,parent,10946,6,collectif,21001A41-,Anderlecht,8,Nursing Home
311,85766,21001A011,KLEINMOLEN,85766,73,1,female,parent,46076,6,collectif,21001A011,Anderlecht,8,Nursing Home
312,111963,21001B10-,ROSEE-EST,111963,76,0,male,parent,59128,6,collectif,21001B10-,Anderlecht,8,Nursing Home
313,102652,21001A92-,JAKOB SMITS,102652,74,1,female,parent,54404,6,collectif,21001A92-,Anderlecht,8,Nursing Home
314,99081,21001A74-,SCHEUT-OUEST,99081,80,0,male,parent,52851,6,collectif,21001A74-,Anderlecht,8,Nursing Home
315,82484,21001A72-,OSSEGEM,82484,65,1,female,parent,44353,6,collectif,21001A72-,Anderlecht,8,Nursing Home
316,121654,21001A152,LINDE-OUEST,121654,78,1,female,parent,64199,6,collectif,21001A152,Anderlecht,8,Nursing Home
317,20850,21001A85-,AUBADE,20850,86,1,female,parent,11338,6,collectif,21001A85-,Anderlecht,8,Nursing Home
318,125754,21001A112,BIESTEBROEK,125754,80,0,male,parent,66288,6,collectif,21001A112,Anderlecht,8,Nursing Home
319,120116,21001A120,MINIMES,120116,81,0,male,parent,63362,6,collectif,21001A120,Anderlecht,8,Nursing Home
320,42205,21001A451,VENIZELOS,42205,80,1,female,parent,23210,6,collectif,21001A451,Anderlecht,8,Nursing Home
321,28268,21001A84-,POESIE,28268,81,1,female,parent,15433,6,collectif,21001A84-,Anderlecht,8,Nursing Home
322,109279,21001A95-,BUFFON,109279,69,0,male,parent,57779,6,collectif,21001A95-,Anderlecht,8,Nursing Home
323,91947,21001B21-,BROGNIEZ-NORD,91947,74,0,male,parent,49347,6,collectif,21001B21-,Anderlecht,8,Nursing Home
324,51373,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51373,78,1,female,parent,28259,6,collectif,21001A31-,Anderlecht,8,Nursing Home
325,48380,21001A80-,SILLON,48380,72,0,male,parent,26596,6,collectif,21001A80-,Anderlecht,8,Nursing Home
326,36025,21001C512,CHANTS D'OISEAUX,36025,81,1,female,parent,19668,6,collectif,21001C512,Anderlecht,8,Nursing Home
327,72067,21001A90-,SCHEUTKAPEL,72067,77,1,female,parent,38966,6,collectif,21001A90-,Anderlecht,8,Nursing Home
328,69881,21001A732,SCHEUTVELD,69881,82,0,male,parent,37780,6,collectif,21001A732,Anderlecht,8,Nursing Home
329,72193,21001A90-,SCHEUTKAPEL,72193,71,0,male,parent,39092,6,collectif,21001A90-,Anderlecht,8,Nursing Home
330,72173,21001A90-,SCHEUTKAPEL,72173,76,0,male,parent,39072,6,collectif,21001A90-,Anderlecht,8,Nursing Home
331,12632,21001A401,ARBORETUM,12632,65,0,male,parent,6919,6,collectif,21001A401,Anderlecht,8,Nursing Home
332,69495,21001A941,CROCUS,69495,79,1,female,parent,37518,6,collectif,21001A941,Anderlecht,8,Nursing Home
333,96324,21001A931,AGRAFE-NORBERT GILLE,96324,69,0,male,parent,51496,6,collectif,21001A931,Anderlecht,8,Nursing Home
334,39664,21001A82-,MOORTEBEEK,39664,70,0,male,parent,21739,6,collectif,21001A82-,Anderlecht,8,Nursing Home
335,26981,21001A552,TREFLE,26981,75,0,male,parent,14794,6,collectif,21001A552,Anderlecht,8,Nursing Home
336,39668,21001A82-,MOORTEBEEK,39668,69,0,male,parent,21743,6,collectif,21001A82-,Anderlecht,8,Nursing Home
337,109147,21001A95-,BUFFON,109147,82,1,female,parent,57647,6,collectif,21001A95-,Anderlecht,8,Nursing Home
338,125628,21001A112,BIESTEBROEK,125628,78,1,female,parent,66162,6,collectif,21001A112,Anderlecht,8,Nursing Home
339,50492,21001A81-,BROECK,50492,70,0,male,parent,27802,6,collectif,21001A81-,Anderlecht,8,Nursing Home
340,74123,21001B31-,ALBERT I- IMMEUBLES,74123,73,1,female,parent,40103,6,collectif,21001B31-,Anderlecht,8,Nursing Home
341,37487,21001C71-,BON AIR - CITE JARDIN,37487,86,1,female,parent,20437,6,collectif,21001C71-,Anderlecht,8,Nursing Home
342,72077,21001A90-,SCHEUTKAPEL,72077,75,1,female,parent,38976,6,collectif,21001A90-,Anderlecht,8,Nursing Home
343,42297,21001A451,VENIZELOS,42297,77,0,male,parent,23302,6,collectif,21001A451,Anderlecht,8,Nursing Home
344,56734,21001B321,ALBERT I- QUARTIER,56734,77,0,male,parent,31029,6,collectif,21001B321,Anderlecht,8,Nursing Home
345,82592,21001A72-,OSSEGEM,82592,77,0,male,parent,44461,6,collectif,21001A72-,Anderlecht,8,Nursing Home
346,69483,21001A941,CROCUS,69483,84,1,female,parent,37506,6,collectif,21001A941,Anderlecht,8,Nursing Home
347,42298,21001A451,VENIZELOS,42298,77,0,male,parent,23303,6,collectif,21001A451,Anderlecht,8,Nursing Home
348,61987,21001B20-,CONSEIL-NORD,61987,81,1,female,parent,33368,6,collectif,21001B20-,Anderlecht,8,Nursing Home
349,125762,21001A112,BIESTEBROEK,125762,77,0,male,parent,66296,6,collectif,21001A112,Anderlecht,8,Nursing Home
350,78152,21001B25-,REVISION-NORD,78152,77,0,male,parent,42071,6,collectif,21001B25-,Anderlecht,8,Nursing Home
351,17175,21001A32-,AURORE,17175,74,1,female,parent,9318,6,collectif,21001A32-,Anderlecht,8,Nursing Home
352,69471,21001A941,CROCUS,69471,87,1,female,parent,37494,6,collectif,21001A941,Anderlecht,8,Nursing Home
353,30616,21001A34-,ROUE - CITE JARDIN,30616,76,0,male,parent,16626,6,collectif,21001A34-,Anderlecht,8,Nursing Home
354,82437,21001A72-,OSSEGEM,82437,78,1,female,parent,44306,6,collectif,21001A72-,Anderlecht,8,Nursing Home
355,2665,21001A041,VEEWEYDE-SUD,2665,69,1,female,parent,1235,6,collectif,21001A041,Anderlecht,8,Nursing Home
356,121648,21001A152,LINDE-OUEST,121648,86,1,female,parent,64193,6,collectif,21001A152,Anderlecht,8,Nursing Home
357,56737,21001B321,ALBERT I- QUARTIER,56737,74,0,male,parent,31032,6,collectif,21001B321,Anderlecht,8,Nursing Home
358,51367,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51367,83,1,female,parent,28253,6,collectif,21001A31-,Anderlecht,8,Nursing Home
359,40258,21001C611,SOETKIN,40258,84,1,female,parent,22099,6,collectif,21001C611,Anderlecht,8,Nursing Home
360,82435,21001A72-,OSSEGEM,82435,79,1,female,parent,44304,6,collectif,21001A72-,Anderlecht,8,Nursing Home
361,20049,21001A41-,ROMAIN ROLLAND,20049,89,1,female,parent,10859,6,collectif,21001A41-,Anderlecht,8,Nursing Home
362,121652,21001A152,LINDE-OUEST,121652,79,1,female,parent,64197,6,collectif,21001A152,Anderlecht,8,Nursing Home
363,17126,21001A32-,AURORE,17126,79,1,female,parent,9269,6,collectif,21001A32-,Anderlecht,8,Nursing Home
364,35998,21001C512,CHANTS D'OISEAUX,35998,84,1,female,parent,19641,6,collectif,21001C512,Anderlecht,8,Nursing Home
365,37495,21001C71-,BON AIR - CITE JARDIN,37495,79,1,female,parent,20445,6,collectif,21001C71-,Anderlecht,8,Nursing Home
366,6805,21001A83-,PETERBOS,6805,74,1,female,parent,3509,6,collectif,21001A83-,Anderlecht,8,Nursing Home
367,45139,21001A30-,BIZET,45139,69,0,male,parent,24718,6,collectif,21001A30-,Anderlecht,8,Nursing Home
368,2668,21001A041,VEEWEYDE-SUD,2668,67,1,female,parent,1238,6,collectif,21001A041,Anderlecht,8,Nursing Home
369,98830,21001A74-,SCHEUT-OUEST,98830,68,1,female,parent,52600,6,collectif,21001A74-,Anderlecht,8,Nursing Home
370,71982,21001A90-,SCHEUTKAPEL,71982,91,1,female,parent,38881,6,collectif,21001A90-,Anderlecht,8,Nursing Home
371,35996,21001C512,CHANTS D'OISEAUX,35996,84,1,female,parent,19639,6,collectif,21001C512,Anderlecht,8,Nursing Home
372,109287,21001A95-,BUFFON,109287,68,0,male,parent,57787,6,collectif,21001A95-,Anderlecht,8,Nursing Home
373,115305,21001B241,REVISION-SUD,115305,78,0,male,parent,60966,6,collectif,21001B241,Anderlecht,8,Nursing Home
374,111968,21001B10-,ROSEE-EST,111968,74,0,male,parent,59133,6,collectif,21001B10-,Anderlecht,8,Nursing Home
375,98834,21001A74-,SCHEUT-OUEST,98834,66,1,female,parent,52604,6,collectif,21001A74-,Anderlecht,8,Nursing Home
376,6799,21001A83-,PETERBOS,6799,75,1,female,parent,3503,6,collectif,21001A83-,Anderlecht,8,Nursing Home
377,35945,21001C512,CHANTS D'OISEAUX,35945,91,1,female,parent,19588,6,collectif,21001C512,Anderlecht,8,Nursing Home
378,50392,21001A81-,BROECK,50392,77,1,female,parent,27702,6,collectif,21001A81-,Anderlecht,8,Nursing Home
379,26852,21001A552,TREFLE,26852,69,1,female,parent,14665,6,collectif,21001A552,Anderlecht,8,Nursing Home
380,37625,21001C71-,BON AIR - CITE JARDIN,37625,76,0,male,parent,20575,6,collectif,21001C71-,Anderlecht,8,Nursing Home
381,98790,21001A74-,SCHEUT-OUEST,98790,79,1,female,parent,52560,6,collectif,21001A74-,Anderlecht,8,Nursing Home
382,82448,21001A72-,OSSEGEM,82448,75,1,female,parent,44317,6,collectif,21001A72-,Anderlecht,8,Nursing Home
383,50351,21001A81-,BROECK,50351,87,1,female,parent,27661,6,collectif,21001A81-,Anderlecht,8,Nursing Home
384,72195,21001A90-,SCHEUTKAPEL,72195,71,0,male,parent,39094,6,collectif,21001A90-,Anderlecht,8,Nursing Home
385,120010,21001A120,MINIMES,120010,75,1,female,parent,63256,6,collectif,21001A120,Anderlecht,8,Nursing Home
386,20061,21001A41-,ROMAIN ROLLAND,20061,87,1,female,parent,10871,6,collectif,21001A41-,Anderlecht,8,Nursing Home
387,50352,21001A81-,BROECK,50352,86,1,female,parent,27662,6,collectif,21001A81-,Anderlecht,8,Nursing Home
388,26856,21001A552,TREFLE,26856,68,1,female,parent,14669,6,collectif,21001A552,Anderlecht,8,Nursing Home
389,61991,21001B20-,CONSEIL-NORD,61991,81,1,female,parent,33372,6,collectif,21001B20-,Anderlecht,8,Nursing Home
390,40577,21001C522,HOPITAL U.L.B.,40577,80,1,female,parent,22410,6,collectif,21001C522,Anderlecht,8,Nursing Home
391,119995,21001A120,MINIMES,119995,78,1,female,parent,63241,6,collectif,21001A120,Anderlecht,8,Nursing Home
392,20179,21001A41-,ROMAIN ROLLAND,20179,71,1,female,parent,10989,6,collectif,21001A41-,Anderlecht,8,Nursing Home
393,28351,21001A84-,POESIE,28351,82,0,male,parent,15516,6,collectif,21001A84-,Anderlecht,8,Nursing Home
394,35944,21001C512,CHANTS D'OISEAUX,35944,91,1,female,parent,19587,6,collectif,21001C512,Anderlecht,8,Nursing Home
395,109195,21001A95-,BUFFON,109195,68,1,female,parent,57695,6,collectif,21001A95-,Anderlecht,8,Nursing Home
396,20119,21001A41-,ROMAIN ROLLAND,20119,81,1,female,parent,10929,6,collectif,21001A41-,Anderlecht,8,Nursing Home
397,22869,21001A51-,SCHERDEMAEL,22869,72,0,male,parent,12618,6,collectif,21001A51-,Anderlecht,8,Nursing Home
398,50488,21001A81-,BROECK,50488,73,0,male,parent,27798,6,collectif,21001A81-,Anderlecht,8,Nursing Home
399,34268,21001A441,DOCTEUR ROUX,34268,72,1,female,parent,18555,6,collectif,21001A441,Anderlecht,8,Nursing Home
400,69835,21001A732,SCHEUTVELD,69835,82,1,female,parent,37734,6,collectif,21001A732,Anderlecht,8,Nursing Home
401,6812,21001A83-,PETERBOS,6812,72,1,female,parent,3516,6,collectif,21001A83-,Anderlecht,8,Nursing Home
402,64103,21001B23-,CONSEIL-SUD,64103,71,0,male,parent,34820,6,collectif,21001B23-,Anderlecht,8,Nursing Home
403,120123,21001A120,MINIMES,120123,76,0,male,parent,63369,6,collectif,21001A120,Anderlecht,8,Nursing Home
404,48234,21001A80-,SILLON,48234,74,1,female,parent,26450,6,collectif,21001A80-,Anderlecht,8,Nursing Home
