,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Commune,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
146,21012A84-,METTEWIE-BUILDINGS,675500,7,1,female,child,371807,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
147,21001A72-,OSSEGEM,80026,10,0,male,child,43220,4,single_with_child,2,Primaires,Anderlecht,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
148,21012A23-,MACHTENS-SUD,754712,7,0,male,child,412261,4,single_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
149,21012A23-,MACHTENS-SUD,753937,11,0,male,child,411954,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
150,21012A24-,OSSEGHEM,679084,7,0,male,child,373554,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
151,21012A20-,BAECK,722516,11,0,male,parent,395199,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
152,21012A26-,MACHTENS-NORD,683079,8,1,female,child,375795,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
153,21012A851,CONDOR,696744,9,1,female,child,382865,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
154,21012A23-,MACHTENS-SUD,757171,8,0,male,parent,412199,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
155,21012A84-,METTEWIE-BUILDINGS,675624,6,0,male,child,371859,4,single_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
156,21012A26-,MACHTENS-NORD,683743,11,0,male,child,376073,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
157,21012A84-,METTEWIE-BUILDINGS,676138,8,1,female,child,372060,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
158,21012A851,CONDOR,696253,7,1,female,child,382660,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
159,21012A23-,MACHTENS-SUD,755361,7,0,male,child,412511,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
160,21012A23-,MACHTENS-SUD,756187,6,0,male,child,412798,4,single_with_child,2,Primaires,Molenbeek Saint-Jean,Machtens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
161,21002A10-,TRANSVAAL,155832,7,0,male,child,82497,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
162,21002A10-,TRANSVAAL,155077,8,0,male,child,82209,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
163,21002A10-,TRANSVAAL,154892,8,0,male,child,82133,4,single_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
164,21002A130,PARC DES PRINCES,139670,9,0,male,child,73723,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21004E800,DIVIN JESUS,Bruxelles
165,21002A12-,AVENUE SCHALLER,157959,6,1,female,child,83686,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
166,21002A130,PARC DES PRINCES,140169,11,1,female,child,73883,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21004E800,DIVIN JESUS,Bruxelles
167,21002A130,PARC DES PRINCES,140669,10,0,male,parent,73762,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21004E800,DIVIN JESUS,Bruxelles
168,21002A11-,SACRE-COEUR,153155,11,1,female,child,81176,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
169,21002A10-,TRANSVAAL,155721,8,1,female,child,82464,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
170,21002A11-,SACRE-COEUR,153081,10,0,male,child,81142,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
171,21002A10-,TRANSVAAL,155907,6,0,male,child,82520,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
172,21002A10-,TRANSVAAL,155866,6,1,female,child,82507,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
173,21002A10-,TRANSVAAL,155742,7,0,male,child,82469,1,couple_with_child,2,Primaires,Auderghem,Transvaal,21010A4MJ,VUB,Jette
174,21003A0AJ,HUNDERENVELD,169506,9,1,female,child,89853,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
175,21003A41-,MONNET,184745,6,0,male,child,97570,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
176,21003A011,MOLENBERG,176968,12,1,female,parent,93033,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
177,21003A02-,LAURE - BASILIQUE,172351,9,0,male,child,91217,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
178,21003A02-,LAURE - BASILIQUE,172240,11,0,male,child,91185,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
179,21003A02-,LAURE - BASILIQUE,172355,7,1,female,child,91218,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
180,21003A00-,CENTRE,181056,9,0,male,parent,94875,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
181,21003A02-,LAURE - BASILIQUE,171996,7,1,female,child,91097,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
182,21003A011,MOLENBERG,176016,6,1,female,child,93219,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
183,21003A0AJ,HUNDERENVELD,170013,10,0,male,parent,89744,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
184,21003A00-,CENTRE,179739,9,1,female,child,94912,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
185,21003A02-,LAURE - BASILIQUE,171749,11,0,male,child,91003,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
186,21003A011,MOLENBERG,176844,6,1,female,child,93583,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
187,21003A0AJ,HUNDERENVELD,169897,10,1,female,parent,89708,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
188,21003A02-,LAURE - BASILIQUE,171159,11,0,male,child,90779,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
189,21003A00-,CENTRE,179402,9,0,male,child,94795,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
190,21003A011,MOLENBERG,176505,7,0,male,child,93394,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
191,21003A00-,CENTRE,179592,10,0,male,child,94858,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
192,21003A0AJ,HUNDERENVELD,170032,7,0,male,parent,89763,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
193,21003A2MJ,GARE,185295,6,1,female,child,97832,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
194,21003A323,SEPT ETOILES,165955,9,0,male,parent,87514,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
195,21003A02-,LAURE - BASILIQUE,171273,11,0,male,child,90822,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
196,21003A011,MOLENBERG,176338,9,1,female,child,93336,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
197,21003A0AJ,HUNDERENVELD,169886,11,1,female,parent,89636,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
198,21003A331,ALLEE VERTE,167230,11,1,female,child,88634,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
199,21003A0AJ,HUNDERENVELD,169435,6,1,female,child,89822,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
200,21003A0AJ,HUNDERENVELD,169181,9,0,male,child,89713,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
201,21003A00-,CENTRE,178789,8,1,female,child,94571,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
202,21003A323,SEPT ETOILES,165858,8,1,female,parent,87545,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
203,21003A00-,CENTRE,179945,9,0,male,child,94981,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
204,21003A05-,DE SELLIERS DE MORANVILLE,184312,10,0,male,parent,96650,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
205,21003A05-,DE SELLIERS DE MORANVILLE,183486,9,1,female,child,96744,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
206,21003A00-,CENTRE,179822,6,0,male,child,94938,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
207,21003A331,ALLEE VERTE,167243,11,0,male,child,88638,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
208,21003A00-,CENTRE,179853,7,1,female,child,94951,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
209,21003A02-,LAURE - BASILIQUE,172369,7,1,female,child,91221,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
210,21003A05-,DE SELLIERS DE MORANVILLE,182623,11,1,female,child,96440,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
211,21003A0AJ,HUNDERENVELD,169557,10,0,male,child,89876,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
212,21003A02-,LAURE - BASILIQUE,171316,11,0,male,child,90839,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
213,21003A02-,LAURE - BASILIQUE,171177,6,0,male,child,90784,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
214,21003A212,CLOS DU ZAVELENBERG,177790,11,0,male,parent,93967,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
215,21003A0AJ,HUNDERENVELD,169331,10,1,female,child,89775,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
216,21003A11-,CITE MODERNE,181902,7,0,male,child,96021,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
217,21003A02-,LAURE - BASILIQUE,172177,7,1,female,child,91164,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
218,21003A02-,LAURE - BASILIQUE,171959,10,1,female,child,91081,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
219,21003A00-,CENTRE,178802,8,1,female,child,94574,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
220,21003A323,SEPT ETOILES,165945,11,0,male,parent,87498,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
221,21003A0AJ,HUNDERENVELD,169344,9,1,female,child,89781,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
222,21003A00-,CENTRE,178905,6,0,male,child,94612,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
223,21003A212,CLOS DU ZAVELENBERG,177500,10,0,male,child,93944,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
224,21003A331,ALLEE VERTE,167237,7,0,male,child,88637,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
225,21003A00-,CENTRE,178954,9,1,female,child,94630,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
226,21003A011,MOLENBERG,175937,10,0,male,child,93192,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
227,21003A212,CLOS DU ZAVELENBERG,177355,9,0,male,child,93894,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
228,21003A00-,CENTRE,179171,7,0,male,child,94708,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
229,21003A2MJ,GARE,185622,8,0,male,parent,97866,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
230,21003A011,MOLENBERG,176820,11,1,female,child,93575,4,single_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
231,21003A05-,DE SELLIERS DE MORANVILLE,182642,7,0,male,child,96448,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
232,21003A02-,LAURE - BASILIQUE,172421,7,1,female,child,91237,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
233,21003A41-,MONNET,184944,8,1,female,child,97640,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
234,21003A02-,LAURE - BASILIQUE,171440,8,1,female,child,90884,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
235,21003A41-,MONNET,184760,9,0,male,child,97576,1,couple_with_child,2,Primaires,Berchem Sainte-Agathe,Berchem Sainte-Agathe Centre,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
236,21004D610,ANVERS (CHAUSSEE D')-SUD,380649,11,0,male,child,207213,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
237,21015A44-,REINE (AVENUE),956285,9,1,female,child,519958,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Nord,21016A521,VERREWINKEL,Uccle
238,21004D62-,ANVERS (CHAUSSEE D')-NORD,345120,8,0,male,child,187783,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
239,21004D64-,MASUI (PLACE)-NORD,341889,7,0,male,child,186345,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21016A521,VERREWINKEL,Uccle
240,21004D610,ANVERS (CHAUSSEE D')-SUD,381153,10,1,female,child,207393,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
241,21004D62-,ANVERS (CHAUSSEE D')-NORD,343873,11,1,female,child,187350,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
242,21004D672,QUAI DE WILLEBROECK,363062,11,0,male,child,197662,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
243,21004D600,PARVIS SAINT-ROCH,378984,8,1,female,child,206279,4,single_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
244,21004D62-,ANVERS (CHAUSSEE D')-NORD,344180,9,1,female,child,187462,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
245,21004D62-,ANVERS (CHAUSSEE D')-NORD,346085,8,0,male,child,188422,4,single_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
246,21004D610,ANVERS (CHAUSSEE D')-SUD,380455,7,0,male,child,207146,4,single_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
247,21015A44-,REINE (AVENUE),956887,9,1,female,child,520157,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Nord,21016A521,VERREWINKEL,Uccle
248,21014A3MJ,MANHATTAN,857283,9,1,female,child,468752,1,couple_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
249,21004D62-,ANVERS (CHAUSSEE D')-NORD,343723,11,0,male,child,187301,4,single_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
250,21004D62-,ANVERS (CHAUSSEE D')-NORD,345058,8,0,male,child,187764,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
251,21004D64-,MASUI (PLACE)-NORD,341505,6,0,male,child,186218,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21016A521,VERREWINKEL,Uccle
252,21004D62-,ANVERS (CHAUSSEE D')-NORD,344216,9,0,male,child,187471,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
253,21004D62-,ANVERS (CHAUSSEE D')-NORD,344037,11,1,female,child,187409,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
254,21015A44-,REINE (AVENUE),957588,6,1,female,child,520384,4,single_with_child,2,Primaires,Schaerbeek,Quartier Nord,21016A521,VERREWINKEL,Uccle
255,21004D62-,ANVERS (CHAUSSEE D')-NORD,344818,9,1,female,child,187684,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
256,21015A43-,GARE DU NORD,955785,10,0,male,parent,518861,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
257,21004D600,PARVIS SAINT-ROCH,378920,6,1,female,child,206255,1,couple_with_child,2,Primaires,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
258,21004E70-,MARIE-CHRISTINE (RUE),301579,7,1,female,child,167020,4,single_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
259,21004E72-,MAISON ROUGE (PLACE)-SUD,338722,6,1,female,child,184480,4,single_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
260,21004E112,RUE DES CHRYSANTHEMES,342565,10,1,female,child,186712,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
261,21004E70-,MARIE-CHRISTINE (RUE),304933,6,1,female,child,168457,4,single_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
262,21004E70-,MARIE-CHRISTINE (RUE),305394,9,1,female,parent,167090,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
263,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334832,10,0,male,parent,181879,4,single_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
264,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334864,7,0,male,parent,181733,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
265,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333260,7,0,male,child,182039,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
266,21004E70-,MARIE-CHRISTINE (RUE),303633,10,1,female,child,167679,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
267,21004E112,RUE DES CHRYSANTHEMES,342867,8,0,male,parent,186682,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
268,21004E72-,MAISON ROUGE (PLACE)-SUD,339267,6,1,female,child,184647,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
269,21004E70-,MARIE-CHRISTINE (RUE),305823,6,0,male,parent,167802,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
270,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332225,6,1,female,child,181692,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
271,21004E72-,MAISON ROUGE (PLACE)-SUD,341205,10,0,male,parent,184401,1,couple_with_child,2,Primaires,Bruxelles,Vieux Laeken Est,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
