,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
94,21012A71-,PIERS,737886,18,1,female,parent,403075,5,colloc,21012A71-,Molenbeek Saint-Jean,21012A71-,PIERS,Molenbeek Saint-Jean,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
95,21012A52-,NEEP (QUARTIER DU),749758,18,1,female,parent,409365,3,single,21012A52-,Molenbeek Saint-Jean,21012A52-,NEEP (QUARTIER DU),Molenbeek Saint-Jean,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
96,21012A21-,MARIE-JOSE BLOCS,740026,18,1,female,parent,404402,1,couple_with_child,21012A21-,Molenbeek Saint-Jean,21012A21-,MARIE-JOSE BLOCS,Molenbeek Saint-Jean,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
97,21012A851,CONDOR,696917,18,1,female,parent,382926,3,single,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
98,21012A141,INDEPENDANCE,767028,18,1,female,parent,418248,2,couple_no_child,21012A141,Molenbeek Saint-Jean,21012A141,INDEPENDANCE,Molenbeek Saint-Jean,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
99,21012A552,PFEIFFER,673721,18,1,female,parent,370726,2,couple_no_child,21012A552,Molenbeek Saint-Jean,21012A552,PFEIFFER,Molenbeek Saint-Jean,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
100,21012A851,CONDOR,696912,18,1,female,parent,382924,1,couple_with_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
101,21012A611,MEXICO,726561,18,1,female,parent,397406,3,single,21012A611,Molenbeek Saint-Jean,21012A611,MEXICO,Molenbeek Saint-Jean,5,Unif off campus,21004A32-,"Name       CONGRES - GARE
Commune         Bruxelles
Name: 21004A32-, dtype: object"
102,21012A20-,BAECK,720554,18,1,female,child,394688,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,5,Unif off campus,21004A72-,"Name       SAINT-THOMAS (INSTITUT)
Commune                  Bruxelles
Name: 21004A72-, dtype: object"
103,21012A13-,BIRMINGHAM-NORD,698977,18,1,female,child,384002,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,5,Unif off campus,21004A22-,"Name       SENNE (RUE DE LA)
Commune            Bruxelles
Name: 21004A22-, dtype: object"
104,21012A511,STEYNS,719483,18,1,female,parent,393830,3,single,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
105,21012A24-,OSSEGHEM,677609,18,1,female,child,372986,1,couple_with_child,21012A24-,Molenbeek Saint-Jean,21012A24-,OSSEGHEM,Molenbeek Saint-Jean,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
106,21012A63-,DUBRUCQ-NORD,709545,18,1,female,child,389225,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
107,21012A511,STEYNS,719484,18,1,female,parent,393831,3,single,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
108,21012A822,KORENBEEK,762833,18,1,female,parent,415980,1,couple_with_child,21012A822,Molenbeek Saint-Jean,21012A822,KORENBEEK,Molenbeek Saint-Jean,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
109,21012A141,INDEPENDANCE,766295,18,1,female,child,418022,1,couple_with_child,21012A141,Molenbeek Saint-Jean,21012A141,INDEPENDANCE,Molenbeek Saint-Jean,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
110,21012A62-,LIBERATEURS,714079,18,1,female,child,391050,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
111,21012A54-,DELHAIZE,730231,18,1,female,parent,399129,3,single,21012A54-,Molenbeek Saint-Jean,21012A54-,DELHAIZE,Molenbeek Saint-Jean,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
112,21012A152,ETANGS NOIRS,744689,18,1,female,parent,406337,2,couple_no_child,21012A152,Molenbeek Saint-Jean,21012A152,ETANGS NOIRS,Molenbeek Saint-Jean,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
113,21011A12-,BASILIQUE,671895,18,1,female,parent,369738,1,couple_with_child,21011A12-,Koekelberg,21011A12-,BASILIQUE,Koekelberg,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
114,21010A03-,MIROIR,599352,18,1,female,child,333176,4,single_with_child,21010A03-,Jette,21010A03-,MIROIR,Jette,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
115,21010A02-,LEOPOLD I,648025,18,1,female,parent,357688,1,couple_with_child,21010A02-,Jette,21010A02-,LEOPOLD I,Jette,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
116,21006A403,QUARTIER CICERO,446359,18,1,female,parent,244999,2,couple_no_child,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
117,21006A414,P. DUPONT (RUE),466767,18,1,female,parent,255632,1,couple_with_child,21006A414,Evere,21006A414,P. DUPONT (RUE),Evere,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
118,21006A011,CENTRE,472682,18,1,female,child,259221,1,couple_with_child,21006A011,Evere,21006A011,CENTRE,Evere,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
119,21019A04-,EGGERICX (RUE),1188794,18,1,female,child,646995,1,couple_with_child,21019A04-,Woluwe Saint-Pierre,21019A04-,EGGERICX (RUE),Woluwe Saint-Pierre,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
120,21019A40-,SAINTE-ALIX,1215676,18,1,female,child,661405,1,couple_with_child,21019A40-,Woluwe Saint-Pierre,21019A40-,SAINTE-ALIX,Woluwe Saint-Pierre,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
121,21019A252,MONTGOLFIER,1180872,18,1,female,parent,642582,2,couple_no_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
122,21019A131,KONKEL,1182866,18,1,female,parent,643598,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
123,21019A001,CENTRE,1193599,18,1,female,parent,649554,3,single,21019A001,Woluwe Saint-Pierre,21019A001,CENTRE,Woluwe Saint-Pierre,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
124,21002A20-,SAINT-JULIEN,126941,18,1,female,parent,66899,3,single,21002A20-,Auderghem,21002A20-,SAINT-JULIEN,Auderghem,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
125,21002A21-,LEBON,146639,18,1,female,parent,77466,2,couple_no_child,21002A21-,Auderghem,21002A21-,LEBON,Auderghem,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
126,21002A24-,AVENUE DE BROUCKERE,135241,18,1,female,parent,71340,2,couple_no_child,21002A24-,Auderghem,21002A24-,AVENUE DE BROUCKERE,Auderghem,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
127,21002A00-,CENTRE - NORD,148405,18,1,female,child,78642,1,couple_with_child,21002A00-,Auderghem,21002A00-,CENTRE - NORD,Auderghem,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
128,21002A00-,CENTRE - NORD,149057,18,1,female,parent,78917,3,single,21002A00-,Auderghem,21002A00-,CENTRE - NORD,Auderghem,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
129,21002A10-,TRANSVAAL,155982,18,1,female,parent,82563,2,couple_no_child,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
130,21017A01-,COIN DU BALAI,1104985,18,1,female,parent,599233,1,couple_with_child,21017A01-,Watermael-Boitsfort,21017A01-,COIN DU BALAI,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
131,21017A12-,LE LOGIS-NORD,1106394,18,1,female,child,600119,1,couple_with_child,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
132,21017A432,DRIES,1102599,18,1,female,child,598085,4,single_with_child,21017A432,Watermael-Boitsfort,21017A432,DRIES,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
133,21017A541,LOUTRIER - WIENER,1090122,18,1,female,parent,590647,5,colloc,21017A541,Watermael-Boitsfort,21017A541,LOUTRIER - WIENER,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
134,21017A451,FUTAIE,1112842,18,1,female,child,603805,4,single_with_child,21017A451,Watermael-Boitsfort,21017A451,FUTAIE,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
135,21017A13-,BOULEAUX,1108798,18,1,female,parent,601410,1,couple_with_child,21017A13-,Watermael-Boitsfort,21017A13-,BOULEAUX,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
136,21017A11-,FLOREAL,1092122,18,1,female,parent,591735,1,couple_with_child,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
137,21017A451,FUTAIE,1112888,18,1,female,child,603822,1,couple_with_child,21017A451,Watermael-Boitsfort,21017A451,FUTAIE,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
138,21017A512,VANDER ELST - BIEN FAIRE,1089070,18,1,female,parent,589983,3,single,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
139,21017A212,AVENUE DE LA TENDERIE,1110660,18,1,female,parent,602473,1,couple_with_child,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
140,21017A12-,LE LOGIS-NORD,1106494,18,1,female,child,600163,4,single_with_child,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
141,21017A12-,LE LOGIS-NORD,1106711,18,1,female,child,600255,1,couple_with_child,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
142,21017A451,FUTAIE,1113471,18,1,female,parent,604051,3,single,21017A451,Watermael-Boitsfort,21017A451,FUTAIE,Watermael-Boitsfort,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
143,21017A230,BEGUINETTES,1094473,18,1,female,parent,593013,1,couple_with_child,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,5,Unif off campus,21004A32-,"Name       CONGRES - GARE
Commune         Bruxelles
Name: 21004A32-, dtype: object"
144,21017A000,CENTRE DE BOITSFORT,1112014,18,1,female,parent,603267,3,single,21017A000,Watermael-Boitsfort,21017A000,CENTRE DE BOITSFORT,Watermael-Boitsfort,5,Unif off campus,21004A72-,"Name       SAINT-THOMAS (INSTITUT)
Commune                  Bruxelles
Name: 21004A72-, dtype: object"
145,21017A220,LE LOGIS-SUD,1095406,18,1,female,parent,593576,2,couple_no_child,21017A220,Watermael-Boitsfort,21017A220,LE LOGIS-SUD,Watermael-Boitsfort,5,Unif off campus,21004A22-,"Name       SENNE (RUE DE LA)
Commune            Bruxelles
Name: 21004A22-, dtype: object"
146,21017A451,FUTAIE,1113467,18,1,female,parent,604049,1,couple_with_child,21017A451,Watermael-Boitsfort,21017A451,FUTAIE,Watermael-Boitsfort,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
147,21017A240,SOUVERAIN-OUEST,1093158,18,1,female,parent,592328,1,couple_with_child,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
148,21017A12-,LE LOGIS-NORD,1105848,18,1,female,child,599880,4,single_with_child,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
149,21017A230,BEGUINETTES,1094471,18,1,female,parent,593012,1,couple_with_child,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
150,21017A000,CENTRE DE BOITSFORT,1112012,18,1,female,parent,603266,1,couple_with_child,21017A000,Watermael-Boitsfort,21017A000,CENTRE DE BOITSFORT,Watermael-Boitsfort,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
151,21017A11-,FLOREAL,1092126,18,1,female,parent,591737,2,couple_no_child,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
152,21017A212,AVENUE DE LA TENDERIE,1109750,18,1,female,child,602063,1,couple_with_child,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
153,21017A13-,BOULEAUX,1108800,18,1,female,parent,601411,2,couple_no_child,21017A13-,Watermael-Boitsfort,21017A13-,BOULEAUX,Watermael-Boitsfort,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
154,21017A41-,AVENUE DE VISE,1097489,18,1,female,child,594859,1,couple_with_child,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
155,21016A342,FOND,1085353,18,1,female,parent,587756,2,couple_no_child,21016A342,Uccle,21016A342,FOND,Uccle,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
156,21016A82-,CHURCHILL,1007421,18,1,female,parent,544906,2,couple_no_child,21016A82-,Uccle,21016A82-,CHURCHILL,Uccle,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
157,21016A00-,GLOBE-EST,1061026,18,1,female,child,574793,4,single_with_child,21016A00-,Uccle,21016A00-,GLOBE-EST,Uccle,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
158,21016A44-,PECHERIE,1069910,18,1,female,child,579613,1,couple_with_child,21016A44-,Uccle,21016A44-,PECHERIE,Uccle,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
159,21016A81-,BASCULE,1002281,18,1,female,parent,541937,3,single,21016A81-,Uccle,21016A81-,BASCULE,Uccle,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
160,21016A71-,KEIENBEMPT,1036787,18,1,female,child,561717,4,single_with_child,21016A71-,Uccle,21016A71-,KEIENBEMPT,Uccle,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
161,21016A232,BEAU SEJOUR,1010051,18,1,female,parent,546605,2,couple_no_child,21016A232,Uccle,21016A232,BEAU SEJOUR,Uccle,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
162,21016A82-,CHURCHILL,1007419,18,1,female,parent,544905,2,couple_no_child,21016A82-,Uccle,21016A82-,CHURCHILL,Uccle,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
163,21007A00-,CENTRE SAINT-DENIS,508252,18,1,female,parent,277634,3,single,21007A00-,Forest,21007A00-,CENTRE SAINT-DENIS,Forest,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
164,21007A00-,CENTRE SAINT-DENIS,508254,18,1,female,parent,277636,3,single,21007A00-,Forest,21007A00-,CENTRE SAINT-DENIS,Forest,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
165,21007A61-,MONTENEGRO (RUE),499722,18,1,female,child,273480,1,couple_with_child,21007A61-,Forest,21007A61-,MONTENEGRO (RUE),Forest,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
166,21018A20-,GEORGES HENRI (AVENUE),1117600,18,1,female,parent,606306,3,single,21018A20-,Woluwe Saint-Lambert,21018A20-,GEORGES HENRI (AVENUE),Woluwe Saint-Lambert,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
