,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
500,21001A84-,POESIE,27543,18,0,male,child,15132,1,couple_with_child,21001A84-,Anderlecht,21001A84-,POESIE,Anderlecht,6,Worker
502,21001A84-,POESIE,27557,18,0,male,child,15137,1,couple_with_child,21001A84-,Anderlecht,21001A84-,POESIE,Anderlecht,6,Worker
503,21001A84-,POESIE,27684,18,0,male,child,15180,1,couple_with_child,21001A84-,Anderlecht,21001A84-,POESIE,Anderlecht,6,Worker
504,21001A84-,POESIE,27695,18,1,female,child,15184,1,couple_with_child,21001A84-,Anderlecht,21001A84-,POESIE,Anderlecht,6,Worker
519,21001A34-,ROUE - CITE JARDIN,30043,18,0,male,parent,16174,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
521,21001A34-,ROUE - CITE JARDIN,30053,18,0,male,parent,16179,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
522,21001A34-,ROUE - CITE JARDIN,30055,18,0,male,parent,16180,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
533,21001A34-,ROUE - CITE JARDIN,30091,18,0,male,parent,16199,2,couple_no_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
535,21001A34-,ROUE - CITE JARDIN,30102,18,1,female,parent,16207,2,couple_no_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
538,21001A34-,ROUE - CITE JARDIN,30320,18,0,male,parent,16377,5,colloc,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
539,21001A34-,ROUE - CITE JARDIN,30326,18,0,male,parent,16377,5,colloc,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
541,21001A34-,ROUE - CITE JARDIN,28591,18,1,female,child,15690,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
547,21001A34-,ROUE - CITE JARDIN,28932,18,1,female,child,15814,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
548,21001A34-,ROUE - CITE JARDIN,29036,18,0,male,child,15850,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
549,21001A34-,ROUE - CITE JARDIN,29097,18,1,female,child,15871,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
551,21001A34-,ROUE - CITE JARDIN,29203,18,1,female,child,15906,4,single_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
553,21001A34-,ROUE - CITE JARDIN,29312,18,0,male,child,15943,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
554,21001A34-,ROUE - CITE JARDIN,29329,18,1,female,child,15947,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
558,21001A34-,ROUE - CITE JARDIN,29531,18,0,male,child,16017,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
562,21001A34-,ROUE - CITE JARDIN,29576,18,0,male,child,16032,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
563,21001A34-,ROUE - CITE JARDIN,29631,18,0,male,child,16052,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
564,21001A34-,ROUE - CITE JARDIN,30267,18,1,female,child,16359,4,single_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,6,Worker
566,21001A350,CERIA - ZONE D'HABITAT,31606,18,0,male,parent,17080,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
574,21001A350,CERIA - ZONE D'HABITAT,31720,18,1,female,parent,17127,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
575,21001A350,CERIA - ZONE D'HABITAT,31723,18,0,male,parent,17128,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
576,21001A350,CERIA - ZONE D'HABITAT,31724,18,1,female,parent,17129,2,couple_no_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
577,21001A350,CERIA - ZONE D'HABITAT,31726,18,1,female,parent,17130,3,single,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
581,21001A350,CERIA - ZONE D'HABITAT,31900,18,0,male,parent,17298,3,single,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
582,21001A350,CERIA - ZONE D'HABITAT,31901,18,0,male,parent,17299,3,single,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
591,21001A350,CERIA - ZONE D'HABITAT,31350,18,1,female,child,16997,1,couple_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
592,21001A350,CERIA - ZONE D'HABITAT,31360,18,1,female,child,17000,4,single_with_child,21001A350,Anderlecht,21001A350,CERIA - ZONE D'HABITAT,Anderlecht,6,Worker
596,21001A441,DOCTEUR ROUX,33625,18,0,male,parent,18137,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
597,21001A441,DOCTEUR ROUX,33643,18,0,male,parent,18145,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
598,21001A441,DOCTEUR ROUX,33717,18,0,male,parent,18169,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
614,21001A441,DOCTEUR ROUX,33810,18,1,female,parent,18205,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
616,21001A441,DOCTEUR ROUX,33817,18,1,female,parent,18208,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
617,21001A441,DOCTEUR ROUX,33818,18,1,female,parent,18209,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
618,21001A441,DOCTEUR ROUX,33834,18,0,male,parent,18214,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
625,21001A441,DOCTEUR ROUX,34111,18,0,male,parent,18490,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
626,21001A441,DOCTEUR ROUX,34112,18,0,male,parent,18491,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
633,21001A441,DOCTEUR ROUX,32617,18,1,female,child,17756,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
635,21001A441,DOCTEUR ROUX,32714,18,1,female,child,17793,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
638,21001A441,DOCTEUR ROUX,32958,18,1,female,child,17886,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
641,21001A441,DOCTEUR ROUX,33275,18,1,female,child,18012,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,6,Worker
645,21001C512,CHANTS D'OISEAUX,35684,18,0,male,parent,19425,1,couple_with_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
651,21001C512,CHANTS D'OISEAUX,35716,18,1,female,parent,19434,1,couple_with_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
652,21001C512,CHANTS D'OISEAUX,35718,18,1,female,parent,19435,2,couple_no_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
653,21001C512,CHANTS D'OISEAUX,35719,18,0,male,parent,19435,2,couple_no_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
654,21001C512,CHANTS D'OISEAUX,35720,18,1,female,parent,19436,2,couple_no_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
656,21001C512,CHANTS D'OISEAUX,35726,18,0,male,parent,19439,1,couple_with_child,21001C512,Anderlecht,21001C512,CHANTS D'OISEAUX,Anderlecht,6,Worker
669,21001C71-,BON AIR - CITE JARDIN,37206,18,0,male,parent,20271,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
673,21001C71-,BON AIR - CITE JARDIN,37267,18,1,female,parent,20292,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
675,21001C71-,BON AIR - CITE JARDIN,37271,18,1,female,parent,20294,2,couple_no_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
681,21001C71-,BON AIR - CITE JARDIN,36442,18,1,female,child,19981,4,single_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
684,21001C71-,BON AIR - CITE JARDIN,36709,18,0,male,child,20083,4,single_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
686,21001C71-,BON AIR - CITE JARDIN,36819,18,0,male,child,20127,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
687,21001C71-,BON AIR - CITE JARDIN,36867,18,0,male,child,20146,4,single_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
688,21001C71-,BON AIR - CITE JARDIN,36870,18,0,male,child,20147,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
690,21001C71-,BON AIR - CITE JARDIN,36911,18,0,male,child,20163,1,couple_with_child,21001C71-,Anderlecht,21001C71-,BON AIR - CITE JARDIN,Anderlecht,6,Worker
699,21001A82-,MOORTEBEEK,39138,18,0,male,parent,21309,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
703,21001A82-,MOORTEBEEK,39149,18,0,male,parent,21314,2,couple_no_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
705,21001A82-,MOORTEBEEK,39155,18,1,female,parent,21319,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
706,21001A82-,MOORTEBEEK,39156,18,0,male,parent,21319,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
707,21001A82-,MOORTEBEEK,39157,18,1,female,parent,21320,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
709,21001A82-,MOORTEBEEK,39161,18,1,female,parent,21322,2,couple_no_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
712,21001A82-,MOORTEBEEK,39427,18,1,female,parent,21554,5,colloc,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
713,21001A82-,MOORTEBEEK,39428,18,0,male,parent,21554,5,colloc,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
714,21001A82-,MOORTEBEEK,39429,18,1,female,parent,21554,5,colloc,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
715,21001A82-,MOORTEBEEK,39453,18,0,male,parent,21559,5,colloc,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
720,21001A82-,MOORTEBEEK,38175,18,1,female,child,20935,4,single_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
723,21001A82-,MOORTEBEEK,38463,18,0,male,child,21055,1,couple_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
728,21001A82-,MOORTEBEEK,38790,18,0,male,child,21191,4,single_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
730,21001A82-,MOORTEBEEK,39393,18,0,male,child,21541,4,single_with_child,21001A82-,Anderlecht,21001A82-,MOORTEBEEK,Anderlecht,6,Worker
735,21001C611,SOETKIN,40178,18,1,female,parent,22044,2,couple_no_child,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
738,21001C611,SOETKIN,40237,18,0,male,parent,22095,3,single,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
739,21001C611,SOETKIN,39899,18,0,male,child,21918,1,couple_with_child,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
741,21001C611,SOETKIN,39941,18,0,male,child,21937,1,couple_with_child,21001C611,Anderlecht,21001C611,SOETKIN,Anderlecht,6,Worker
752,21001C522,HOPITAL U.L.B.,40447,18,1,female,parent,22288,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
753,21001C522,HOPITAL U.L.B.,40449,18,1,female,parent,22290,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
754,21001C522,HOPITAL U.L.B.,40451,18,1,female,parent,22292,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
765,21001C522,HOPITAL U.L.B.,40543,18,0,male,parent,22384,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
767,21001C522,HOPITAL U.L.B.,40545,18,0,male,parent,22386,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
768,21001C522,HOPITAL U.L.B.,40546,18,0,male,parent,22387,3,single,21001C522,Anderlecht,21001C522,HOPITAL U.L.B.,Anderlecht,6,Worker
778,21001A451,VENIZELOS,41855,18,1,female,parent,22938,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
779,21001A451,VENIZELOS,41857,18,1,female,parent,22939,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
780,21001A451,VENIZELOS,41859,18,1,female,parent,22940,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
781,21001A451,VENIZELOS,41861,18,1,female,parent,22941,2,couple_no_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
782,21001A451,VENIZELOS,41863,18,1,female,parent,22942,3,single,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
785,21001A451,VENIZELOS,42075,18,0,male,parent,23146,3,single,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
786,21001A451,VENIZELOS,42076,18,0,male,parent,23147,3,single,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
788,21001A451,VENIZELOS,40849,18,0,male,child,22561,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
791,21001A451,VENIZELOS,40905,18,0,male,child,22584,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
792,21001A451,VENIZELOS,40906,18,1,female,child,22584,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
795,21001A451,VENIZELOS,41002,18,0,male,child,22620,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
800,21001A451,VENIZELOS,41532,18,0,male,child,22820,1,couple_with_child,21001A451,Anderlecht,21001A451,VENIZELOS,Anderlecht,6,Worker
803,21001A30-,BIZET,44038,18,0,male,parent,23915,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
806,21001A30-,BIZET,44132,18,0,male,parent,23944,2,couple_no_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
808,21001A30-,BIZET,44167,18,0,male,parent,23955,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
810,21001A30-,BIZET,44207,18,0,male,parent,23968,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
817,21001A30-,BIZET,44268,18,0,male,parent,23989,2,couple_no_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
821,21001A30-,BIZET,44283,18,1,female,parent,23997,3,single,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
828,21001A30-,BIZET,44609,18,0,male,parent,24316,3,single,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
829,21001A30-,BIZET,44610,18,0,male,parent,24317,3,single,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
830,21001A30-,BIZET,44611,18,0,male,parent,24318,3,single,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
831,21001A30-,BIZET,44694,18,1,female,parent,24345,5,colloc,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
834,21001A30-,BIZET,42554,18,0,male,child,23494,4,single_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
838,21001A30-,BIZET,42863,18,1,female,child,23587,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
840,21001A30-,BIZET,43074,18,0,male,child,23644,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
843,21001A30-,BIZET,43106,18,1,female,child,23653,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
846,21001A30-,BIZET,43271,18,0,male,child,23698,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
855,21001A30-,BIZET,43525,18,0,male,child,23769,4,single_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
858,21001A30-,BIZET,44673,18,1,female,child,24339,4,single_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,6,Worker
872,21001A80-,SILLON,47644,18,1,female,parent,25991,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
874,21001A80-,SILLON,47646,18,1,female,parent,25992,2,couple_no_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
875,21001A80-,SILLON,47648,18,1,female,parent,25993,2,couple_no_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
876,21001A80-,SILLON,47650,18,1,female,parent,25994,2,couple_no_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
877,21001A80-,SILLON,47652,18,1,female,parent,25995,3,single,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
878,21001A80-,SILLON,47653,18,1,female,parent,25996,3,single,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
882,21001A80-,SILLON,47968,18,0,male,parent,26303,3,single,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
883,21001A80-,SILLON,47969,18,0,male,parent,26304,3,single,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
884,21001A80-,SILLON,48052,18,1,female,parent,26329,5,colloc,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
897,21001A80-,SILLON,46430,18,0,male,child,25503,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
901,21001A80-,SILLON,46707,18,0,male,child,25621,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
902,21001A80-,SILLON,46737,18,0,male,child,25636,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
907,21001A80-,SILLON,46916,18,0,male,child,25713,1,couple_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
908,21001A80-,SILLON,46989,18,0,male,child,25747,4,single_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
909,21001A80-,SILLON,47034,18,0,male,child,25766,4,single_with_child,21001A80-,Anderlecht,21001A80-,SILLON,Anderlecht,6,Worker
912,21001A81-,BROECK,49879,18,0,male,parent,27370,1,couple_with_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
913,21001A81-,BROECK,49916,18,0,male,parent,27382,1,couple_with_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
918,21001A81-,BROECK,49993,18,0,male,parent,27406,2,couple_no_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
920,21001A81-,BROECK,50001,18,1,female,parent,27410,1,couple_with_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
921,21001A81-,BROECK,50008,18,1,female,parent,27413,2,couple_no_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
922,21001A81-,BROECK,50010,18,1,female,parent,27414,3,single,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
923,21001A81-,BROECK,50024,18,0,male,parent,27423,1,couple_with_child,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
927,21001A81-,BROECK,50225,18,0,male,parent,27621,3,single,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
928,21001A81-,BROECK,50226,18,0,male,parent,27622,3,single,21001A81-,Anderlecht,21001A81-,BROECK,Anderlecht,6,Worker
944,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51179,18,0,male,parent,28141,1,couple_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
946,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51240,18,1,female,parent,28162,1,couple_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
948,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51333,18,0,male,parent,28246,3,single,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
952,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,50710,18,0,male,child,27959,1,couple_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
954,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,50899,18,1,female,child,28036,4,single_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
956,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,50949,18,1,female,child,28054,4,single_with_child,21001A31-,Anderlecht,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,Anderlecht,6,Worker
958,21001A031,RAUTER-SUD,52746,18,0,male,parent,28856,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
960,21001A031,RAUTER-SUD,52783,18,0,male,parent,28867,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
965,21001A031,RAUTER-SUD,52879,18,0,male,parent,28896,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
969,21001A031,RAUTER-SUD,52900,18,0,male,parent,28908,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
970,21001A031,RAUTER-SUD,52901,18,1,female,parent,28909,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
971,21001A031,RAUTER-SUD,52903,18,1,female,parent,28910,2,couple_no_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
972,21001A031,RAUTER-SUD,52905,18,1,female,parent,28911,3,single,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
978,21001A031,RAUTER-SUD,53174,18,0,male,parent,29174,3,single,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
981,21001A031,RAUTER-SUD,53177,18,0,male,parent,29177,3,single,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
982,21001A031,RAUTER-SUD,51666,18,0,male,child,28463,4,single_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
984,21001A031,RAUTER-SUD,52094,18,1,female,child,28622,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
987,21001A031,RAUTER-SUD,52287,18,0,male,child,28692,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
988,21001A031,RAUTER-SUD,52294,18,1,female,child,28694,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
989,21001A031,RAUTER-SUD,52345,18,0,male,child,28713,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,6,Worker
