,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune
1035391,21016A72-,MELKRIEK,1035749,20,1,female,parent,561107,6,collectif,21016A72-,Uccle
1035392,21016A72-,MELKRIEK,1035750,19,1,female,parent,561108,6,collectif,21016A72-,Uccle
1035393,21016A72-,MELKRIEK,1035751,18,1,female,parent,561109,6,collectif,21016A72-,Uccle
1035394,21016A72-,MELKRIEK,1035752,18,1,female,parent,561110,6,collectif,21016A72-,Uccle
1035542,21016A72-,MELKRIEK,1035900,20,0,male,parent,561258,6,collectif,21016A72-,Uccle
1035543,21016A72-,MELKRIEK,1035901,20,0,male,parent,561259,6,collectif,21016A72-,Uccle
1035544,21016A72-,MELKRIEK,1035902,20,0,male,parent,561260,6,collectif,21016A72-,Uccle
1035545,21016A72-,MELKRIEK,1035903,20,0,male,parent,561261,6,collectif,21016A72-,Uccle
1035546,21016A72-,MELKRIEK,1035904,18,0,male,parent,561262,6,collectif,21016A72-,Uccle
1035547,21016A72-,MELKRIEK,1035905,18,0,male,parent,561263,6,collectif,21016A72-,Uccle
1035548,21016A72-,MELKRIEK,1035906,18,0,male,parent,561264,6,collectif,21016A72-,Uccle
1035549,21016A72-,MELKRIEK,1035907,18,0,male,parent,561265,6,collectif,21016A72-,Uccle
1038240,21016A331,CHAUSSEE DE WATERLOO-OUEST,1038598,20,1,female,parent,562838,6,collectif,21016A331,Uccle
1049286,21016A533,MOENSBERG,1049644,20,1,female,parent,568896,6,collectif,21016A533,Uccle
1049287,21016A533,MOENSBERG,1049645,20,1,female,parent,568897,6,collectif,21016A533,Uccle
1049288,21016A533,MOENSBERG,1049646,19,1,female,parent,568898,6,collectif,21016A533,Uccle
1049289,21016A533,MOENSBERG,1049647,19,1,female,parent,568899,6,collectif,21016A533,Uccle
1049290,21016A533,MOENSBERG,1049648,19,1,female,parent,568900,6,collectif,21016A533,Uccle
1049291,21016A533,MOENSBERG,1049649,18,1,female,parent,568901,6,collectif,21016A533,Uccle
1049292,21016A533,MOENSBERG,1049650,18,1,female,parent,568902,6,collectif,21016A533,Uccle
1049398,21016A533,MOENSBERG,1049756,20,0,male,parent,569008,6,collectif,21016A533,Uccle
1049399,21016A533,MOENSBERG,1049757,20,0,male,parent,569009,6,collectif,21016A533,Uccle
1049400,21016A533,MOENSBERG,1049758,19,0,male,parent,569010,6,collectif,21016A533,Uccle
1049401,21016A533,MOENSBERG,1049759,18,0,male,parent,569011,6,collectif,21016A533,Uccle
1049402,21016A533,MOENSBERG,1049760,18,0,male,parent,569012,6,collectif,21016A533,Uccle
1049403,21016A533,MOENSBERG,1049761,18,0,male,parent,569013,6,collectif,21016A533,Uccle
1050414,21016A943,SEPT-BONNIERS,1050773,19,1,female,parent,569613,6,collectif,21016A943,Uccle
1052561,21016A601,BOURDON,1052920,20,1,female,parent,570643,6,collectif,21016A601,Uccle
1052562,21016A601,BOURDON,1052921,20,1,female,parent,570644,6,collectif,21016A601,Uccle
1052707,21016A601,BOURDON,1053066,20,0,male,parent,570789,6,collectif,21016A601,Uccle
1052708,21016A601,BOURDON,1053067,20,0,male,parent,570790,6,collectif,21016A601,Uccle
1052709,21016A601,BOURDON,1053068,20,0,male,parent,570791,6,collectif,21016A601,Uccle
1070763,21016A44-,PECHERIE,1071125,18,1,female,parent,580244,6,collectif,21016A44-,Uccle
1070764,21016A44-,PECHERIE,1071126,18,1,female,parent,580245,6,collectif,21016A44-,Uccle
1070765,21016A44-,PECHERIE,1071127,18,1,female,parent,580246,6,collectif,21016A44-,Uccle
1071338,21016A214,ASTRONOMES,1071700,20,1,female,parent,580687,6,collectif,21016A214,Uccle
1071339,21016A214,ASTRONOMES,1071701,20,1,female,parent,580688,6,collectif,21016A214,Uccle
1071340,21016A214,ASTRONOMES,1071702,19,1,female,parent,580689,6,collectif,21016A214,Uccle
1071341,21016A214,ASTRONOMES,1071703,19,1,female,parent,580690,6,collectif,21016A214,Uccle
1071419,21016A214,ASTRONOMES,1071781,20,0,male,parent,580768,6,collectif,21016A214,Uccle
1071420,21016A214,ASTRONOMES,1071782,20,0,male,parent,580769,6,collectif,21016A214,Uccle
1071421,21016A214,ASTRONOMES,1071783,19,0,male,parent,580770,6,collectif,21016A214,Uccle
1071422,21016A214,ASTRONOMES,1071784,18,0,male,parent,580771,6,collectif,21016A214,Uccle
1081257,21016A639,HOMBORCH,1081620,19,1,female,parent,586059,6,collectif,21016A639,Uccle
1081258,21016A639,HOMBORCH,1081621,19,1,female,parent,586060,6,collectif,21016A639,Uccle
1081259,21016A639,HOMBORCH,1081622,19,1,female,parent,586061,6,collectif,21016A639,Uccle
1081260,21016A639,HOMBORCH,1081623,19,1,female,parent,586062,6,collectif,21016A639,Uccle
1081261,21016A639,HOMBORCH,1081624,19,1,female,parent,586063,6,collectif,21016A639,Uccle
1081408,21016A639,HOMBORCH,1081772,19,0,male,parent,586211,6,collectif,21016A639,Uccle
1081989,21016A610,ENGELAND,1082355,18,0,male,parent,586560,6,collectif,21016A610,Uccle
1081990,21016A610,ENGELAND,1082356,18,0,male,parent,586561,6,collectif,21016A610,Uccle
1082440,21016A521,VERREWINKEL,1082806,18,1,female,parent,586795,6,collectif,21016A521,Uccle
1082441,21016A521,VERREWINKEL,1082807,18,1,female,parent,586796,6,collectif,21016A521,Uccle
1082495,21016A521,VERREWINKEL,1082862,20,0,male,parent,586851,6,collectif,21016A521,Uccle
1082496,21016A521,VERREWINKEL,1082863,20,0,male,parent,586852,6,collectif,21016A521,Uccle
1082497,21016A521,VERREWINKEL,1082864,19,0,male,parent,586853,6,collectif,21016A521,Uccle
1082498,21016A521,VERREWINKEL,1082865,19,0,male,parent,586854,6,collectif,21016A521,Uccle
1082499,21016A521,VERREWINKEL,1082866,18,0,male,parent,586855,6,collectif,21016A521,Uccle
1082500,21016A521,VERREWINKEL,1082867,18,0,male,parent,586856,6,collectif,21016A521,Uccle
1082501,21016A521,VERREWINKEL,1082868,18,0,male,parent,586857,6,collectif,21016A521,Uccle
1082502,21016A521,VERREWINKEL,1082869,18,0,male,parent,586858,6,collectif,21016A521,Uccle
1087577,21016A311,FORT JACO,1087944,20,1,female,parent,589401,6,collectif,21016A311,Uccle
1087578,21016A311,FORT JACO,1087945,20,1,female,parent,589402,6,collectif,21016A311,Uccle
1087708,21016A311,FORT JACO,1088075,19,0,male,parent,589532,6,collectif,21016A311,Uccle
1087709,21016A311,FORT JACO,1088076,19,0,male,parent,589533,6,collectif,21016A311,Uccle
1087710,21016A311,FORT JACO,1088077,19,0,male,parent,589534,6,collectif,21016A311,Uccle
1087711,21016A311,FORT JACO,1088078,19,0,male,parent,589535,6,collectif,21016A311,Uccle
1087712,21016A311,FORT JACO,1088079,19,0,male,parent,589536,6,collectif,21016A311,Uccle
1090300,21017A635,PRINCES BRABANCONS,1090669,20,1,female,parent,591001,6,collectif,21017A635,Watermael-Boitsfort
1090301,21017A635,PRINCES BRABANCONS,1090670,20,1,female,parent,591002,6,collectif,21017A635,Watermael-Boitsfort
1090302,21017A635,PRINCES BRABANCONS,1090671,19,1,female,parent,591003,6,collectif,21017A635,Watermael-Boitsfort
1090303,21017A635,PRINCES BRABANCONS,1090672,19,1,female,parent,591004,6,collectif,21017A635,Watermael-Boitsfort
1090304,21017A635,PRINCES BRABANCONS,1090673,19,1,female,parent,591005,6,collectif,21017A635,Watermael-Boitsfort
1090392,21017A635,PRINCES BRABANCONS,1090761,20,0,male,parent,591093,6,collectif,21017A635,Watermael-Boitsfort
1090393,21017A635,PRINCES BRABANCONS,1090762,20,0,male,parent,591094,6,collectif,21017A635,Watermael-Boitsfort
1090394,21017A635,PRINCES BRABANCONS,1090763,20,0,male,parent,591095,6,collectif,21017A635,Watermael-Boitsfort
1090395,21017A635,PRINCES BRABANCONS,1090764,18,0,male,parent,591096,6,collectif,21017A635,Watermael-Boitsfort
1090396,21017A635,PRINCES BRABANCONS,1090765,18,0,male,parent,591097,6,collectif,21017A635,Watermael-Boitsfort
1090397,21017A635,PRINCES BRABANCONS,1090766,18,0,male,parent,591098,6,collectif,21017A635,Watermael-Boitsfort
1093015,21017A240,SOUVERAIN-OUEST,1093384,20,0,male,parent,592525,6,collectif,21017A240,Watermael-Boitsfort
1093016,21017A240,SOUVERAIN-OUEST,1093385,20,0,male,parent,592526,6,collectif,21017A240,Watermael-Boitsfort
1093017,21017A240,SOUVERAIN-OUEST,1093386,20,0,male,parent,592527,6,collectif,21017A240,Watermael-Boitsfort
1093018,21017A240,SOUVERAIN-OUEST,1093387,18,0,male,parent,592528,6,collectif,21017A240,Watermael-Boitsfort
1093019,21017A240,SOUVERAIN-OUEST,1093388,18,0,male,parent,592529,6,collectif,21017A240,Watermael-Boitsfort
1095233,21017A220,LE LOGIS-SUD,1095602,20,0,male,parent,593750,6,collectif,21017A220,Watermael-Boitsfort
1095234,21017A220,LE LOGIS-SUD,1095603,20,0,male,parent,593751,6,collectif,21017A220,Watermael-Boitsfort
1095235,21017A220,LE LOGIS-SUD,1095604,20,0,male,parent,593752,6,collectif,21017A220,Watermael-Boitsfort
1095236,21017A220,LE LOGIS-SUD,1095605,20,0,male,parent,593753,6,collectif,21017A220,Watermael-Boitsfort
1095237,21017A220,LE LOGIS-SUD,1095606,19,0,male,parent,593754,6,collectif,21017A220,Watermael-Boitsfort
1095238,21017A220,LE LOGIS-SUD,1095607,19,0,male,parent,593755,6,collectif,21017A220,Watermael-Boitsfort
1095239,21017A220,LE LOGIS-SUD,1095608,19,0,male,parent,593756,6,collectif,21017A220,Watermael-Boitsfort
1095240,21017A220,LE LOGIS-SUD,1095609,19,0,male,parent,593757,6,collectif,21017A220,Watermael-Boitsfort
1095241,21017A220,LE LOGIS-SUD,1095610,19,0,male,parent,593758,6,collectif,21017A220,Watermael-Boitsfort
1095242,21017A220,LE LOGIS-SUD,1095611,19,0,male,parent,593759,6,collectif,21017A220,Watermael-Boitsfort
1095243,21017A220,LE LOGIS-SUD,1095612,19,0,male,parent,593760,6,collectif,21017A220,Watermael-Boitsfort
1095244,21017A220,LE LOGIS-SUD,1095613,18,0,male,parent,593761,6,collectif,21017A220,Watermael-Boitsfort
1095245,21017A220,LE LOGIS-SUD,1095614,18,0,male,parent,593762,6,collectif,21017A220,Watermael-Boitsfort
1095246,21017A220,LE LOGIS-SUD,1095615,18,0,male,parent,593763,6,collectif,21017A220,Watermael-Boitsfort
1095247,21017A220,LE LOGIS-SUD,1095616,18,0,male,parent,593764,6,collectif,21017A220,Watermael-Boitsfort
1095248,21017A220,LE LOGIS-SUD,1095617,18,0,male,parent,593765,6,collectif,21017A220,Watermael-Boitsfort
1096030,21017A443,VILLE-ET-FORET - ELAN,1096399,18,1,female,parent,594284,6,collectif,21017A443,Watermael-Boitsfort
1096031,21017A443,VILLE-ET-FORET - ELAN,1096400,18,1,female,parent,594285,6,collectif,21017A443,Watermael-Boitsfort
1096137,21017A443,VILLE-ET-FORET - ELAN,1096506,18,0,male,parent,594391,6,collectif,21017A443,Watermael-Boitsfort
1096138,21017A443,VILLE-ET-FORET - ELAN,1096507,18,0,male,parent,594392,6,collectif,21017A443,Watermael-Boitsfort
1096139,21017A443,VILLE-ET-FORET - ELAN,1096508,18,0,male,parent,594393,6,collectif,21017A443,Watermael-Boitsfort
1096140,21017A443,VILLE-ET-FORET - ELAN,1096509,18,0,male,parent,594394,6,collectif,21017A443,Watermael-Boitsfort
1096141,21017A443,VILLE-ET-FORET - ELAN,1096510,18,0,male,parent,594395,6,collectif,21017A443,Watermael-Boitsfort
1097782,21017A41-,AVENUE DE VISE,1098151,20,1,female,parent,595247,6,collectif,21017A41-,Watermael-Boitsfort
1097783,21017A41-,AVENUE DE VISE,1098152,20,1,female,parent,595248,6,collectif,21017A41-,Watermael-Boitsfort
1097784,21017A41-,AVENUE DE VISE,1098153,20,1,female,parent,595249,6,collectif,21017A41-,Watermael-Boitsfort
1101163,21017A624,PECHERIES,1101533,20,1,female,parent,597463,6,collectif,21017A624,Watermael-Boitsfort
1101990,21017A501,CENTRE DE WATERMAEL,1102361,20,0,male,parent,597957,6,collectif,21017A501,Watermael-Boitsfort
1101991,21017A501,CENTRE DE WATERMAEL,1102362,20,0,male,parent,597958,6,collectif,21017A501,Watermael-Boitsfort
1101992,21017A501,CENTRE DE WATERMAEL,1102363,20,0,male,parent,597959,6,collectif,21017A501,Watermael-Boitsfort
1101993,21017A501,CENTRE DE WATERMAEL,1102364,19,0,male,parent,597960,6,collectif,21017A501,Watermael-Boitsfort
1101994,21017A501,CENTRE DE WATERMAEL,1102365,19,0,male,parent,597961,6,collectif,21017A501,Watermael-Boitsfort
1101995,21017A501,CENTRE DE WATERMAEL,1102366,19,0,male,parent,597962,6,collectif,21017A501,Watermael-Boitsfort
1101996,21017A501,CENTRE DE WATERMAEL,1102367,18,0,male,parent,597963,6,collectif,21017A501,Watermael-Boitsfort
1103549,21017A021,DREVE DES EQUIPAGES,1103920,19,1,female,parent,598744,6,collectif,21017A021,Watermael-Boitsfort
1103550,21017A021,DREVE DES EQUIPAGES,1103921,19,1,female,parent,598745,6,collectif,21017A021,Watermael-Boitsfort
1103551,21017A021,DREVE DES EQUIPAGES,1103922,18,1,female,parent,598746,6,collectif,21017A021,Watermael-Boitsfort
1107488,21017A12-,LE LOGIS-NORD,1107862,20,0,male,parent,600982,6,collectif,21017A12-,Watermael-Boitsfort
1107489,21017A12-,LE LOGIS-NORD,1107863,20,0,male,parent,600983,6,collectif,21017A12-,Watermael-Boitsfort
1107490,21017A12-,LE LOGIS-NORD,1107864,19,0,male,parent,600984,6,collectif,21017A12-,Watermael-Boitsfort
1107491,21017A12-,LE LOGIS-NORD,1107865,19,0,male,parent,600985,6,collectif,21017A12-,Watermael-Boitsfort
1107492,21017A12-,LE LOGIS-NORD,1107866,19,0,male,parent,600986,6,collectif,21017A12-,Watermael-Boitsfort
1107493,21017A12-,LE LOGIS-NORD,1107867,18,0,male,parent,600987,6,collectif,21017A12-,Watermael-Boitsfort
1114428,21017A041,DREVE DU DUC,1114803,19,1,female,parent,604958,6,collectif,21017A041,Watermael-Boitsfort
1114429,21017A041,DREVE DU DUC,1114804,19,1,female,parent,604959,6,collectif,21017A041,Watermael-Boitsfort
1114430,21017A041,DREVE DU DUC,1114805,19,1,female,parent,604960,6,collectif,21017A041,Watermael-Boitsfort
1114431,21017A041,DREVE DU DUC,1114806,18,1,female,parent,604961,6,collectif,21017A041,Watermael-Boitsfort
1114432,21017A041,DREVE DU DUC,1114807,18,1,female,parent,604962,6,collectif,21017A041,Watermael-Boitsfort
1114433,21017A041,DREVE DU DUC,1114808,18,1,female,parent,604963,6,collectif,21017A041,Watermael-Boitsfort
1120418,21018A72-,ROGATIONS,1120795,20,1,female,parent,608330,6,collectif,21018A72-,Woluwe Saint-Lambert
1120419,21018A72-,ROGATIONS,1120796,20,1,female,parent,608331,6,collectif,21018A72-,Woluwe Saint-Lambert
1120420,21018A72-,ROGATIONS,1120797,20,1,female,parent,608332,6,collectif,21018A72-,Woluwe Saint-Lambert
1120421,21018A72-,ROGATIONS,1120798,20,1,female,parent,608333,6,collectif,21018A72-,Woluwe Saint-Lambert
1120422,21018A72-,ROGATIONS,1120799,20,1,female,parent,608334,6,collectif,21018A72-,Woluwe Saint-Lambert
1120643,21018A72-,ROGATIONS,1121020,20,0,male,parent,608555,6,collectif,21018A72-,Woluwe Saint-Lambert
1120644,21018A72-,ROGATIONS,1121021,20,0,male,parent,608556,6,collectif,21018A72-,Woluwe Saint-Lambert
1120645,21018A72-,ROGATIONS,1121022,18,0,male,parent,608557,6,collectif,21018A72-,Woluwe Saint-Lambert
1120646,21018A72-,ROGATIONS,1121023,18,0,male,parent,608558,6,collectif,21018A72-,Woluwe Saint-Lambert
1120647,21018A72-,ROGATIONS,1121024,18,0,male,parent,608559,6,collectif,21018A72-,Woluwe Saint-Lambert
1125227,21018A35-,HOF TEN BERG-NORD,1125604,20,0,male,parent,611203,6,collectif,21018A35-,Woluwe Saint-Lambert
1125228,21018A35-,HOF TEN BERG-NORD,1125605,20,0,male,parent,611204,6,collectif,21018A35-,Woluwe Saint-Lambert
1125229,21018A35-,HOF TEN BERG-NORD,1125606,20,0,male,parent,611205,6,collectif,21018A35-,Woluwe Saint-Lambert
1125230,21018A35-,HOF TEN BERG-NORD,1125607,20,0,male,parent,611206,6,collectif,21018A35-,Woluwe Saint-Lambert
1126928,21018A32-,CLOS DES PEUPLIERS,1127306,19,0,male,parent,612062,6,collectif,21018A32-,Woluwe Saint-Lambert
1141383,21018A37-,COMMUNAUTES,1141764,20,0,male,parent,620276,6,collectif,21018A37-,Woluwe Saint-Lambert
1141384,21018A37-,COMMUNAUTES,1141765,20,0,male,parent,620277,6,collectif,21018A37-,Woluwe Saint-Lambert
1141385,21018A37-,COMMUNAUTES,1141766,19,0,male,parent,620278,6,collectif,21018A37-,Woluwe Saint-Lambert
1141386,21018A37-,COMMUNAUTES,1141767,18,0,male,parent,620279,6,collectif,21018A37-,Woluwe Saint-Lambert
1143253,21018A63-,CONSTELLATIONS,1143634,20,0,male,parent,621257,6,collectif,21018A63-,Woluwe Saint-Lambert
1143254,21018A63-,CONSTELLATIONS,1143635,20,0,male,parent,621258,6,collectif,21018A63-,Woluwe Saint-Lambert
1143255,21018A63-,CONSTELLATIONS,1143636,18,0,male,parent,621259,6,collectif,21018A63-,Woluwe Saint-Lambert
1156898,21018A643,DEUX MAISONS,1157282,20,1,female,parent,628722,6,collectif,21018A643,Woluwe Saint-Lambert
1156899,21018A643,DEUX MAISONS,1157283,19,1,female,parent,628723,6,collectif,21018A643,Woluwe Saint-Lambert
1157027,21018A643,DEUX MAISONS,1157411,20,0,male,parent,628851,6,collectif,21018A643,Woluwe Saint-Lambert
1157028,21018A643,DEUX MAISONS,1157412,20,0,male,parent,628852,6,collectif,21018A643,Woluwe Saint-Lambert
1157029,21018A643,DEUX MAISONS,1157413,20,0,male,parent,628853,6,collectif,21018A643,Woluwe Saint-Lambert
1157030,21018A643,DEUX MAISONS,1157414,20,0,male,parent,628854,6,collectif,21018A643,Woluwe Saint-Lambert
1157031,21018A643,DEUX MAISONS,1157415,19,0,male,parent,628855,6,collectif,21018A643,Woluwe Saint-Lambert
1158294,21018A81-,KAPELLEVELD-SUD,1158679,20,1,female,parent,629676,6,collectif,21018A81-,Woluwe Saint-Lambert
1158295,21018A81-,KAPELLEVELD-SUD,1158680,18,1,female,parent,629677,6,collectif,21018A81-,Woluwe Saint-Lambert
1158384,21018A81-,KAPELLEVELD-SUD,1158769,20,0,male,parent,629766,6,collectif,21018A81-,Woluwe Saint-Lambert
1158385,21018A81-,KAPELLEVELD-SUD,1158770,20,0,male,parent,629767,6,collectif,21018A81-,Woluwe Saint-Lambert
1158386,21018A81-,KAPELLEVELD-SUD,1158771,19,0,male,parent,629768,6,collectif,21018A81-,Woluwe Saint-Lambert
1158387,21018A81-,KAPELLEVELD-SUD,1158772,19,0,male,parent,629769,6,collectif,21018A81-,Woluwe Saint-Lambert
1158388,21018A81-,KAPELLEVELD-SUD,1158773,19,0,male,parent,629770,6,collectif,21018A81-,Woluwe Saint-Lambert
1158389,21018A81-,KAPELLEVELD-SUD,1158774,19,0,male,parent,629771,6,collectif,21018A81-,Woluwe Saint-Lambert
1158390,21018A81-,KAPELLEVELD-SUD,1158775,19,0,male,parent,629772,6,collectif,21018A81-,Woluwe Saint-Lambert
1158391,21018A81-,KAPELLEVELD-SUD,1158776,19,0,male,parent,629773,6,collectif,21018A81-,Woluwe Saint-Lambert
1158392,21018A81-,KAPELLEVELD-SUD,1158777,18,0,male,parent,629774,6,collectif,21018A81-,Woluwe Saint-Lambert
1158393,21018A81-,KAPELLEVELD-SUD,1158778,18,0,male,parent,629775,6,collectif,21018A81-,Woluwe Saint-Lambert
1158394,21018A81-,KAPELLEVELD-SUD,1158779,18,0,male,parent,629776,6,collectif,21018A81-,Woluwe Saint-Lambert
1158395,21018A81-,KAPELLEVELD-SUD,1158780,18,0,male,parent,629777,6,collectif,21018A81-,Woluwe Saint-Lambert
1159224,21018A84-,KAPELLEVELD-NORD-EST,1159609,20,1,female,parent,630233,6,collectif,21018A84-,Woluwe Saint-Lambert
1159337,21018A84-,KAPELLEVELD-NORD-EST,1159722,19,0,male,parent,630346,6,collectif,21018A84-,Woluwe Saint-Lambert
1159338,21018A84-,KAPELLEVELD-NORD-EST,1159723,19,0,male,parent,630347,6,collectif,21018A84-,Woluwe Saint-Lambert
1159339,21018A84-,KAPELLEVELD-NORD-EST,1159724,19,0,male,parent,630348,6,collectif,21018A84-,Woluwe Saint-Lambert
1159340,21018A84-,KAPELLEVELD-NORD-EST,1159725,19,0,male,parent,630349,6,collectif,21018A84-,Woluwe Saint-Lambert
1159341,21018A84-,KAPELLEVELD-NORD-EST,1159726,19,0,male,parent,630350,6,collectif,21018A84-,Woluwe Saint-Lambert
1166830,21018A15-,LES SOURCES,1167215,20,1,female,parent,634668,6,collectif,21018A15-,Woluwe Saint-Lambert
1168566,21018A13-,GROOTVELD,1168952,19,1,female,parent,635688,6,collectif,21018A13-,Woluwe Saint-Lambert
1168567,21018A13-,GROOTVELD,1168953,19,1,female,parent,635689,6,collectif,21018A13-,Woluwe Saint-Lambert
1168693,21018A13-,GROOTVELD,1169079,20,0,male,parent,635815,6,collectif,21018A13-,Woluwe Saint-Lambert
1168694,21018A13-,GROOTVELD,1169080,20,0,male,parent,635816,6,collectif,21018A13-,Woluwe Saint-Lambert
1168695,21018A13-,GROOTVELD,1169081,19,0,male,parent,635817,6,collectif,21018A13-,Woluwe Saint-Lambert
1168696,21018A13-,GROOTVELD,1169082,19,0,male,parent,635818,6,collectif,21018A13-,Woluwe Saint-Lambert
1168697,21018A13-,GROOTVELD,1169083,19,0,male,parent,635819,6,collectif,21018A13-,Woluwe Saint-Lambert
1168698,21018A13-,GROOTVELD,1169084,19,0,male,parent,635820,6,collectif,21018A13-,Woluwe Saint-Lambert
1168699,21018A13-,GROOTVELD,1169085,19,0,male,parent,635821,6,collectif,21018A13-,Woluwe Saint-Lambert
1168700,21018A13-,GROOTVELD,1169086,19,0,male,parent,635822,6,collectif,21018A13-,Woluwe Saint-Lambert
1168701,21018A13-,GROOTVELD,1169087,18,0,male,parent,635823,6,collectif,21018A13-,Woluwe Saint-Lambert
1168702,21018A13-,GROOTVELD,1169088,18,0,male,parent,635824,6,collectif,21018A13-,Woluwe Saint-Lambert
1168703,21018A13-,GROOTVELD,1169089,18,0,male,parent,635825,6,collectif,21018A13-,Woluwe Saint-Lambert
1168704,21018A13-,GROOTVELD,1169090,18,0,male,parent,635826,6,collectif,21018A13-,Woluwe Saint-Lambert
1170726,21018A82-,MARIE LA MISERABLE,1171115,20,1,female,parent,636964,6,collectif,21018A82-,Woluwe Saint-Lambert
1170727,21018A82-,MARIE LA MISERABLE,1171116,20,1,female,parent,636965,6,collectif,21018A82-,Woluwe Saint-Lambert
1170728,21018A82-,MARIE LA MISERABLE,1171117,20,1,female,parent,636966,6,collectif,21018A82-,Woluwe Saint-Lambert
1170777,21018A82-,MARIE LA MISERABLE,1171166,19,0,male,parent,637015,6,collectif,21018A82-,Woluwe Saint-Lambert
1170778,21018A82-,MARIE LA MISERABLE,1171167,19,0,male,parent,637016,6,collectif,21018A82-,Woluwe Saint-Lambert
1171829,21018A83-,KLAKKEDELLE,1172219,19,0,male,parent,637636,6,collectif,21018A83-,Woluwe Saint-Lambert
1171830,21018A83-,KLAKKEDELLE,1172220,19,0,male,parent,637637,6,collectif,21018A83-,Woluwe Saint-Lambert
1171831,21018A83-,KLAKKEDELLE,1172221,18,0,male,parent,637638,6,collectif,21018A83-,Woluwe Saint-Lambert
1172903,21018A87-,SAINT-LUC,1173293,20,1,female,parent,638516,6,collectif,21018A87-,Woluwe Saint-Lambert
1172904,21018A87-,SAINT-LUC,1173294,20,1,female,parent,638517,6,collectif,21018A87-,Woluwe Saint-Lambert
1172905,21018A87-,SAINT-LUC,1173295,20,1,female,parent,638518,6,collectif,21018A87-,Woluwe Saint-Lambert
1172906,21018A87-,SAINT-LUC,1173296,20,1,female,parent,638519,6,collectif,21018A87-,Woluwe Saint-Lambert
1172907,21018A87-,SAINT-LUC,1173297,20,1,female,parent,638520,6,collectif,21018A87-,Woluwe Saint-Lambert
1172908,21018A87-,SAINT-LUC,1173298,20,1,female,parent,638521,6,collectif,21018A87-,Woluwe Saint-Lambert
1172909,21018A87-,SAINT-LUC,1173299,20,1,female,parent,638522,6,collectif,21018A87-,Woluwe Saint-Lambert
1172910,21018A87-,SAINT-LUC,1173300,20,1,female,parent,638523,6,collectif,21018A87-,Woluwe Saint-Lambert
1179578,21019A242,VENELLES,1179968,20,0,male,parent,642166,6,collectif,21019A242,Woluwe Saint-Pierre
1180872,21019A252,MONTGOLFIER,1181263,20,0,male,parent,642914,6,collectif,21019A252,Woluwe Saint-Pierre
1180873,21019A252,MONTGOLFIER,1181264,20,0,male,parent,642915,6,collectif,21019A252,Woluwe Saint-Pierre
1180874,21019A252,MONTGOLFIER,1181265,20,0,male,parent,642916,6,collectif,21019A252,Woluwe Saint-Pierre
1180875,21019A252,MONTGOLFIER,1181266,19,0,male,parent,642917,6,collectif,21019A252,Woluwe Saint-Pierre
1180876,21019A252,MONTGOLFIER,1181267,19,0,male,parent,642918,6,collectif,21019A252,Woluwe Saint-Pierre
1180877,21019A252,MONTGOLFIER,1181268,19,0,male,parent,642919,6,collectif,21019A252,Woluwe Saint-Pierre
1180878,21019A252,MONTGOLFIER,1181269,19,0,male,parent,642920,6,collectif,21019A252,Woluwe Saint-Pierre
1183488,21019A12-,ESCRIME (AVENUE DE L'),1183880,19,1,female,parent,644206,6,collectif,21019A12-,Woluwe Saint-Pierre
1183489,21019A12-,ESCRIME (AVENUE DE L'),1183881,19,1,female,parent,644207,6,collectif,21019A12-,Woluwe Saint-Pierre
1183490,21019A12-,ESCRIME (AVENUE DE L'),1183882,19,1,female,parent,644208,6,collectif,21019A12-,Woluwe Saint-Pierre
1183491,21019A12-,ESCRIME (AVENUE DE L'),1183883,18,1,female,parent,644209,6,collectif,21019A12-,Woluwe Saint-Pierre
1183492,21019A12-,ESCRIME (AVENUE DE L'),1183884,18,1,female,parent,644210,6,collectif,21019A12-,Woluwe Saint-Pierre
1183493,21019A12-,ESCRIME (AVENUE DE L'),1183885,18,1,female,parent,644211,6,collectif,21019A12-,Woluwe Saint-Pierre
1184541,21019A45-,HELICE (AVENUE DE L'),1184933,20,0,male,parent,644810,6,collectif,21019A45-,Woluwe Saint-Pierre
1184542,21019A45-,HELICE (AVENUE DE L'),1184934,19,0,male,parent,644811,6,collectif,21019A45-,Woluwe Saint-Pierre
1195766,21019A30-,EGLANTINES (AVENUE),1196159,20,1,female,parent,650935,6,collectif,21019A30-,Woluwe Saint-Pierre
1195767,21019A30-,EGLANTINES (AVENUE),1196160,18,1,female,parent,650936,6,collectif,21019A30-,Woluwe Saint-Pierre
1205806,21019A35-,HORIZON (AVENUE),1206202,20,1,female,parent,656391,6,collectif,21019A35-,Woluwe Saint-Pierre
1207174,21019A20-,SAINT-PAUL,1207570,19,1,female,parent,657016,6,collectif,21019A20-,Woluwe Saint-Pierre
1207175,21019A20-,SAINT-PAUL,1207571,19,1,female,parent,657017,6,collectif,21019A20-,Woluwe Saint-Pierre
1218733,21019A15-,KAPELLEVELD,1219131,18,0,male,parent,663328,6,collectif,21019A15-,Woluwe Saint-Pierre
1218734,21019A15-,KAPELLEVELD,1219132,18,0,male,parent,663329,6,collectif,21019A15-,Woluwe Saint-Pierre
1220761,21019A22-,PUTDAAL,1221159,19,1,female,parent,664540,6,collectif,21019A22-,Woluwe Saint-Pierre
