,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune
17237,17248,21001A32-,AURORE,17248,77,0,male,parent,9391,6,collectif,21001A32-,Anderlecht
17243,17254,21001A32-,AURORE,17254,76,0,male,parent,9397,6,collectif,21001A32-,Anderlecht
17244,17255,21001A32-,AURORE,17255,76,0,male,parent,9398,6,collectif,21001A32-,Anderlecht
17245,17256,21001A32-,AURORE,17256,75,0,male,parent,9399,6,collectif,21001A32-,Anderlecht
17248,17259,21001A32-,AURORE,17259,75,0,male,parent,9402,6,collectif,21001A32-,Anderlecht
17250,17261,21001A32-,AURORE,17261,69,0,male,parent,9404,6,collectif,21001A32-,Anderlecht
17252,17263,21001A32-,AURORE,17263,69,0,male,parent,9406,6,collectif,21001A32-,Anderlecht
17253,17264,21001A32-,AURORE,17264,69,0,male,parent,9407,6,collectif,21001A32-,Anderlecht
17254,17265,21001A32-,AURORE,17265,69,0,male,parent,9408,6,collectif,21001A32-,Anderlecht
17255,17266,21001A32-,AURORE,17266,68,0,male,parent,9409,6,collectif,21001A32-,Anderlecht
17258,17269,21001A32-,AURORE,17269,67,0,male,parent,9412,6,collectif,21001A32-,Anderlecht
17259,17270,21001A32-,AURORE,17270,67,0,male,parent,9413,6,collectif,21001A32-,Anderlecht
17260,17271,21001A32-,AURORE,17271,67,0,male,parent,9414,6,collectif,21001A32-,Anderlecht
17261,17272,21001A32-,AURORE,17272,67,0,male,parent,9415,6,collectif,21001A32-,Anderlecht
17652,17663,21001A53-,NELLIE MELBA,17663,79,1,female,parent,9577,6,collectif,21001A53-,Anderlecht
17653,17664,21001A53-,NELLIE MELBA,17664,78,1,female,parent,9578,6,collectif,21001A53-,Anderlecht
17658,17669,21001A53-,NELLIE MELBA,17669,73,1,female,parent,9583,6,collectif,21001A53-,Anderlecht
17661,17672,21001A53-,NELLIE MELBA,17672,69,1,female,parent,9586,6,collectif,21001A53-,Anderlecht
17662,17673,21001A53-,NELLIE MELBA,17673,68,1,female,parent,9587,6,collectif,21001A53-,Anderlecht
17663,17674,21001A53-,NELLIE MELBA,17674,67,1,female,parent,9588,6,collectif,21001A53-,Anderlecht
17664,17675,21001A53-,NELLIE MELBA,17675,65,1,female,parent,9589,6,collectif,21001A53-,Anderlecht
17711,17722,21001A53-,NELLIE MELBA,17722,66,0,male,parent,9636,6,collectif,21001A53-,Anderlecht
20031,20042,21001A41-,ROMAIN ROLLAND,20042,89,1,female,parent,10852,6,collectif,21001A41-,Anderlecht
20032,20043,21001A41-,ROMAIN ROLLAND,20043,89,1,female,parent,10853,6,collectif,21001A41-,Anderlecht
20033,20044,21001A41-,ROMAIN ROLLAND,20044,89,1,female,parent,10854,6,collectif,21001A41-,Anderlecht
20034,20045,21001A41-,ROMAIN ROLLAND,20045,89,1,female,parent,10855,6,collectif,21001A41-,Anderlecht
20039,20050,21001A41-,ROMAIN ROLLAND,20050,89,1,female,parent,10860,6,collectif,21001A41-,Anderlecht
20041,20052,21001A41-,ROMAIN ROLLAND,20052,88,1,female,parent,10862,6,collectif,21001A41-,Anderlecht
20043,20054,21001A41-,ROMAIN ROLLAND,20054,88,1,female,parent,10864,6,collectif,21001A41-,Anderlecht
20046,20057,21001A41-,ROMAIN ROLLAND,20057,88,1,female,parent,10867,6,collectif,21001A41-,Anderlecht
20047,20058,21001A41-,ROMAIN ROLLAND,20058,88,1,female,parent,10868,6,collectif,21001A41-,Anderlecht
20048,20059,21001A41-,ROMAIN ROLLAND,20059,88,1,female,parent,10869,6,collectif,21001A41-,Anderlecht
20052,20063,21001A41-,ROMAIN ROLLAND,20063,87,1,female,parent,10873,6,collectif,21001A41-,Anderlecht
20053,20064,21001A41-,ROMAIN ROLLAND,20064,87,1,female,parent,10874,6,collectif,21001A41-,Anderlecht
20058,20069,21001A41-,ROMAIN ROLLAND,20069,87,1,female,parent,10879,6,collectif,21001A41-,Anderlecht
20059,20070,21001A41-,ROMAIN ROLLAND,20070,87,1,female,parent,10880,6,collectif,21001A41-,Anderlecht
20062,20073,21001A41-,ROMAIN ROLLAND,20073,86,1,female,parent,10883,6,collectif,21001A41-,Anderlecht
20064,20075,21001A41-,ROMAIN ROLLAND,20075,86,1,female,parent,10885,6,collectif,21001A41-,Anderlecht
20068,20079,21001A41-,ROMAIN ROLLAND,20079,86,1,female,parent,10889,6,collectif,21001A41-,Anderlecht
20069,20080,21001A41-,ROMAIN ROLLAND,20080,86,1,female,parent,10890,6,collectif,21001A41-,Anderlecht
20070,20081,21001A41-,ROMAIN ROLLAND,20081,85,1,female,parent,10891,6,collectif,21001A41-,Anderlecht
20071,20082,21001A41-,ROMAIN ROLLAND,20082,85,1,female,parent,10892,6,collectif,21001A41-,Anderlecht
20072,20083,21001A41-,ROMAIN ROLLAND,20083,85,1,female,parent,10893,6,collectif,21001A41-,Anderlecht
20073,20084,21001A41-,ROMAIN ROLLAND,20084,85,1,female,parent,10894,6,collectif,21001A41-,Anderlecht
20074,20085,21001A41-,ROMAIN ROLLAND,20085,85,1,female,parent,10895,6,collectif,21001A41-,Anderlecht
20076,20087,21001A41-,ROMAIN ROLLAND,20087,85,1,female,parent,10897,6,collectif,21001A41-,Anderlecht
20077,20088,21001A41-,ROMAIN ROLLAND,20088,85,1,female,parent,10898,6,collectif,21001A41-,Anderlecht
20078,20089,21001A41-,ROMAIN ROLLAND,20089,85,1,female,parent,10899,6,collectif,21001A41-,Anderlecht
20079,20090,21001A41-,ROMAIN ROLLAND,20090,85,1,female,parent,10900,6,collectif,21001A41-,Anderlecht
20080,20091,21001A41-,ROMAIN ROLLAND,20091,84,1,female,parent,10901,6,collectif,21001A41-,Anderlecht
20082,20093,21001A41-,ROMAIN ROLLAND,20093,84,1,female,parent,10903,6,collectif,21001A41-,Anderlecht
20084,20095,21001A41-,ROMAIN ROLLAND,20095,84,1,female,parent,10905,6,collectif,21001A41-,Anderlecht
20086,20097,21001A41-,ROMAIN ROLLAND,20097,84,1,female,parent,10907,6,collectif,21001A41-,Anderlecht
20089,20100,21001A41-,ROMAIN ROLLAND,20100,83,1,female,parent,10910,6,collectif,21001A41-,Anderlecht
20090,20101,21001A41-,ROMAIN ROLLAND,20101,83,1,female,parent,10911,6,collectif,21001A41-,Anderlecht
20093,20104,21001A41-,ROMAIN ROLLAND,20104,83,1,female,parent,10914,6,collectif,21001A41-,Anderlecht
20094,20105,21001A41-,ROMAIN ROLLAND,20105,83,1,female,parent,10915,6,collectif,21001A41-,Anderlecht
20097,20108,21001A41-,ROMAIN ROLLAND,20108,82,1,female,parent,10918,6,collectif,21001A41-,Anderlecht
20098,20109,21001A41-,ROMAIN ROLLAND,20109,82,1,female,parent,10919,6,collectif,21001A41-,Anderlecht
20100,20111,21001A41-,ROMAIN ROLLAND,20111,82,1,female,parent,10921,6,collectif,21001A41-,Anderlecht
20101,20112,21001A41-,ROMAIN ROLLAND,20112,82,1,female,parent,10922,6,collectif,21001A41-,Anderlecht
20103,20114,21001A41-,ROMAIN ROLLAND,20114,82,1,female,parent,10924,6,collectif,21001A41-,Anderlecht
20104,20115,21001A41-,ROMAIN ROLLAND,20115,81,1,female,parent,10925,6,collectif,21001A41-,Anderlecht
20105,20116,21001A41-,ROMAIN ROLLAND,20116,81,1,female,parent,10926,6,collectif,21001A41-,Anderlecht
20106,20117,21001A41-,ROMAIN ROLLAND,20117,81,1,female,parent,10927,6,collectif,21001A41-,Anderlecht
20107,20118,21001A41-,ROMAIN ROLLAND,20118,81,1,female,parent,10928,6,collectif,21001A41-,Anderlecht
20109,20120,21001A41-,ROMAIN ROLLAND,20120,81,1,female,parent,10930,6,collectif,21001A41-,Anderlecht
20110,20121,21001A41-,ROMAIN ROLLAND,20121,81,1,female,parent,10931,6,collectif,21001A41-,Anderlecht
20113,20124,21001A41-,ROMAIN ROLLAND,20124,80,1,female,parent,10934,6,collectif,21001A41-,Anderlecht
20114,20125,21001A41-,ROMAIN ROLLAND,20125,80,1,female,parent,10935,6,collectif,21001A41-,Anderlecht
20116,20127,21001A41-,ROMAIN ROLLAND,20127,80,1,female,parent,10937,6,collectif,21001A41-,Anderlecht
20117,20128,21001A41-,ROMAIN ROLLAND,20128,80,1,female,parent,10938,6,collectif,21001A41-,Anderlecht
20118,20129,21001A41-,ROMAIN ROLLAND,20129,80,1,female,parent,10939,6,collectif,21001A41-,Anderlecht
20119,20130,21001A41-,ROMAIN ROLLAND,20130,80,1,female,parent,10940,6,collectif,21001A41-,Anderlecht
20124,20135,21001A41-,ROMAIN ROLLAND,20135,79,1,female,parent,10945,6,collectif,21001A41-,Anderlecht
20128,20139,21001A41-,ROMAIN ROLLAND,20139,78,1,female,parent,10949,6,collectif,21001A41-,Anderlecht
20131,20142,21001A41-,ROMAIN ROLLAND,20142,77,1,female,parent,10952,6,collectif,21001A41-,Anderlecht
20134,20145,21001A41-,ROMAIN ROLLAND,20145,77,1,female,parent,10955,6,collectif,21001A41-,Anderlecht
20139,20150,21001A41-,ROMAIN ROLLAND,20150,75,1,female,parent,10960,6,collectif,21001A41-,Anderlecht
20141,20152,21001A41-,ROMAIN ROLLAND,20152,74,1,female,parent,10962,6,collectif,21001A41-,Anderlecht
20142,20153,21001A41-,ROMAIN ROLLAND,20153,74,1,female,parent,10963,6,collectif,21001A41-,Anderlecht
20146,20157,21001A41-,ROMAIN ROLLAND,20157,74,1,female,parent,10967,6,collectif,21001A41-,Anderlecht
20147,20158,21001A41-,ROMAIN ROLLAND,20158,74,1,female,parent,10968,6,collectif,21001A41-,Anderlecht
20148,20159,21001A41-,ROMAIN ROLLAND,20159,73,1,female,parent,10969,6,collectif,21001A41-,Anderlecht
20150,20161,21001A41-,ROMAIN ROLLAND,20161,73,1,female,parent,10971,6,collectif,21001A41-,Anderlecht
20152,20163,21001A41-,ROMAIN ROLLAND,20163,73,1,female,parent,10973,6,collectif,21001A41-,Anderlecht
20154,20165,21001A41-,ROMAIN ROLLAND,20165,73,1,female,parent,10975,6,collectif,21001A41-,Anderlecht
20155,20166,21001A41-,ROMAIN ROLLAND,20166,73,1,female,parent,10976,6,collectif,21001A41-,Anderlecht
20156,20167,21001A41-,ROMAIN ROLLAND,20167,72,1,female,parent,10977,6,collectif,21001A41-,Anderlecht
20161,20172,21001A41-,ROMAIN ROLLAND,20172,72,1,female,parent,10982,6,collectif,21001A41-,Anderlecht
20163,20174,21001A41-,ROMAIN ROLLAND,20174,71,1,female,parent,10984,6,collectif,21001A41-,Anderlecht
20164,20175,21001A41-,ROMAIN ROLLAND,20175,71,1,female,parent,10985,6,collectif,21001A41-,Anderlecht
20166,20177,21001A41-,ROMAIN ROLLAND,20177,71,1,female,parent,10987,6,collectif,21001A41-,Anderlecht
20169,20180,21001A41-,ROMAIN ROLLAND,20180,71,1,female,parent,10990,6,collectif,21001A41-,Anderlecht
20170,20181,21001A41-,ROMAIN ROLLAND,20181,70,1,female,parent,10991,6,collectif,21001A41-,Anderlecht
20172,20183,21001A41-,ROMAIN ROLLAND,20183,65,1,female,parent,10993,6,collectif,21001A41-,Anderlecht
20205,20216,21001A41-,ROMAIN ROLLAND,20216,85,0,male,parent,11026,6,collectif,21001A41-,Anderlecht
20207,20218,21001A41-,ROMAIN ROLLAND,20218,84,0,male,parent,11028,6,collectif,21001A41-,Anderlecht
20208,20219,21001A41-,ROMAIN ROLLAND,20219,83,0,male,parent,11029,6,collectif,21001A41-,Anderlecht
20209,20220,21001A41-,ROMAIN ROLLAND,20220,83,0,male,parent,11030,6,collectif,21001A41-,Anderlecht
20210,20221,21001A41-,ROMAIN ROLLAND,20221,83,0,male,parent,11031,6,collectif,21001A41-,Anderlecht
20213,20224,21001A41-,ROMAIN ROLLAND,20224,81,0,male,parent,11034,6,collectif,21001A41-,Anderlecht
20214,20225,21001A41-,ROMAIN ROLLAND,20225,80,0,male,parent,11035,6,collectif,21001A41-,Anderlecht
20215,20226,21001A41-,ROMAIN ROLLAND,20226,80,0,male,parent,11036,6,collectif,21001A41-,Anderlecht
20218,20229,21001A41-,ROMAIN ROLLAND,20229,79,0,male,parent,11039,6,collectif,21001A41-,Anderlecht
20220,20231,21001A41-,ROMAIN ROLLAND,20231,78,0,male,parent,11041,6,collectif,21001A41-,Anderlecht
20223,20234,21001A41-,ROMAIN ROLLAND,20234,77,0,male,parent,11044,6,collectif,21001A41-,Anderlecht
20227,20238,21001A41-,ROMAIN ROLLAND,20238,74,0,male,parent,11048,6,collectif,21001A41-,Anderlecht
20230,20241,21001A41-,ROMAIN ROLLAND,20241,73,0,male,parent,11051,6,collectif,21001A41-,Anderlecht
20233,20244,21001A41-,ROMAIN ROLLAND,20244,73,0,male,parent,11054,6,collectif,21001A41-,Anderlecht
20234,20245,21001A41-,ROMAIN ROLLAND,20245,73,0,male,parent,11055,6,collectif,21001A41-,Anderlecht
20235,20246,21001A41-,ROMAIN ROLLAND,20246,69,0,male,parent,11056,6,collectif,21001A41-,Anderlecht
20238,20249,21001A41-,ROMAIN ROLLAND,20249,69,0,male,parent,11059,6,collectif,21001A41-,Anderlecht
20243,20254,21001A41-,ROMAIN ROLLAND,20254,68,0,male,parent,11064,6,collectif,21001A41-,Anderlecht
20245,20256,21001A41-,ROMAIN ROLLAND,20256,67,0,male,parent,11066,6,collectif,21001A41-,Anderlecht
20246,20257,21001A41-,ROMAIN ROLLAND,20257,67,0,male,parent,11067,6,collectif,21001A41-,Anderlecht
20249,20260,21001A41-,ROMAIN ROLLAND,20260,66,0,male,parent,11070,6,collectif,21001A41-,Anderlecht
20250,20261,21001A41-,ROMAIN ROLLAND,20261,66,0,male,parent,11071,6,collectif,21001A41-,Anderlecht
20253,20264,21001A41-,ROMAIN ROLLAND,20264,65,0,male,parent,11074,6,collectif,21001A41-,Anderlecht
20254,20265,21001A41-,ROMAIN ROLLAND,20265,65,0,male,parent,11075,6,collectif,21001A41-,Anderlecht
20258,20269,21001A41-,ROMAIN ROLLAND,20269,65,0,male,parent,11079,6,collectif,21001A41-,Anderlecht
20836,20847,21001A85-,AUBADE,20847,89,1,female,parent,11335,6,collectif,21001A85-,Anderlecht
20837,20848,21001A85-,AUBADE,20848,88,1,female,parent,11336,6,collectif,21001A85-,Anderlecht
20840,20851,21001A85-,AUBADE,20851,85,1,female,parent,11339,6,collectif,21001A85-,Anderlecht
20841,20852,21001A85-,AUBADE,20852,84,1,female,parent,11340,6,collectif,21001A85-,Anderlecht
20842,20853,21001A85-,AUBADE,20853,83,1,female,parent,11341,6,collectif,21001A85-,Anderlecht
20845,20856,21001A85-,AUBADE,20856,80,1,female,parent,11344,6,collectif,21001A85-,Anderlecht
20846,20857,21001A85-,AUBADE,20857,79,1,female,parent,11345,6,collectif,21001A85-,Anderlecht
20851,20862,21001A85-,AUBADE,20862,77,1,female,parent,11350,6,collectif,21001A85-,Anderlecht
20852,20863,21001A85-,AUBADE,20863,76,1,female,parent,11351,6,collectif,21001A85-,Anderlecht
20853,20864,21001A85-,AUBADE,20864,76,1,female,parent,11352,6,collectif,21001A85-,Anderlecht
20857,20868,21001A85-,AUBADE,20868,72,1,female,parent,11356,6,collectif,21001A85-,Anderlecht
20858,20869,21001A85-,AUBADE,20869,71,1,female,parent,11357,6,collectif,21001A85-,Anderlecht
20859,20870,21001A85-,AUBADE,20870,69,1,female,parent,11358,6,collectif,21001A85-,Anderlecht
20936,20947,21001A85-,AUBADE,20947,89,0,male,parent,11435,6,collectif,21001A85-,Anderlecht
20938,20949,21001A85-,AUBADE,20949,87,0,male,parent,11437,6,collectif,21001A85-,Anderlecht
20940,20951,21001A85-,AUBADE,20951,85,0,male,parent,11439,6,collectif,21001A85-,Anderlecht
20941,20952,21001A85-,AUBADE,20952,79,0,male,parent,11440,6,collectif,21001A85-,Anderlecht
20944,20955,21001A85-,AUBADE,20955,75,0,male,parent,11443,6,collectif,21001A85-,Anderlecht
20947,20958,21001A85-,AUBADE,20958,72,0,male,parent,11446,6,collectif,21001A85-,Anderlecht
20949,20960,21001A85-,AUBADE,20960,66,0,male,parent,11448,6,collectif,21001A85-,Anderlecht
22750,22762,21001A51-,SCHERDEMAEL,22762,88,1,female,parent,12511,6,collectif,21001A51-,Anderlecht
22758,22770,21001A51-,SCHERDEMAEL,22770,83,1,female,parent,12519,6,collectif,21001A51-,Anderlecht
22760,22772,21001A51-,SCHERDEMAEL,22772,82,1,female,parent,12521,6,collectif,21001A51-,Anderlecht
22761,22773,21001A51-,SCHERDEMAEL,22773,82,1,female,parent,12522,6,collectif,21001A51-,Anderlecht
22762,22774,21001A51-,SCHERDEMAEL,22774,82,1,female,parent,12523,6,collectif,21001A51-,Anderlecht
22763,22775,21001A51-,SCHERDEMAEL,22775,81,1,female,parent,12524,6,collectif,21001A51-,Anderlecht
22764,22776,21001A51-,SCHERDEMAEL,22776,81,1,female,parent,12525,6,collectif,21001A51-,Anderlecht
22765,22777,21001A51-,SCHERDEMAEL,22777,81,1,female,parent,12526,6,collectif,21001A51-,Anderlecht
22768,22780,21001A51-,SCHERDEMAEL,22780,80,1,female,parent,12529,6,collectif,21001A51-,Anderlecht
22769,22781,21001A51-,SCHERDEMAEL,22781,79,1,female,parent,12530,6,collectif,21001A51-,Anderlecht
22775,22787,21001A51-,SCHERDEMAEL,22787,78,1,female,parent,12536,6,collectif,21001A51-,Anderlecht
22778,22790,21001A51-,SCHERDEMAEL,22790,78,1,female,parent,12539,6,collectif,21001A51-,Anderlecht
22779,22791,21001A51-,SCHERDEMAEL,22791,77,1,female,parent,12540,6,collectif,21001A51-,Anderlecht
22780,22792,21001A51-,SCHERDEMAEL,22792,77,1,female,parent,12541,6,collectif,21001A51-,Anderlecht
22781,22793,21001A51-,SCHERDEMAEL,22793,77,1,female,parent,12542,6,collectif,21001A51-,Anderlecht
22782,22794,21001A51-,SCHERDEMAEL,22794,77,1,female,parent,12543,6,collectif,21001A51-,Anderlecht
22783,22795,21001A51-,SCHERDEMAEL,22795,77,1,female,parent,12544,6,collectif,21001A51-,Anderlecht
22784,22796,21001A51-,SCHERDEMAEL,22796,76,1,female,parent,12545,6,collectif,21001A51-,Anderlecht
22785,22797,21001A51-,SCHERDEMAEL,22797,76,1,female,parent,12546,6,collectif,21001A51-,Anderlecht
22786,22798,21001A51-,SCHERDEMAEL,22798,76,1,female,parent,12547,6,collectif,21001A51-,Anderlecht
22790,22802,21001A51-,SCHERDEMAEL,22802,75,1,female,parent,12551,6,collectif,21001A51-,Anderlecht
22791,22803,21001A51-,SCHERDEMAEL,22803,75,1,female,parent,12552,6,collectif,21001A51-,Anderlecht
22792,22804,21001A51-,SCHERDEMAEL,22804,75,1,female,parent,12553,6,collectif,21001A51-,Anderlecht
22795,22807,21001A51-,SCHERDEMAEL,22807,74,1,female,parent,12556,6,collectif,21001A51-,Anderlecht
22798,22810,21001A51-,SCHERDEMAEL,22810,74,1,female,parent,12559,6,collectif,21001A51-,Anderlecht
22802,22814,21001A51-,SCHERDEMAEL,22814,73,1,female,parent,12563,6,collectif,21001A51-,Anderlecht
22803,22815,21001A51-,SCHERDEMAEL,22815,73,1,female,parent,12564,6,collectif,21001A51-,Anderlecht
22806,22818,21001A51-,SCHERDEMAEL,22818,72,1,female,parent,12567,6,collectif,21001A51-,Anderlecht
22807,22819,21001A51-,SCHERDEMAEL,22819,72,1,female,parent,12568,6,collectif,21001A51-,Anderlecht
22809,22821,21001A51-,SCHERDEMAEL,22821,72,1,female,parent,12570,6,collectif,21001A51-,Anderlecht
22810,22822,21001A51-,SCHERDEMAEL,22822,72,1,female,parent,12571,6,collectif,21001A51-,Anderlecht
22812,22824,21001A51-,SCHERDEMAEL,22824,71,1,female,parent,12573,6,collectif,21001A51-,Anderlecht
22813,22825,21001A51-,SCHERDEMAEL,22825,71,1,female,parent,12574,6,collectif,21001A51-,Anderlecht
22815,22827,21001A51-,SCHERDEMAEL,22827,71,1,female,parent,12576,6,collectif,21001A51-,Anderlecht
22816,22828,21001A51-,SCHERDEMAEL,22828,71,1,female,parent,12577,6,collectif,21001A51-,Anderlecht
22818,22830,21001A51-,SCHERDEMAEL,22830,71,1,female,parent,12579,6,collectif,21001A51-,Anderlecht
22819,22831,21001A51-,SCHERDEMAEL,22831,70,1,female,parent,12580,6,collectif,21001A51-,Anderlecht
22820,22832,21001A51-,SCHERDEMAEL,22832,70,1,female,parent,12581,6,collectif,21001A51-,Anderlecht
22831,22843,21001A51-,SCHERDEMAEL,22843,84,0,male,parent,12592,6,collectif,21001A51-,Anderlecht
22835,22847,21001A51-,SCHERDEMAEL,22847,80,0,male,parent,12596,6,collectif,21001A51-,Anderlecht
22836,22848,21001A51-,SCHERDEMAEL,22848,80,0,male,parent,12597,6,collectif,21001A51-,Anderlecht
22838,22850,21001A51-,SCHERDEMAEL,22850,79,0,male,parent,12599,6,collectif,21001A51-,Anderlecht
22839,22851,21001A51-,SCHERDEMAEL,22851,79,0,male,parent,12600,6,collectif,21001A51-,Anderlecht
22840,22852,21001A51-,SCHERDEMAEL,22852,78,0,male,parent,12601,6,collectif,21001A51-,Anderlecht
22842,22854,21001A51-,SCHERDEMAEL,22854,78,0,male,parent,12603,6,collectif,21001A51-,Anderlecht
22843,22855,21001A51-,SCHERDEMAEL,22855,78,0,male,parent,12604,6,collectif,21001A51-,Anderlecht
22847,22859,21001A51-,SCHERDEMAEL,22859,76,0,male,parent,12608,6,collectif,21001A51-,Anderlecht
22848,22860,21001A51-,SCHERDEMAEL,22860,76,0,male,parent,12609,6,collectif,21001A51-,Anderlecht
22849,22861,21001A51-,SCHERDEMAEL,22861,74,0,male,parent,12610,6,collectif,21001A51-,Anderlecht
22854,22866,21001A51-,SCHERDEMAEL,22866,73,0,male,parent,12615,6,collectif,21001A51-,Anderlecht
22855,22867,21001A51-,SCHERDEMAEL,22867,73,0,male,parent,12616,6,collectif,21001A51-,Anderlecht
22856,22868,21001A51-,SCHERDEMAEL,22868,72,0,male,parent,12617,6,collectif,21001A51-,Anderlecht
22859,22871,21001A51-,SCHERDEMAEL,22871,72,0,male,parent,12620,6,collectif,21001A51-,Anderlecht
22861,22873,21001A51-,SCHERDEMAEL,22873,70,0,male,parent,12622,6,collectif,21001A51-,Anderlecht
22865,22877,21001A51-,SCHERDEMAEL,22877,67,0,male,parent,12626,6,collectif,21001A51-,Anderlecht
23322,23334,21001A42-,KAT,23334,69,1,female,parent,12859,6,collectif,21001A42-,Anderlecht
23323,23335,21001A42-,KAT,23335,68,1,female,parent,12860,6,collectif,21001A42-,Anderlecht
23325,23337,21001A42-,KAT,23337,67,1,female,parent,12862,6,collectif,21001A42-,Anderlecht
23326,23338,21001A42-,KAT,23338,66,1,female,parent,12863,6,collectif,21001A42-,Anderlecht
23380,23392,21001A42-,KAT,23392,79,0,male,parent,12917,6,collectif,21001A42-,Anderlecht
23381,23393,21001A42-,KAT,23393,73,0,male,parent,12918,6,collectif,21001A42-,Anderlecht
23382,23394,21001A42-,KAT,23394,73,0,male,parent,12919,6,collectif,21001A42-,Anderlecht
23383,23395,21001A42-,KAT,23395,72,0,male,parent,12920,6,collectif,21001A42-,Anderlecht
23384,23396,21001A42-,KAT,23396,71,0,male,parent,12921,6,collectif,21001A42-,Anderlecht
23385,23397,21001A42-,KAT,23397,67,0,male,parent,12922,6,collectif,21001A42-,Anderlecht
23386,23398,21001A42-,KAT,23398,67,0,male,parent,12923,6,collectif,21001A42-,Anderlecht
23881,23893,21001A52-,SCHERDEMAEL-NORD,23893,83,1,female,parent,13180,6,collectif,21001A52-,Anderlecht
23883,23895,21001A52-,SCHERDEMAEL-NORD,23895,81,1,female,parent,13182,6,collectif,21001A52-,Anderlecht
