,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
137,137,21001A80-,SILLON,137,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A80-,SILLON,30.0
138,138,21001A80-,SILLON,138,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A80-,SILLON,16.0
139,139,21001A81-,BROECK,139,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A81-,BROECK,18.0
140,140,21001A81-,BROECK,140,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A81-,BROECK,16.0
141,141,21001A81-,BROECK,141,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A81-,BROECK,0.0
142,142,21001A81-,BROECK,142,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A81-,BROECK,16.0
143,143,21001C79-,BON AIR - HABITATIONS DISP.,143,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001C79-,BON AIR - HABITATIONS DISP.,18.0
144,144,21001C79-,BON AIR - HABITATIONS DISP.,144,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001C79-,BON AIR - HABITATIONS DISP.,16.0
145,145,21001C79-,BON AIR - HABITATIONS DISP.,145,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001C79-,BON AIR - HABITATIONS DISP.,17.0
146,146,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,146,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,16.0
147,147,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,147,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,16.0
148,148,21001A031,RAUTER-SUD,148,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A031,RAUTER-SUD,16.0
149,149,21001A031,RAUTER-SUD,149,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A031,RAUTER-SUD,16.0
150,150,21001B22-,BROGNIEZ-SUD,150,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B22-,BROGNIEZ-SUD,26.0
151,151,21001B321,ALBERT I- QUARTIER,151,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B321,ALBERT I- QUARTIER,22.0
152,152,21001B321,ALBERT I- QUARTIER,152,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B321,ALBERT I- QUARTIER,26.0
153,153,21001B20-,CONSEIL-NORD,153,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B20-,CONSEIL-NORD,16.0
154,154,21001B20-,CONSEIL-NORD,154,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B20-,CONSEIL-NORD,20.0
155,155,21001B20-,CONSEIL-NORD,155,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B20-,CONSEIL-NORD,25.0
156,156,21001B23-,CONSEIL-SUD,156,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B23-,CONSEIL-SUD,18.0
157,157,21001B23-,CONSEIL-SUD,157,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B23-,CONSEIL-SUD,0.0
158,158,21001A142,VEEWEYDE-NORD,158,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A142,VEEWEYDE-NORD,0.0
159,159,21001A051,LINDE-EST,159,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A051,LINDE-EST,16.0
160,160,21001A051,LINDE-EST,160,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A051,LINDE-EST,16.0
161,161,21001A941,CROCUS,161,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A941,CROCUS,18.0
162,162,21001A941,CROCUS,162,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A941,CROCUS,16.0
163,163,21001A732,SCHEUTVELD,163,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A732,SCHEUTVELD,16.0
164,164,21001A732,SCHEUTVELD,164,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A732,SCHEUTVELD,16.0
165,165,21001A982,PARC FORESTIER,165,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A982,PARC FORESTIER,26.0
166,166,21001A90-,SCHEUTKAPEL,166,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A90-,SCHEUTKAPEL,18.0
167,167,21001A90-,SCHEUTKAPEL,167,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A90-,SCHEUTKAPEL,16.0
168,168,21001A90-,SCHEUTKAPEL,168,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A90-,SCHEUTKAPEL,16.0
169,169,21001A783,SCHEUT-INTERNAT,169,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A783,SCHEUT-INTERNAT,17.0
170,170,21001A132,RAUTER-NORD,170,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A132,RAUTER-NORD,19.0
171,171,21001B31-,ALBERT I- IMMEUBLES,171,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B31-,ALBERT I- IMMEUBLES,27.0
172,172,21001B25-,REVISION-NORD,172,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B25-,REVISION-NORD,18.0
173,173,21001B25-,REVISION-NORD,173,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B25-,REVISION-NORD,19.0
174,174,21001B25-,REVISION-NORD,174,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B25-,REVISION-NORD,16.0
175,175,21001B11-,ROSEE-OUEST,175,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B11-,ROSEE-OUEST,21.0
176,176,21001B11-,ROSEE-OUEST,176,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B11-,ROSEE-OUEST,17.0
177,177,21001A72-,OSSEGEM,177,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A72-,OSSEGEM,18.0
178,178,21001A72-,OSSEGEM,178,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A72-,OSSEGEM,16.0
179,179,21001A72-,OSSEGEM,179,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A72-,OSSEGEM,18.0
180,180,21001A011,KLEINMOLEN,180,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A011,KLEINMOLEN,17.0
181,181,21001A011,KLEINMOLEN,181,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A011,KLEINMOLEN,18.0
182,182,21001A011,KLEINMOLEN,182,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A011,KLEINMOLEN,0.0
183,183,21001B17-,ABATTOIR,183,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B17-,ABATTOIR,17.0
184,184,21001B17-,ABATTOIR,184,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B17-,ABATTOIR,16.0
185,185,21001B17-,ABATTOIR,185,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B17-,ABATTOIR,28.0
186,186,21001B17-,ABATTOIR,186,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B17-,ABATTOIR,27.0
187,187,21001A712,SCHEUT - DE SMET,187,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A712,SCHEUT - DE SMET,16.0
188,188,21001A07-,BIRMINGHAM,188,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A07-,BIRMINGHAM,18.0
189,189,21001A07-,BIRMINGHAM,189,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A07-,BIRMINGHAM,16.0
190,190,21001A07-,BIRMINGHAM,190,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A07-,BIRMINGHAM,16.0
191,191,21001A07-,BIRMINGHAM,191,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A07-,BIRMINGHAM,21.0
192,192,21001B21-,BROGNIEZ-NORD,192,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B21-,BROGNIEZ-NORD,21.0
193,193,21001B21-,BROGNIEZ-NORD,193,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B21-,BROGNIEZ-NORD,16.0
194,194,21001A911,SCHEUT-EST,194,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A911,SCHEUT-EST,18.0
195,195,21001A911,SCHEUT-EST,195,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A911,SCHEUT-EST,19.0
196,196,21001A931,AGRAFE-NORBERT GILLE,196,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A931,AGRAFE-NORBERT GILLE,16.0
197,197,21001A931,AGRAFE-NORBERT GILLE,197,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A931,AGRAFE-NORBERT GILLE,17.0
198,198,21001A931,AGRAFE-NORBERT GILLE,198,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A931,AGRAFE-NORBERT GILLE,16.0
