,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
146,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,146,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A31-,CHAUSSEE DE MONS - SAINT-LUC
147,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,147,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A31-,CHAUSSEE DE MONS - SAINT-LUC
148,21001A031,RAUTER-SUD,148,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A031,RAUTER-SUD
149,21001A031,RAUTER-SUD,149,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A031,RAUTER-SUD
150,21001B22-,BROGNIEZ-SUD,150,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B22-,BROGNIEZ-SUD
151,21001B321,ALBERT I- QUARTIER,151,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B321,ALBERT I- QUARTIER
152,21001B321,ALBERT I- QUARTIER,152,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B321,ALBERT I- QUARTIER
153,21001B20-,CONSEIL-NORD,153,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B20-,CONSEIL-NORD
154,21001B20-,CONSEIL-NORD,154,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B20-,CONSEIL-NORD
155,21001B20-,CONSEIL-NORD,155,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B20-,CONSEIL-NORD
156,21001B23-,CONSEIL-SUD,156,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B23-,CONSEIL-SUD
157,21001B23-,CONSEIL-SUD,157,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B23-,CONSEIL-SUD
158,21001A142,VEEWEYDE-NORD,158,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A142,VEEWEYDE-NORD
159,21001A051,LINDE-EST,159,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A051,LINDE-EST
160,21001A051,LINDE-EST,160,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A051,LINDE-EST
161,21001A941,CROCUS,161,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A941,CROCUS
162,21001A941,CROCUS,162,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A941,CROCUS
163,21001A732,SCHEUTVELD,163,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A732,SCHEUTVELD
164,21001A732,SCHEUTVELD,164,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A732,SCHEUTVELD
165,21001A982,PARC FORESTIER,165,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A982,PARC FORESTIER
166,21001A90-,SCHEUTKAPEL,166,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A90-,SCHEUTKAPEL
167,21001A90-,SCHEUTKAPEL,167,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A90-,SCHEUTKAPEL
168,21001A90-,SCHEUTKAPEL,168,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A90-,SCHEUTKAPEL
169,21001A783,SCHEUT-INTERNAT,169,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A783,SCHEUT-INTERNAT
170,21001A132,RAUTER-NORD,170,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A132,RAUTER-NORD
171,21001B31-,ALBERT I- IMMEUBLES,171,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B31-,ALBERT I- IMMEUBLES
172,21001B25-,REVISION-NORD,172,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B25-,REVISION-NORD
173,21001B25-,REVISION-NORD,173,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B25-,REVISION-NORD
174,21001B25-,REVISION-NORD,174,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B25-,REVISION-NORD
175,21001B11-,ROSEE-OUEST,175,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B11-,ROSEE-OUEST
176,21001B11-,ROSEE-OUEST,176,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B11-,ROSEE-OUEST
177,21001A72-,OSSEGEM,177,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A72-,OSSEGEM
178,21001A72-,OSSEGEM,178,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A72-,OSSEGEM
179,21001A72-,OSSEGEM,179,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A72-,OSSEGEM
180,21001A011,KLEINMOLEN,180,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A011,KLEINMOLEN
181,21001A011,KLEINMOLEN,181,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A011,KLEINMOLEN
182,21001A011,KLEINMOLEN,182,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A011,KLEINMOLEN
183,21001B17-,ABATTOIR,183,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B17-,ABATTOIR
184,21001B17-,ABATTOIR,184,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B17-,ABATTOIR
185,21001B17-,ABATTOIR,185,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B17-,ABATTOIR
186,21001B17-,ABATTOIR,186,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B17-,ABATTOIR
187,21001A712,SCHEUT - DE SMET,187,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A712,SCHEUT - DE SMET
188,21001A07-,BIRMINGHAM,188,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A07-,BIRMINGHAM
189,21001A07-,BIRMINGHAM,189,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A07-,BIRMINGHAM
190,21001A07-,BIRMINGHAM,190,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A07-,BIRMINGHAM
191,21001A07-,BIRMINGHAM,191,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A07-,BIRMINGHAM
192,21001B21-,BROGNIEZ-NORD,192,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B21-,BROGNIEZ-NORD
193,21001B21-,BROGNIEZ-NORD,193,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001B21-,BROGNIEZ-NORD
194,21001A911,SCHEUT-EST,194,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A911,SCHEUT-EST
195,21001A911,SCHEUT-EST,195,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A911,SCHEUT-EST
196,21001A931,AGRAFE-NORBERT GILLE,196,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A931,AGRAFE-NORBERT GILLE
197,21001A931,AGRAFE-NORBERT GILLE,197,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A931,AGRAFE-NORBERT GILLE
198,21001A931,AGRAFE-NORBERT GILLE,198,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A931,AGRAFE-NORBERT GILLE
199,21001A74-,SCHEUT-OUEST,199,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A74-,SCHEUT-OUEST
200,21001A74-,SCHEUT-OUEST,200,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A74-,SCHEUT-OUEST
201,21001A74-,SCHEUT-OUEST,201,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A74-,SCHEUT-OUEST
202,21001A92-,JAKOB SMITS,202,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A92-,JAKOB SMITS
203,21001A92-,JAKOB SMITS,203,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A92-,JAKOB SMITS
204,21001A92-,JAKOB SMITS,204,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A92-,JAKOB SMITS
205,21001A92-,JAKOB SMITS,205,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001A92-,JAKOB SMITS
